English,Yoruba
"India says it is ready to strengthen bilateral relations with Nigeria in the areas of Trade and investments, Security, Education, Aviation and medical tourism for the benefit of both countries.","Orílẹ̀ èdè India ti sọ pé òhun setán láti túbọ̀ fọwọ́sowọ́pọ̀ pẹ̀lú orílẹ̀ èdè Nàíjíríà nípa ètò ajé, okòòwò, ààbò, ẹ̀kọ́, ọkọ̀ òfurufú àti ètò ìgbafẹ́ nípa ìlera fún àǹfààní orílẹ̀ èdè méjéèjì."
"The Indian High Commissioner to Nigeria, Mr. Abhay Thakur, stated this, during the celebration of the Indian 70th year Republic Day and the 60th anniversary of the establishment of Nigeria/India diplomatic relations, organized by the Commission in Abuja, the Nigeria’s capital.","Asojú orílẹ̀ èdè Inidia ní Nàíjíríà, Arákùnrin Abhay Thakur sọ̀rọ̀ yìí lásìkò tí orílẹ̀ èdè ọ̀hún ń se ayẹyẹ àádọ́rin ọdún tí wọń gba òmìnira àti ọgọ́ta ọdún tí orílẹ̀ èdè méjèèjì náà ń bá ara wọn se papọ̀, ní èyí tó wáyé nílùú Àbújá, lórílẹ̀ èdè Nàíjíríà."
"Abhay Thakur explained that “India is Nigeria’s largest trading partner, and Nigeria is Indian largest partner in Africa.","Abhay Thakur sàlàyé pé “India jẹ́ alábàáṣepọ̀ nínú ètò ìṣòwò tí ó tóbi jùlọ pẹ̀lú orílẹ̀ èdè Nàíjíríà, àti Nàíjíríà náà sì jẹ́ alábàáṣepọ̀ tí ó tóbi jùlọ lórílẹ̀ èdè India ní Afirika."
Nigeria has been the third largest supplier of crude oil and second largest supplier of Liquefied Natural Gas (NLG) to India in the year 2019-20.”,Àwọn pàṣípààrọ̀ lórí ètò okoòwò láàrin orílẹ̀ méjèèjì ọ̀hún ti gòkè àgbà láàrin oṣù mẹ́jọ àkọ́kọ́ lọ́dún 2019-20.
India stands together with Nigeria in its fight against Boko Hatam.,Orílẹ̀ èdè India ti pèsè ètò ìrànlọ́wọ́ fún Nàíjíríà nípa gbígbógun ti ikọ̀ ọlọ̀tẹ̀ Boko Haram.
"The Nigerian State Minister of Foreign Affairs, Ambassador  Zubairu Dada, reiterated Nigerias commitment to boost diplomatic relations with India for the mutual benefits of the two countries.",""" Mínísítà ìpínlẹ̀ fún ọ̀rọ̀ òkèèrè lórílẹ̀ èdè Nàíjíríà, Zubairu Dada, náà tẹpẹlẹ mọ́ ìfọwọ́sowọ́pọ̀ orílẹ̀ èdè Nàíjíríà pẹ̀lú India lọ́nà tí ìbásepọ̀ àwọn orílẹ̀ méjèèjì náà yóò se tún leè tẹ̀síwájú sii:"
"Zubairu said: “As Nigeria and India celebrate their 60th year of the establishment of the diplomatic relations and India celebrating its 70th years anniversary of its National Day, Nigeria is committed to consolidating on the existing of mutual trust on deepening cooperation in various fields.","Zubairu sọ pé “ Bí orílẹ̀ èdè Nàíjíríà àti India se ń se ayẹyẹ ọgọ́ta ọdún lórí ìbásepọ̀ wọn, tí Inidia náà sì ń se ayẹyẹ àádọ́rin ọdún tí wọn ti gba òmìnira, Nàíjíríà yóò tẹpẹlẹ mọ́ ìfọwọ́sowọ́pọ̀ pẹ̀lú India lọ́nà tí ìbásepọ̀ àwọn orílẹ̀ méjèèjì náà yóò se tún leè tẹ̀síwájú síi:"""
India and Nigeria have been enjoying diplomatic relations since November 1958.,"Láti  osù kọkànlá, ọdún 1958 ni orílẹ̀ èdè India àti Nàíjíríà  ti ń bá ara wọn se papọ̀."
--- Clerics pray for peace in Nigeria,--- Àwọn àáfà gbàdúrà fún àlàáfíà orílẹ̀ èdè Nàíjíríà.
"The prayer session was conducted during a wedding Fathia attended by President Muhammadu Buhari between his niece, Hajiya Hadiza Lawal and Muhammad Tukur Ibrahim, at the National Mosque Abuja.","Àpèjọ àdúrà náà wáyé lásìkò ìgbéyàwó àbúrò ààrẹ Muhammadu Buhari, Hajiya Hadiza Lawal àti Muhammad Tukur Ibrahim, tí ó wáyé ní Mọsalasi ìlú Àbújá, ní èyí tí ààrẹ Muhammadu Buhari náà wà níbẹ̀."
"At the event, the President blessed the couple, while clerics used the opportunity to pray for extensively for peace and stability in the country.","Ààrẹ Buhari lo àsìkò ayẹyẹ náà láti gbàdúrà fún tọkọ-taya, bákan náà ni àwọn àáfà lo ànfààní náà láti gba ọ̀pọ̀lọpọ̀ àdúrà fún ètò àlàáfíà, ìdúrósinsin àti ìdàgbàsókè orílẹ̀ èdè Nàíjíríà."
"The President’s family at the Islamic wedding was represented by Minister of the Federal Capital Territory, Muhammed Bello alongside the Dan Madamin Daura, Alhaji Musa Haro.","Lára àwọn tó wà níbi ìgbéyàwó ọ̀hún tí wọn sojú ẹbí ààrẹ níbi ìgbéyàwó náà ni Mínísítà ìlú Àbújá, Muhammed Bello pẹ̀lú Dan Madamin Daura àti Alhaji Musa Haro."
--- Nigeria legalizes agreement with Macao on transfer of sentenced persons,--- Nàíjíríà ti fẹnukò pẹ̀lú Marco láti dá àwọn ẹlẹ́wọ̀n padà sílé.
President Muhammadu Buhari has assented to the Instrument of Ratification of the Agreement on the Transfer of Sentenced Persons between the Government of the Federal Republic of Nigeria and the Government of the Macao Special Administrative Region of the People’s Republic of China.,Ààrẹ orílẹ̀ èdè Nàíjíríà Muhammadu Buhari ti fẹnukò pẹ̀lú ìjọba orílẹ̀ èdè Republic of China láti da àwọn ọmọ orílẹ̀ èdè Nàíjíríà sùgbọ́n tí wọ́n wà lọ́gbà ẹ̀wọ̀n lórílẹ̀ èdè China padà sí orílẹ̀ èdè Nàíjíríà.
"This is sequel to the Federal Executive Council’s Decision of August 1, 2018, which approved and directed the Attorney-General of the Federation and Minister of Justice, Abubakar Malami, to prepare the Instrument of Ratification of the above Agreement for the President’s signature.","Ìpinnu yìí wá lára ohun tí ìgbìmọ̀ ìjọba àpapọ̀ fẹnukò lé lórí ní ọjọ́ kínní, oṣù kejì, ọdún, 2018, ìgbìmọ̀ Ìjoba pàsẹ fún àdájọ́ orílẹ̀ èdè Nàíjíríà tí ó tún jẹ́ mínísítà fún ètò ìdájọ́, Abubakar Malami láti se ìwé àdéhùn tí ààrẹ yóò bọwọ́lù."
"Special Adviser to the President on Media and Publicity, Femi Adesina revealed this to Journalists in a statement issued on Friday.","Olùràlọ́wọ́ ààrẹ fún ìròyìn àti ìkéde, Fémi Adésínà ti fi tó àwọn oníròyìn létí pé ààrẹ ti bọwọ́lu ìwé àdéhùn náà."
--- EFCC to repatriate high profile looters – Magu,--- Àjọ EFCC yóò mu ́àwọn tó bá lọ́wọ́ nínú ìwà ìbàjẹ̀ padà sórílẹ̀ Nàíjíríà- Magu.
The Economic and Financial Crimes Commission (EFCC) says it is set to repatriate high profiled looters on its watch list in some parts of the world.,"Àjọ tó ń gbógun ti síse owó ìlú kúmọ-kúmọ lórílẹ̀ èdè Nàíjíríà, the Economic and Financial Crimes Commission(EFCC), ti ní gbogbo àwọn ènìyàn jàǹkàn-jàǹkàn tó bá lọ́wọ́ nínú ìwà ìbàjẹ́ sùgbọ́n tí wọ́n sálọ sókè òkun, ni àwọn yóò mú wá padà sórílẹ̀ èdè Nàíjíríà  láti wá jẹ́jọ́."
"The EFCC chairman, Mr Ibrahim Magu disclosed this on Tuesday in Ilorin, the Kwara state capital during a brief chat with newsmen.","Adelé àjọ EFCC, ọ̀gbẹ́ni Ibrahim Magu sọ̀rọ̀ yìí lọ́jọ́ Ìṣẹ́gun nílùú Ìlọrin, ní ìpínlẹ̀ Kwara pẹ̀lú àwọn akọ̀ròyìn."
He announced that a massive protest against corruption would be staged by the Commission and youth Corp members across the federation on the 14th of next month (February) to create awareness on the dangers of corruption.,Magun tún ṣàlàyé pé àjọ náà àti ẹgbẹ́ àwọn àgùnbánirọ̀ yóò ṣe ìkéde ìfẹ̀hónúhàn nípa ewu tó wà níbi ìwà ìbàjẹ́ káàkiri orílẹ̀ èdè Nàíjíríà lọ́jọ́ kẹrìnlá osù kejì ọdún.
"He added that no ongoing corruption cases across the country would be abandoned midway, assuring that all such suspects would be charged to court as soon as investigations on their cases are completed.","Magun tún tẹ̀síwájú pé gbogbo ẹ̀sùn nípa ìwà ìbàjẹ́ tí àjọ náà gùnlé ni wọn yóò ri i pé wọn yanjú rẹ̀, tí àwọn afuarasí ọ̀hún yóò fojú balé ẹjọ́, ní kété tí wọn bá ti parí ìwádìí wọn."
"Magu, said the “Ilorin Zonal Office was not established to witch-hunt anyone,",Magu ní kìí se pé àwọn dá ọfíísì àjọ EFCC sílẹ̀ ní Ìlọrin láti máa mú àwọn aláìsẹ̀.
“We need the cooperation of the media in making Nigeria corruption free.,Ó wá rọ́ àwọn akọ̀ròyìn láti fọwọ́sowọ́pọ̀ pẹ̀lú àjọ náà kí wọn leè se àseyọrí.
--- Supreme Court upholds Simon Lalong’s election as Plateau Governor,--- Ilé -ẹjọ́ gíga da Simon Lalong láre gẹ́gẹ́ bi gómìnà ìpínlẹ̀ Plateau.
The Supreme Court has affirmed the election of Simon Lalong as the governor of Plateau State.,"Ilé -ẹjọ́ gíga tó wà ní ìlú Àbújá, orílẹ̀ èdè Nàíjíria ti fòntẹ̀ lu Simon Lalong gẹ́gẹ́ bíi gómìnà ìpínlẹ̀ Plateau tí wọ́n dìbò yàn."
Jeremiah Useni of the Peoples Democratic Party (PDP) had filed an appeal at the apex court to challenge the victory of the candidate of the All Progressives Congress (APC) in the election.,"Ilé -ẹjọ́ gíga ọ̀hún ní wọn dá ẹjọ́ Jeremiah Useni tí ó jẹ́ olùdíje fún ipò gómìnà lábẹ́ ẹgbẹ̀ òsèlú Peoples Democratic Party (PDP) tí ó gbé wá sílé ẹjọ́ ọ̀hún nù, pé kò fẹsẹ̀ múlẹ̀ láti tako ìbò tó gbé Simon Lalong wọlè gẹ́gẹ́ bíi gómìnà ìpínlè ọ̀hún."
"His appeal was, however, struck out in a unanimous judgment of the Supreme Court delivered by Justice Adamu Galinje.",Nínú ẹjọ́ tí adájọ́ Adamu Galinje dá ni ó ti sọ pé olùfẹ̀sùnkàn náà kò ní ẹ̀rí tó leè fi òtítọ́ ẹ̀sùn rẹ̀ múlẹ̀.
--- Supreme Court dismisses appeal challenging Tambuwal’s victory as Sokoto Governor,---Ilé ẹjọ́ gíga da ẹjọ́ kòtémilọ́rùn tí́ wọn pè tako àṣeyọrí Tambuwal’s gẹ́gẹ́ bíi gómìnà ìpínlẹ̀ sokoto
Aminu Tambuwal of the PDP has been affirmed as the winner of the 2019 governorship election in Sokoto State by Nigeria’s Supreme Court.,Aminu Tambuwal olùdíje fún ipò gómìnà láti inú ẹgbẹ́ alábùradà (PDP) ní ilé ẹjọ́ gíga ti gbà gẹ́gẹ́ bíi ẹni tó jáwé olúborí nínú ìdìbò gómìnà ti ọdùn 2019
"In a judgment read by Justice Uwani Abba-Aji, the justices dismissed the appeal filed by the All Progressives Congress (APC) and its governorship candidate, Ahmad Aliyu for lacking in merit.","Nínú ìdájọ́ tí adájọ́ Abba-Aji kà sóde, Adájọ́ náà dá ẹjọ́ kòtẹ́milọ́rùn ti ẹgbẹ́ òṣèlú olóṣùṣùọwọ̀ (APC) àti olùdíje fún ẹgbẹ́ náà Ahmad Aliyu pè dànù látàrí pé ẹjọ́ náà kòmúnádóko tó."
"On Nov. 22, 2019 a five-man panel of the Court of Appeal, presided over by Justice Usaini Murkhtar, dismissed the appeals.","Ní ọjọ́ kejìlélógún osù kọkànlá ọdún 2019 àwọn ìgbìmọ̀ ẹlẹ́nu márùn ún ilé ẹjọ́ kòtẹ́milọ́rùn, tí Adájọ́ Usaini Murkhtar ṣe aládarí wọn da ẹjọ́ náà sígbó."
"The Appeal Court ruled that the appellant failed to prove his case beyond reasonable doubt, thereby dismissed the case.",Ilé ẹjọ́ kòtẹ́milọ́rùn náà sọ pé olùpẹ̀jọ́ náà kòní ẹ̀rí tó múnádóko láti fi yíí àwọn adájọ́ náà lọ́kàn padà ìdí nìyí tí wọn fi da ẹjọ́ náà sígbó.
--- Supreme court upholds Ganduje’s victory,--- Ilé -ẹjọ́ gíga da Abdullahi Ganduje láre gẹ́gẹ́ bi gómìnà ìpínlẹ̀ Kano.
The Supreme court has declared Ganduje duly elected governor of Kano state.,Ilé -ẹjọ́ gíga lorílẹ̀ èdè Nàíjíríà ti fòntẹ̀ lu Abdullahi Ganduje gẹ́gẹ́ bi gómìnà ìpínlẹ̀ Kano tí wọ́n dìbò yàn.
"The panel dismissed the petitions filed by the PDP and Yusuf, governorship candidate of the opposition party, on the grounds that the petitions lack merit.",Ilé -ẹjọ́ gíga ọ̀hún ni wọ́n dá ẹjọ́ tí Abba Yusuf tó jẹ́ olùdíje fún ipò gómìnà lábẹ́ ẹgbẹ́ òsèlú Peoples Democratic Party gbé wá sílé ẹjọ́ ọ̀hún ni pé kò fẹsẹ̀ múlẹ̀.
"--- Minister tasks Nigerians on patriotism, commitment to nation building",--- Ẹ jẹ́ onítara àti ọmọ orílẹ̀ èdè Nàíjíríà rere: Lai Mohammed.
"The Minister of Information and Culture, Alh. Lai Mohammed has urged Nigerians to be patriotic so that the country could have meaningful development.","Mínísítà fún ìròyìn àti àsà, Alh. Lai Mohammed ti rọ gbogbo àwọn ọmọ orílẹ̀ èdè Nàíjíríà láti jẹ olùfọkànsìn àti onítara, kí orílẹ̀ èdè leè ní ìdàgbàsókè tó ní ìtumọ̀."
"The Minister made the call on Saturday while speaking with Newsmen on the sidelines of a wedding ceremony at the Nigerian Air Force Protestant Church, Lagos.","Mínísítà pe ìpè yìí lọ́jọ́ Àbámẹ́ta pẹ̀lú àwọn akọ̀ròyìn lásìkò ètò ìgbéyàwó tó wáyé ní ilé-isẹ́ àwọn ọmọ ológun orí afẹ́fẹ́, nílé ìjọ́sìn protestant tó wà nílùú Èkó."
He said that Nigerians needed to know that the change they wanted to see in the government should begin from individual homes.,Ó ní ìyípadà tí àwọn ọmọ orílẹ̀ èdè Nàíjíríà ń fẹ́ láti ọ̀dọ̀ ìjọba gbọdọ̀ bẹ̀rẹ̀ láti ilé ẹnìkọ̀ọ̀kan.
“We quite appreciate the aspirations of Nigerians and the government remains focused and determined to ensure that all the promises regarding the economy and creating more jobs will come through.,"Mínísítà tún tẹ̀síwájú pé “A mọ̀ rírì ohun tí àwọn ọmọ orílẹ̀ èdè Nàíjíríà ń fẹ́, ìjọba kò sì ní káàrẹ́ láti mú gbogbo ìlérí tí ó se sẹ́, páàpáà jùlọ nípa ètò ọrọ̀ ajé àti láti pèsè isẹ́ lọ́pọ̀ janturu."
“Everybody must play his or her own role by being patriotic and making sure we do not incite violence against ourselves or the government.,“Gbogbo ènìyàn gbọdọ̀ mọ ojúse rẹ̀ láti jẹ onítara àti láti máa dáwọ́le ohun tí ó le dá wàhálà sílẹ̀ láàrin ara wa tàbí sí ìjọba.
--- Nigeria has made substantial progress in 20 years – Senate President,--- Ìdàgbàsókè ti dé bá orílẹ̀ èdè Nàíjíríà láti bí ogún ọdún sẹ́yìn- Lawan.
"President of the Senate, Senator Ahmad Lawan, believes that Nigeria has made significant progress over the last twenty years since the country’s return to democracy in 1999.","Abẹnugan ilé ìgbìmọ̀ asòfin orílẹ̀ èdè Nàíjíríà, Ahmad Lawan sọ pé ìyàtọ̀ ńlá àti ìdàgbàsókè ló ti dé bá orílẹ̀ èdè Nàíjíríà láti bí ogún sẹ́yìn , lẹ́yìn tí orílẹ̀ èdè Nàíjíríà ti padà sí ìjọba tiwa-n-tiwa lọ́dún 1999."
"Senator Lawan stated this in a speech delivered at the 17th Edition of the Daily Trust Dialogue with the theme “Twenty Years of Democracy in Nigeria: Strengths, Weaknesses and Opportunities”, which held in Abuja on Thursday.","Asòfin Ahmad Lawan sọ̀rọ̀ yìí nínú ìwé apilẹ̀kọ rẹ̀ níbi ìdánilẹ́kọ̀ọ́ ìkẹtàdínlógún ti ilé –isẹ́ akọ̀rọ̀yìn Daily Trust Dialogue se àgbékalẹ̀ rẹ̀, tí wọn pe àkòrí rẹ̀ ní “Ogún ọdún ìjọba tiwa-n-tiwa lorílẹ̀ édé Nàíjíríà: Agbára, Aláìlágbára àti  àwọn ànfààní rẹ̀ "", tí ó wáyé nílùú Àbújá lọ́jọ́BỌ̀."
"The Senate President, who was the Special Guest of Honour at the event, was represented by the Deputy Chief Whip of the Senate, Senator Aliyu Sabi Abdullahi.","Aliyu Sabi Abdullahi, tí ó jẹ́ igbákejì alámòjútó ètò, nílé ìgbìmọ̀ asòfin ló sojú abẹnugan ilé ìgbìmọ̀ asòfin, Lawan, tí ó jẹ́ àlejò pàtàkì níbi ayẹyẹ ọ̀hún."
"The Senate President while harping on the need to strengthen the country’s economy,",Abẹnugan ilé ìgbìmọ̀ asòfin tún tẹpẹlẹ mọ́ àwọn ìgbésẹ̀ tí ilé ìgbìmọ̀ asòfin ti gbé láti mú ìdàgbàsókè bá ètò ọ̀rọ̀ ajé orílẹ̀ èdè Nàíjíríà.
He said the National Assembly passed legislations towards increasing Nigeria’s revenue base in addition to ensuring appropriate application.,"Ó ní ilé ìgbìmọ̀ asòfin ti se ọ̀pọ̀lọpọ̀ òfin, ní èyí tí ó ti jẹ́ kí owó tó ń wọlé sí àpò òsùwọ̀n orílẹ̀ èdè yìí tún pọ̀ síi."
"Among the dignitaries who attended the event are the former Vice President of Nigeria, Mohammed Namadi Sambo who Chaired the occasion; Governor of Ekiti State and Chairman of the Nigeria Governors’ Forum, Kayode Fayemi, and immediate past Chairman of the All Progressive Congress (APC), Chief John Oyegun.","Lára àwọn ènìyàn pàtàkì tó wà níbi ayẹyẹ ọ̀hún ni igbákejì ààrẹ orílẹ̀ èdè Nàíjíríà tẹ́lẹ̀rí, Mohammed Namadi Sambo, tí ó jẹ́ alága ayẹyẹ náà; Gómìnà ìpínlẹ̀ Èkìtì àti alága àwọn gómìnà lórílẹ̀ èdè Nàíjíríà, Káyòdé Fáyemí, àti alága ẹgbẹ́ òsèlú All Progressive Congress (APC) tẹ́lẹ̀rí, olóyè John Oyegun."
--- Nasarawa State is enjoying stability – Governor Sule,--- Ìpínlẹ̀ Nasarawa ti ń jẹ̀gbádùn ètò ààbò tó péye – Abdullahi Sule.
"Governor Abdullahi Sule of Nasarawa State says security has greatly improved in his state, as a result of measures put in place to check the activities of criminals.","Gómìnà ìpínlẹ̀ Nasarawa, Abdullahi Sule ti sọ pé ètò ààbò ti fẹsẹ̀ múlẹ̀ si ní ìpínlẹ̀ ọ̀hún, nípa ìgbésẹ̀ tí wọ́n gbé láti gbógun ti ìwà ọ̀daràn."
"He made the disclosure, while speaking to State House correspondents, after he met with President Muhammadu Buhari.",Ó sọ̀rọ̀ yìí lásìkò tó ń bá àwọn akọ̀ròyìn ilé akéde sọ̀rọ̀ nílùú Àbújá lẹ́yìn ìpàdé tí ó se pẹ̀lú ààrẹ Muhammadu Buhari.
"He said: “As a member of the APC and as a governor representing the party, I came in to pay respect to the leader of our party, Mr. President and I came in also to brief him about a state that has the greatest proximity to the Federal Capital, that is Nasarawa.","Ó ní: “Gẹ́gẹ́ bí ọ̀kan lára ọmọ ẹgbẹ́ òsèlú APC, tí mo sì tún jẹ́ gómìnà tó ń sojú ẹgbẹ́ náà, mo wá láti rí adarí ẹgbẹ́ wa, ààrẹ Buhari láti sọ nípa bí ìpínlẹ̀ míì, tí ó ní ànfààní láti súnmọ́ ìlú Àbújá se ń lọ síi, ìyẹn Nasarawa."
"It is very important for Mr. President to know what is happening in the state and I used the opportunity to brief him on certain issues, issues about security, issues about development that are taking place in Nasarawa.","Mo ní ànfààní láti sọ fún ààrẹ Buhari nípa bí ìpínlẹ̀ Nasarawa se ń lọ, bí i ètò ààbò àti ìdàgbàsókè tí ó ti dé bá ìpínlẹ̀ Nasarawa ‘’"
Governor Sule said he was in the State House to thank President Buhari for establishing a Mobile Police Training Institute in Nasarawa State.,Gómìnà Sule ní òun wá rí ààrẹ Buhari láti wá dúpẹ́ lọ́wọ́ rẹ̀ fún bí ó ṣe dá ilé-ẹkọ́ àwọn ọlọ́pàá sílẹ̀ ní ìpínlẹ̀ ọ̀hún.
--- Nigerian President nominates Kingsley Obiora as CBN Deputy Governor,--- Ààrẹ Buhari yan Kingsley Obiora gẹ́gẹ́ bi igbákejì gómìnà CBN.
President Muhammadu Buhari has sent the name of Dr Kingsley Isitua Obiora to the Senate for confirmation as Deputy Governor of the Central Bank of Nigeria.,"Ààrẹ orílẹ̀ èdè Nàíjíríà, Muhammadu Buhari ti forúkọ Kingsley Isitua Obiora ránsẹ́ sí ilé ìgbìmọ̀ asòfin àgbà gẹ́gẹ́ bí igbákejì gómìnà fún ilé-ìfowópamọ́ ti ìjọba àpapọ̀ (CBN)."
"In a letter to President of the Senate, Ahmad Lawan, President Buhari said the nomination was in accordance with the provision of Section 8(1) (2) of the Central Bank of Nigeria (Establishment) Act 2007.","Nínú ìwé tí ààrẹ Buhari fi ránsẹ́ sí abẹnugan ilé ìgbìmọ́ asòfin, Ahmad Lawan, láti yan Kingsley Isitua Obiora gẹ́gẹ́ bí igbákejì gómìnà fún ilé-ìfowópamọ́ ti ìjọba àpapọ̀ (CBN) wà ní ìbámu pẹ̀lú òfin 8(1) (2) tí ó dá banki CBN sílẹ̀ (Establishment) Act 2007."
"Dr Obiora, upon confirmation by the Senate, replaces Dr Joseph Nnanna, who retires on February 2, 2020.","Ọ̀mọ̀wé Obiora, ni yóò dípò Joseph Nnanna, tí ó fẹ̀yìntì ní ọjọ́ kejì, osú kejí, ọdún 2020."
"Dr Obiora holds a Bachelor’s degree in Economics and Statistics from the University of Benin, a Masters in Economics from the University of Ibadan, and a Doctorate in Monetary and International Economics, also from the University of Ibadan.","Ọ̀mọ̀wé Obiora gba oyè Bachelor’s degree nínú ìmọ̀ ètò ìnáwó (Economics) àti ìsirò láti fásitì Benin, ó tún ní ìmọ̀ ìjìnlẹ̀ nínú ètò ìnáwó (Masters in Economics) láti Fásitì ìlú Ìbàdàn, ó tún gba oyè ọ̀mọ̀wé nínú Monetary and International Economics, láti fásitì ìlú Ìbàdàn."
"He is currently an Alternate Executive Director in the International Monetary Fund (IMF) In Washington DC, United States of America.","Ọ̀mọ̀wé Obioraje jé ọ̀kan lára àwọn adarí nílé ìfowópamọ́ àgbáyé International Monetary Fund (IMF) ni Washington DC, lórílẹ̀ èdè United States of America (USA)."
--- Nigerian Government declares Operation Amotekun an illegal outfit,--- Ìdásilẹ̀ Àmọ́tẹ́kùn lòdì sí òfin orílẹ̀-èdè Nàíjiríà ọdún 1999 – Malami.
The Federal Government has declared ‘Operation Amotekun’ an illegal outfit.,"Ìjọba orilẹ̀-èdè Naijiria ti ní ikọ̀ elétò ààbò tuntun ti àwọn gómìnà ẹkùn Gúsù orílẹ̀-èdè Nàíjiríà dá sílẹ̀ iyẹn, Àmọ̀tẹ́kùn lòdì sí òfin orílẹ̀-èdè Nàíjiríà."
"This was disclosed in a statement signed by the Special Assistant, Media and Public Relations (Office of the Attorney-General of the Federation and Minister of Justice), Dr. Umar Jibrilu Gwandu: “The setting up of the paramilitary organization called “Amotekun” is illegal and runs contrary to the provisions of the Nigerian law,” the statement read.","Nínú àtẹ̀jáde kàn tí olùbádámọ̀ràn pàtàkì lóri ìròyìn àti ìbára -ẹni sepọ̀, Umar Gwandu sọ pé, Àmọ̀tẹ́kùn dídásílẹ̀ ẹgbẹ́ kìí ṣe èyi to ba òfin orílẹ̀-èdè Nàíjiríà mu."
"The Attorney-General of the Federation Abubakar Malami (SAN) explained,  security is the responsibility of the federal government.","Agbẹjọ́rò àgbà fún ìjọba àpapọ̀ Abubakar Malami (SAN) sàlàyé pé, ọ̀rọ̀ ààbò jẹ ojúṣe ìjọba àpapọ níkàn ni."
"But the Federal Government maintained that “the Constitution of the Federal Republic of Nigeria 1999 (as amended) has established the Army, Navy and Airforce, including the Police and other numerous paramilitary organisations for the purpose of the defence of Nigeria”.","Àtẹjáde náà ka bayìí pé "" ìwé òfin orílẹ̀-èdè Nàíjíríà ti ọdún 1999 ti fi idí rẹ̀ múlẹ̀ pé, ọmọ–ogun orí-ilẹ̀, ọmọ–ogun ojú omi, àti ọmọ–ogun ojú ofurufu, ọlọpàá àti àwọn to farapẹ́ nìkàn ló wà fún ètò ààbò Nàíjíríà àti pé ìjọba àpapọ̀ nìkan ni òfin gbáà láàyè láti ṣe ìdásílẹ̀ wọn."
"According to the government, consequently, no other authority at the state level, whether the executive or legislature has the legal authority over defence.","""Nítorí ìdí èyí kò si Gómìnà yálà ẹyọ kan tàbi lápapọ̀ to ni ẹ̀tọ tàbi agbára láti ṣe ìdásílẹ̀ ilé iṣẹ́ tàbí àjọ kankan to níṣe pẹ̀lú èètò ààbo."
--- Imo Governorship Election: Supreme Court declares Uzodinma winner,"--- Ilé -ẹjọ́ gíga orílẹ̀ èdè Nàíjíríà yọ gómínà Imo, Emeka Ihedioha."
"The Supreme Court in a unanimous Judgment on Tuesday sacked Emeka Ihedioha as Governor of Imo State, declared Hope Uzodinma winner and ordered INEC to issue Uzodinma certificate of return.","Ilé-ẹjọ́ gíga lórílẹ̀ èdè Nàíjíríà ti ní kí wọ́n yọ gómínà ìpínlẹ̀ Imo , Emeka Ihedioha, kí àjọ elétò ìdìbò sí kéde Hope Uzodinma  olùdíje fún ipò gómìnà lábẹ́ ẹgbẹ́  òṣèlú, All Progressive Party (APC) gẹ́gẹ́ bí gómìnà tuntun fún ìpínlẹ̀ náà."
"In the Judgment delivered by Justice Kudirat Kekere-Ekun, the court accordingly ordered the INEC to withdraw the Certificate of Return issued to Ihedioha and issue a fresh Certificate of Return to the candidate of the APC on grounds that he won majority of the lawful votes cast at the election.","Nínú ẹjọ́ tí ìgbìmọ̀ ẹlẹ́nu méje tí adájọ́ àgbà lórílẹ̀ èdè Nàíjíríà, Tanko Muhammed darí rẹ̀, ni adájọ́, Kudirat Kekere-Ekun pàsẹ fún àjọ elétò ìdìbò orílẹ̀ èdè Nàíjíríà, Independent Electoral Commission (INEC) láti gba ìwé ẹri gẹ́gẹ́ bí gómìnà ìpínlẹ̀ Imo lọ́wọ́ Ihedioha kí wọń sì fún Uzodinma gẹ́gẹ́ bí gómìnà tuntun fun ìpínlẹ̀ náà."
--- Kano Election Appeal: Supreme Court adjourns abruptly,--- Ìdájọ́ ètò ìdìbò ìpínlẹ̀ Kano: Adájọ́ ilé-ẹjọ́ gíga subú lu àìsàn lójijì.
"The Supreme Court in Abuja, Nigeria has adjourned abruptly when one of the seven justices hearing the appeal in the 2019 Kano State Governorship Election suddenly fell ill during court sitting.","Ilé-ẹjọ́ gíga tó wà nílùú Àbújá, ti sún ìdájọ́ lórí ètò ìdìbò gómìnà ìpínlẹ̀ Kano 2019 síwájú, nítorí ọ̀kan lára adájọ́ méje tó wà nílé-ẹjọ́ náà subú lu àìsàn lójijì lásíkò ti ẹjọ́ ń lọ lọ́wọ́."
"The Chief Justice of Nigeria, Justice Tanko Mohammad, told the crowded court that one of its justices hearing the case is critically ill shortly after Counsel for Abbah Yusuf of the peoples Democratic party, Gboyega Awomolo adopted his brief and urged the court to allow the appeal.","Adájọ́ àgbà fún ilé-ẹjọ́ gíga náà, Tanko Mohammad, ló kéde yìí lẹ́yìn tí agbẹjọ́rò fún Abbah Yusuf tó jẹ́ ọmọ ẹgbẹ́, peoples Democratic party, Gboyega Awomolo rọ ilé-ẹjọ́ náà láti dá ẹjọ́ ọ̀hún."
"Justice Tanko Mohammad stated that the court will have to abruptly rise to reconvene shortly on January 14, 2020.","Tanko Mohammad ní ilé-ẹjọ́ nílò láti sún ẹjọ́ náà síwájú di ojó kerìnlá, osù kínní, odún 2020."
--- Armed Forces and Remembrance Day: VP Osinbajo eulogises fallen heroes,--- Ìrántí àwọn ológun: Osinbajo gbósùbà fún àwọn tó fẹ̀mí wọn lélẹ̀.
