English,Yoruba
"Weah is the son of former Liberia, PSG and AC Milan striker, George Weah who is now the President of Liberia","Weah jẹ́ ọmọbíbí inú agbábọ́ọ̀lù tẹ́lẹ̀rí fún orílẹ̀-èdè Liberia, ikọ̀ agbábọ́ọ̀lù PSG àti AC Milan, George Weah, tí ó jẹ́ Ààrẹ̀ orílẹ̀-èdè Liberia báyìí."
--- this are the breakdown of the EPL competition over the weekend.,--- Èyí ni àtúpalẹ̀ àwọn ìfẹsẹ̀wọnsẹ̀ ìdíje EPL tí ó wáyé lópin ọ̀sẹ̀.
Crystal Palace football team lead Manchester City with three (3) goals to two (2) in the English premier league over the weekend.,Ikọ̀ agbábọ́ọ̀lù Crytsal Palace fàgbà han Manchester City pẹ̀lú àmì ayò mẹ́ta sí méjì nínú ìfẹsẹ̀wọnsẹ̀ ìdíje premier league ilẹ̀ Gẹ̀ẹ́sì tí ó wáyé lópin ọ̀sẹ̀.
Also Leicester city defeated Chelsea with One (1) goal to nothing.,"Bákan náà, ikọ̀ agbábọ̀ọ̀lu Leicester City fẹ̀yìn Chelsea bẹ́lẹ̀ pẹ̀lú àmì ayò kan sí òdo."
"Ealier in the first competiton that came up on Saturday, Arsenal football team wins Burley with three (3) goals to one (1).","Nínú inú àwọn ìfẹsẹ̀wọnsẹ̀ àkọ́kọ́ tí ó wáyé ṣaájú lọ́jọ́ àbámẹ́tà, ikọ̀ agbábọ́ọ̀lù Arsenal fàgbà han Burnley pẹ̀lú àmì ayò mẹ́ta sóókan"
Southampton defeated Huddersfield with three (3) goals to one (1) special thanks to the goal scored by Micheal Obafemi.,Ikọ̀ agbábọ́ọ̀lù Southampton fàgbà han Huddersfield pẹ̀lú àmì ayò mẹ́ta sóókan ọpẹ́ pàtàkì lọ́wọ́ àmì ayò tí Michael Ọbáfẹ́mi gbá sáwọ̀n.
"Also Watford defeated Ham with two (2) goals to nothing, Bournemouth wins Brighton with two (2) goals to nothing.",Bákan náà Watford lu West Ham pẹ̀lú àmì ayò méjì sí òdo Bournemouth na  Brighton pẹ̀lú àmì ayò méjì sí òdo
--- FIFA ranking: Eagles end 2018 in 44th spot,--- ÀTẸ ÀJỌ FIFA: Ikọ̀ Super Eagles parí ọdún 2018 sípò kẹrìnlélógójì.
Super Eagles ended the year 2018 maintaining their 44th position in the latest FIFA World Ranking released on Thursday.,Ikọ̀ agbábọ́ọ̀lù Super Eagles parí ọdún 2018 pẹ̀lú dídi ipò kẹrìnlélógójì wọn mú síbẹ̀ nínú àtẹ àjọ FIFA tuntun tí wọ́n gbé jáde lọ́jọ́bọ (Thursday).
The three-time African champions also retained their fourth position in Africa.,Ikọ̀ agbábọ́ọ̀lù yìí tí ó ti gba ife ẹ̀yẹ ilẹ̀ Adúláwọ̀ lẹ́ẹ̀mẹta ọ̀tọ̀òtọ̀ tún di ipò kẹrin wọn mú ní ilẹ̀ Adúláwọ̀ síbẹ̀.
"Senegal also retained top spot in Africa with Tunisia, Morocco, Nigeria and DR Congo completing the top five teams on the continent.","Ikọ̀ agbábọ́ọ̀lù orílẹ̀-èdè Senegal dipò kínní wọn mú síbẹ̀ pẹ̀lú bí ikọ̀ orílẹ̀-èdè Tunisia, Morocco, Nàìjíríà àti DR Congo ṣe pajú ikọ̀ márùn-ún àkọ́kọ́ ní ilẹ̀ náà dé."
"Belgium remain top in the latest ranking with France (2nd, unchanged), Brazil (3rd, unchanged), Croatia (4th)  and England (5th).","Belgium ni ó di ipò kínní mú síbẹ̀, France ipò kejì síbẹ̀, Brazil ipò kẹta síbẹ̀ Crotia wà ní ipo kẹrin, nígbà tí England wà ní ipò karùn-ún lágbàáyé."
"The next FIFA/Coca-Cola World Ranking will be published on February 7, 2019.","Ipò àtẹ àjọ FIFA/Coca-Cola mìíràn yóò tún jáde lọ́jọ́ keje, oṣù kejì, ọdún 2019."
--- Mourinho welcomed me back to Premier League- Ranieri,--- Mourinho kí mi káàbọ̀ padà sínú ìdíje Premier League - Ranieri
Claudio Ranieri revealed on Thursday that Jose Mourinho was the first manager to welcome him back to the Premier League when he was appointed Fulham boss last month.,Claudio Ranieri sọ lọ́jọ́bọ (Thursday) pé Jose Mourinho ni akọ́nimọ̀ọ́gbá àkọ́kọ́ tí ó kí òun káàbọ̀ padà sínú ìdíje Premier League nígbà tí wọ́n yan òun gẹ́gẹ́ bí akọ́nimọ̀ọ́gbá ikọ̀ Fulham lóṣù tó kọjá.
"Fulham visit Old Trafford on Saturday, where Mourinho’s Manchester United will hope to secure their first Premier League victory in five games, reuniting the pair for the first time since Ranieri’s departure from Leicester.","Ikọ̀ Fulham yóò tẹkọ̀ létí lọ sí pápá ìṣeré Old Trafford ní ọjọ́ Àbámẹ́ta (Saturday), níbi tí ìrètí wà pé ikọ̀ Manchester United yóò ti jáwé olúborí nínú ìdíje Premier League fún ìgbà àkọ́kọ́ nínú ìfẹsẹ̀wọnṣẹ̀ márùn-ún ọ̀tọ̀ọ̀tọ̀, èyí tí yóò tún gbé àwọn akọ́nimọ̀ọ́gbá méjéèjì pàdé ara wọn láti ìgbà tí Ranieri ti fi ikọ̀ Leicester sílẹ̀."
But the Fulham manager said: “He was the first who sent me a message to say ‘welcome back’.,"Àmọ́ ṣá, akọ́nimọ̀ọ́gbá ikọ̀ Fulham ti sọ pé  “Òun ni ẹni àkọ́kọ́ tó kọ́kọ́ fi àtẹ̀jíṣẹ́ ránṣẹ́ sími láti sọ pé ‘káàbọ̀ padà’"
He is a very friendly friend.,Ọ̀rẹ́ mi dạ́adáa ló jẹ́.
"“I have known him for a long time, when he came to Chelsea and when he was in Italy, and he was very polite with me.","Mo ti mọ̀ ọ́n láti ọjọ́ tó ti pẹ́, láti ìgbà tí ó wá sínú ikọ̀ Chelsea láti orílẹ̀-èdè Italy, o ń ṣe dáradára sími."
"He’s a great man, coach, manager.","Akínkanjú ọkùnrin, akọ́nimọ̀ọ́gbá àti Alákòóso ni ó jẹ́."
"Bottom side Fulham produced an encouraging performance in Wednesday’s 1-1 draw with Leicester, giving the 67-year-old Ranieri one victory, one draw and one defeat from his three matches in charge.","Ikọ̀ agbábọ́ọ̀lù Fulham tí ó wà ní ìsàlẹ̀ tábìlì kópa tí ó wúni lórí nínú ọ̀mì àmì ayò kọ̀ọ̀kan pẹ̀lú ikọ̀ agbábọ́ọ̀lù Leicester lọ́jọ́rùú (Wednesday), èyí fún Ranieri ẹni ọdún mẹ́tàdínláàádọ́rin ní ìjáwé olúborí kan, ọ̀mì kan àti ìpàdánù kan pẹ̀lú ìfẹsẹ̀wọnsẹ̀ mẹ́ta tí ó ti tukọ̀."
"--- Presidency, NFF receive Falcons in Abuja","--- Ilé-iṣẹ́ Ààrẹ, Àjọ NFF lọ pàdé ikọ̀ Super Falcons ní ìlú Àbújá."
"The Chief of Staff to the President, Alhaji Abba Kyari,  led a delegation of prominent Nigerians and top officials of the Nigeria Football Federation who received the Super Falcons on arrival in Abuja on Sunday evening.","Olórí òṣìṣẹ́ Ọba sí Ààrẹ Alhaji Abba Kyari, léwájú ìgbìmọ̀ àwọn ènìyàn jàǹkàn-jàǹkàn àti àwọn ọ̀gá àgbà nínú àjọ tó ń mójú tó bọ́ọ̀lù àfẹsẹ̀gbá lórílẹ̀-èdè Nàìjííríà (NFF) tí ó lọ pàdé ikọ̀ Super Falcons bí wọ́n ṣe dé sí ìlú Àbújá nírọ̀lẹ́ ọjọ́ Àìkù (Sunday)."
"Nine-time African champions, Super Falcons, flew into the Nnamdi Azikiwe International Airport few minutes before 4pm.",Ikọ̀ agbábọ́ọ̀lù Super Falcons tí ó ti gba ife ẹ̀yẹ àwọn Obìnrin ilẹ̀ Adúláwọ̀ ní ẹ̀ẹ̀mẹsàn-án ọ̀tọ̀ọ̀tọ̀ balẹ̀ sí pápákọ̀ òfurufú àgbááyé Nnamdi Azikiwe ní aago mẹ́rin ku ìṣẹ́jú díẹ̀.
"Some of the Super Falcons team that flew into Abuja are NFF General Secretary, Dr Mohammed Sanusi, as well as other officials of the NFF.","Lára àwọn ọmọ ẹgbẹ́ ikọ̀ Super Falcons tí ó wọ ìlú Àbújá ni akọ̀wé àpapọ̀ àjọ NFF, Dókítà Mohammed Sanusi, tí ó fi mọ́ àwọn òṣìṣẹ́ àjọ NFF mìíràn."
"On Saturday at the Accra Sports Stadium, the Falcons prevailed over a resilient South African Banyana Banyana side 4-3 on penalties after a scoreless 120 minutes, to lift the top African women football diadem for the third successive time and ninth time overall.","Ní ọjọ́ Àbámẹ́ta (Saturday), ní pápá ìṣeré Accra, ikọ̀ agbábọ́ọ̀lù Falcons gbo ewúro sí ikọ̀ Banyana Banyana ti orílẹ̀-èdè South Africa lójú pẹ̀lú àmì ayò mẹ́rin sí mẹ́ta nínú golí-wò-mi-n-gbá-a-sí-ọ lẹ́yìn ọgọ́fà ìṣẹ́jú láìráwọ̀n he láti gba ife ẹ̀yẹ àwọn Obìnrin tí ó tóbi jù nilẹ̀ Adúláwọ̀ yìí ní ìgbà mẹ́ta lé ara wọn tí ó sì fi pé mẹ́sàn-án ní àpapọ̀."
"“On behalf of Mr President, who is not in the country at the moment, we say welcome and well done to you.","Ní orúkọ Ààrẹ, ẹni tí kò sí nílùú lọ́wọ́lọ́wọ́ báyìí, a kí gbogbo yín káàbọ̀ padà, ẹ sì tún kú iṣẹ́."
"In fact, as we were leaving the airport, two eminent Nigerians called and donated the sum of N50m and N25m respectively to your team.","Kódà, bí a ṣe ń kúrò ní pápákọ̀ ofurufú, àwọn ọmọ orílẹ̀-èdè Nàìjííríà jàǹkàn méjì ọ̀tọ̀ọ̀tọ̀ pè wọ́n fún ṣètọrẹ àádọ́ta míllíọ́nù náírà (N50m) àti mílíọ́nù márùndínlọ́gbọ̀n náírà (N25m) fún ikọ̀ yìí."
Please rest very well.,"Ẹ jọ̀wọ́, ẹ sinmi dáradára."
We will get back to you with the activities lined up for you in the coming days.”,A ó kàn si yín lórí àwọn ẹ̀tọ́ tí a ti là kalẹ̀ fun yín láìpẹ́
"NFF General Secretary Mohammed Sanusi, said, “On behalf of the leadership of the NFF, we are grateful for the support from the Nigerian government, which has seen the team excel at the Cup of Nations.","Akọ̀wé àpapọ̀ àjọ NFF, Mohammed Sanusi sọ báyìí pé, “Ní orúkọ àwọn adarí àjọ NFF, a mọ rírì àtìlẹyìn láti ọ̀dọ̀ ìjọba ilẹ̀ Nàìjííríà, èyí tí ó ran ikọ̀ yìí lọ́wọ́ láti ṣàṣeyọrí nínú ìdíje ifẹ ẹ̀yẹ náà."
The girls have promised to do their best to represent the country very well at the 2019 Women’s World Cup.”,Àwọn ọmọbìnrin yìí ti wá ṣèlérí sísa gbogbo ipá wọn láti sojú orílẹ̀-èdè náà dáradára nínú ìdíje ife ẹ̀yẹ àgbááyé ọdún 2019.
--- Berhalter named coach of U.S. men’s national football team,--- Berhalter ti di kíkéde gẹ́gẹ́ bí akọ́nimọ̀ọ́gbá ikọ̀ agbábọ́ọ̀lù àwọn ọkùnrin orílẹ̀-èdè US.
Former Columbus Crew manager Gregg Berhalter was officially named the next coach of the U.S. men’s national football team on Sunday.,Akọ́nimọ̀ọ́gbá ikọ̀ Columbus Crew tẹ́lẹ̀rí Gregg Berhalter ni wọ́n ti kéde gẹ́gẹ́ bí akọ́nimọ̀ọ́gbá tíṣé kan fún ikọ̀ agbábọ́ọ̀lù àwọn ọkùnrin orílẹ̀-èdè US ní ọjọ́ àìkú (Sunday)
The 45-year-old Berhalter replaces interim coach Dave Sarachan to become the youngest coach to lead the team since Steve Sampson in 1995.,Berhalter ẹni ọdún márùndínláàádọ́ta rọ́pò akọ́nimọ̀ọ́gbá fìdíhẹ̀ẹ́ Dave Sarachan láti di ẹni tí ó kẹ́rẹ́ jù tí yóò tu ikọ̀ náà láti àkókò Steve Sampson lọ́dun 1995.
"“We are excited to announce Gregg as the next head coach of the U.S. Men’s National Team,” said U.S. Soccer president Carlos Cordeiro in a statement.",“Inú wa dùn lọ́pọ̀lọpọ̀ láti yàn Gregg gẹ́gẹ́ bí gẹ́gẹ́ bí akọ́nimọ̀ọ́gbá ikọ̀ agbábọ́ọ̀lù àwọn ọkùnrin orílẹ̀-èdè US” nínú ọ̀rọ̀ Ààrẹ ìgbìmọ̀ Eré Bọ́òlù ilẹ̀ náà Carlos Cordeiro.
"“As an experienced former national team player and highly regarded professional coach, we are confident he is the best person to guide our programme forward.","Gẹ́gẹ́ bí agbábọ́ọ̀lù ikọ̀ tẹ́lẹ̀rí tí ó ní ọ̀pọ̀lọpọ̀ ìrírí, àti òjìmì akọ́ṣẹ́mọṣẹ́ akọ́nimọ̀ọ́gbá, ó dá wa lójú pé òun ni ẹni tí ó tọ́ láti tẹ̀ wá síwájú."
“We are looking forward to formally introducing him on Tuesday in New York.”,À ń fojúsọ́nà láti ṣafihàn rẹ̀ lọ́jọ́ ìṣẹ́gun (Tuesday) nílùú New York.
Berhalter will be officially introduced at a press conference at noon ET on Tuesday.,Berhalter yóò di fífihàn nínú ìpàdé àwọn oníròyìn kan ní agogo mẹ́jìlá ọ̀sán ọjọ́ ìṣẹ́gun (Tuesday)
"A former player, Berhalter was on the 2002 and 2006 FIFA U.S. World Cup roster.","Agbábọ́ọ̀lù ikọ̀ yìí tẹ́lẹ̀rí, Berhalter wà nínú àlakalẹ̀ ikọ̀ náà fún ife ẹ̀yẹ àgbááyé ọdún 2002 àti ọdún 2006."
--- President Buhari congratulates Super Falcons for emerging African champions,--- Ààrẹ Buhari kí ikọ̀ Super Falcons kú oríire gbígba ife ẹ̀yẹ ilẹ̀ Adúláwọ̀.
"President Muhammadu Buhari last night congratulated the Super Falcons of Nigeria on their victory over the Banyana Banyana of South Africa Saturday in the final match of the 11th Africa Women Cup of Nations (AWCON), Ghana 2018.",Ààrẹ Muhammadu Buhari lálẹ́ àna kí ikọ̀ agbábọ́ọ̀lù Super Falcons ti orílẹ̀-èdè Nàìjííríà kú oríire jíjáwé olúborí pẹ̀lú ikọ̀ Banyana Banyana ilẹ̀ South Africa lọ́jọ́ àbámẹ́ta (Saturday) nínú àṣekágbá ìdíje bọ́ọ̀lù àfẹsẹ̀gbá àwọn obìnrin nílẹ̀ Áfíríkà (AWCON) ẹ̀ẹ̀kọkànlá irú rẹ̀ Ghana 2018.
The President expressed particular delight at the discipline and commitment exhibited by the country’s senior women football team despite the stiff resistance of their South African counterparts.,Ààrẹ fi ìdùnnú rẹ̀ hàn púpọ̀ látàrí iṣẹ́ ìfọmọlúàbíṣe àti ìfarajìn ikọ̀ agbábọ́ọ̀lù àwọn àgbà obìnrin pẹ̀lú bí akẹẹgbẹ́ wọn láti orílẹ̀-èdè South Africa ṣe gbóná gidigidi.
"Noting that the Super Falcons had earlier qualified to represent Nigeria at the FIFA Women World Cup tournament in France next year, President Buhari described winning the AWCON for the third consecutive time and ninth overall, as the “icing on the cake.”","O tẹnu mọ́ ọ pé ikọ̀ Super Falcons ti kọ́kọ́ pegedé láti ṣojú orílẹ̀-èdè Nàìjííríà nínú ìdíje Ife ẹ̀yẹ àgbááyé àwọn Obìnrin tí yóò wáyé ní orílẹ̀-èdè France ní ọdún tó ń bọ̀, Ààrẹ ṣàpèjúwe ìjáwé olúborí ìdíje AWCON yìí fún ìgbà kẹta léra wọn tí ó sì fi pé mẹ́sàn-án ní àpapọ̀ gẹ́gẹ́ bí “oyin inú àkàrà náà”"
"Saluting the country’s female football ambassadors for doing their fatherland proud and showing clear dominance on the African continent, he urged them to approach the France 2019 competition with clear focus and determination to excel on the global stage.","Nígbà tí ó ń gbóríyìn fún ikọ̀ obìnrin orílẹ̀-èdè yìí fún ṣíṣeé mú yangàn àti ìjẹgàba lórí ilẹ̀ Adúláwọ̀, ó rọ̀ wọ́n láti lọ sínú ìdíje France 2019 pẹ̀lú àfojúsùn ńlá àti ìpinnu láti yege ní ìpele àgbááyé."
"President Buhari also commended the team’s coaching crew, the Nigerian Football Federation (NFF), Supporters Club and all football-loving citizens for adequately preparing and supporting the players, enjoining all stakeholders not to relent in rallying round the country’s football representatives going forward.","Ààrẹ Bùhárí tún gbóríyìn fún àwọn ikọ̀ akọ́nimọ̀ọ́gbá, àjọ tó ń mójú tó bọ́ọ̀lù àfẹsẹ̀gbá lórílẹ̀-èdè Nàìjííríà (NFF), àwọn alátìlẹyìn àti gbogbo àwọn ọmọ ìlú tí wọ́n jẹ́ olólùfẹ́ eré bọ́ọ̀lù àfẹsẹ̀gbá fún ìgbáradì tó mọ́yánlórí àti àtìlẹyìn wọn fún àwọn agbábọ́ọ̀lù, ó rọ àwọn alẹ́nulọ́rọ̀ láti máse wararo lórí ìgbìyànjú láti rí i pé àwọn ikọ̀ tí ó sojú orílẹ̀-èdè náà nínú eré bọ́ọ̀lù àfẹsẹ̀gbá ń tẹ̀síwájú. Ẹ̀wẹ̀, ààrẹ tún gbóṣùbà káre fún àwọn akọ́nimọ̀ọ́gbá wọn gbogbo, àjọ NFF àti àwọn olólùfẹ́ jákèjádò lágbàáyé kú iṣẹ́ ribiribi eléyìí ti ́ó fara hàn nínú bí wọ́n ṣe kópa sí."
"“I have never doubted the capacity of Nigerians to excel when given the right support,” he noted, while promising the Federal Government’s commitment to sports development as a unifying force.",“Èmi kì í ṣe iyèméjí lórí ìyege àwọn ọmọ orílẹ̀-èdè Nàìjííríà tí a bá fún wọn ní àtìlẹyìn tó yẹ” èyí ni ó tẹnu mọ́ nígbà tí ó ń ṣèlérí ìfarajìn ìjọba àpapọ̀ fún ìdàgbàsókè eré ìdárayá gẹ́gẹ́ bí ohun èlò ìṣọ̀kan.
--- Rohr reveals what excites him about Super Eagles attack,--- Rohr ṣàlàyé ohun tí ó ń dùn ún nínú nípa ọwọ́ iwájú ikọ̀ Super Eagles.
"As Nigeria gear up for their engagements next year after successfully qualifying for the 2019 Africa Cup of Nations, coach of the senior national team of Nigeria Gernot is excited about the options available to him in attack.","Bí orílẹ̀-èdè Nàìjííríà ṣe ń gbáradì fún àwọn ojúṣe wọn lọ́dún tó ń bọ̀ lẹ́yìn tí wọ́n ti pegedé fún ife ẹ̀yẹ ilẹ̀ Adúláwọ̀ ti ọdún 2019, Akọ́nimọ̀ọ́gbá ikọ̀ àgbà orílẹ̀-èdè Nàìjííríà Gernot ti fi ìdùnnú rẹ̀ hàn lórí àwọn agbábọ́ọ̀lù tí ó wà nílẹ̀ fún un láti gbá ọwọ́ iwájú."
"Following their 1-1 draw against South Africa, Nigeria will begin preparation for the next AFCON in March when they play Seychelles and one particular area of the team which the coach is not bother about is the options available to him in attack.","Lẹ́yìn ọ̀mì àmì ayò kọ̀ọ̀kan pẹ̀lú ikọ̀ South Africa, ikọ̀ Nàìjííríà yóò bẹẹrẹ ìgbáradì fún ìdíje AFCON tó ń bọ̀ ní inú oṣù kẹta nígbà tí wọn yóò ma wàákò pẹ̀lú ikọ̀ Seychelles, ọgangan pàtàkì nínú ikọ̀ ọ̀hún tí kò kọ akọ́nimọ̀ọ́gbá yìí lóminú ni àwọn agbábọ́ọ̀lù tí ó wà nílẹ̀ fún un láti gbá ọwọ́ iwájú."
Rohr insist the Nigerian team has options which makes the team more exciting in attack with pace as the main asset of all of them.,Rohr tún tún un sọ pé Ikọ̀ Nàìjííríà ní àwọn agbábọ́ọ̀lù tí yóò mú kí ikọ̀ náà ó ta sánsán ní ọwọ́ iwájú.
"“We want to have quick players on the wings.The new boys are doing well. You have Kalu, Simon Chukwueze, Victor Osimhen who scored on Sunday and Collins. I like the competition. For instance Kalu can defend and at the same time attack which is good for the team,” the coach said.","“A ní àwọn agbábọ́ọ̀lù ayárabí àṣá lẹ́gbẹ̀ẹ́. Àwọn ọmọkùnrin tuntun wònyí ń ṣe dáadáa. Ẹ ní Kálu, Simon Chukwueze, Victor Osimhen àti Collins tó rí àwọn he ní ọjọ́ àìkú (Sunday). Mo fẹ́ràn ifagagbága náà. Bí àpẹẹrẹ, Kálu lè di ẹ̀yìn mú, ó sì le gbá ọwọ́ iwájú léyìí tí ó jẹ́ oríire fún ikọ̀ náà” ni akọ́nimọ̀ọ́gbá ọ̀hún wí."
---Pinnick hails Zenith Bank for AFCON 2019 ticket,--- Pinnick gbóríyìn fún ilé ìfowópamọ́ Zenith fún ìpegedé AFCON ọdún 2019
"The NFF President, Mr. Amaju Pinnick, has hailed Zenith Bank Plc. for its support towards the qualification of the Super Eagles for the 2019 African Cup of Nations (AFCON) slated for Cameroon.","Ààrẹ àjọ NFF, Ọ̀gbẹ́ni Amaju Pinnick ti gbóríyìn fún ilé ìfowópamọ́ Zenith fún ìpegedé sí ìdíje ife ẹ̀yẹ ilẹ̀ Adúláwọ̀ (AFCON) ọdún 2019 tó yóò wáyé ní orílẹ̀-èdè Cameroon"
"While presenting an autographed jersey of the Super Eagles to the Group Managing Director/ Chief Executive Officer of Zenith Bank Plc, Mr. Peter Amangbo, as a thank you gesture from all the players for the bank’s support towards the team’s qualification for the 2019 AFCON, Pinnick thanked the bank for its continuous support towards the development of football and sports in general in the country.","Lásìkò tí ó ń ṣe ìfifúnni aṣọ ìgbábọ́ọ̀lù ikọ̀ Super Eagle tí a ti bọwó lù fún Olùdarí/Ọ̀gá àgbà ilé ìfowópamọ́ Zenith, ìyẹn Ọ̀gbẹ́ni. Peter Amangbo gẹ́gẹ́ bi  ìdúpé láti ọ̀dọ̀ gbogbo àwọn agbábọ́ọ̀lù fún àtìlẹyìn ilé ìfowópamọ́ náà lórí ìpegedé wọn fún ìdíje AFCON ọdún 2019, Pinnick dúpẹ́ lọ́wọ́ ilé ìfowópamọ́ náà fún àtilẹ́yìn gbogbo ìgbà wọn lórí ìdàgbàsókè eré bọ́ọ̀lù àti eré ìdárayá lápapọ̀ ní orílẹ̀-èdè náà."
"He noted that the story may have been different if not for the bank’s contributions and support, which was no doubt very vital to the recent qualification of the Super Eagles for the 2019 AFCON Championship.","Ó tẹnu mọ́ ọn pé ọ̀tọ̀ ni ohun tí a ò bá máa sọ bí kì í bá ṣe ìrànlọ́wọ́ àti àtìlẹyìn ilé ìfowópamọ́ náà, tí ó jẹ́ pé láìsí tàbí ṣùgbọ́n ó ṣe pàtàkì sí ìpegedé ikọ̀ agbábọ́ọ̀lù Super Eagle fún ìdíje AFCON ọdún 2019 lẹ́nu lọ́ọ́lóọ́ yìí."
"While responding, Amangbo reaffirmed the commitment of the bank towards supporting all the national football teams, and promised to continue to fulfill its part of the partnership with a view to ensuring that Nigerian national football teams take their pride of place in global football.","Nígbà tí ó ń fèsì, Amangbo tún fi àrídájú ìfarajìn ilé ìfowópamọ́ náà múlẹ̀ lórí àtìlẹyìn fún gbogbo ikọ̀ agbábọ́ọ̀lù orílẹ̀-èdè, ó sì tún ṣe ìlérí láti mú àwọn ìlérí tirẹ̀ ṣe lójúnà àtimú kí àwọn ikọ̀ agbábóọ̀lù ilẹ̀ Nàìjííríà ó ṣe é mú yangàn lágbàáyé."
--- Super Falcons qualify for AWCON final,--- Ikọ̀ Super Falcons pegedé sí àṣekágbá ìdíje AWCON
The Super Falcons of Nigeria have qualified for the final of the ongoing African Women Cup of Nations in Ghana.,Ikọ̀ Super Falcons orílẹ̀-èdè Nàìjííríà ti pegedé sí àṣekágbá ìdíje ife ẹ̀yẹ àwọn obìnrin tí ó ń lọ lọ́wọ́ ní orílè.-èdè Ghana.
Super Falcons edged past the Cameroonian team 4-2 in the penalty shoot-out after 120 minutes of play.,Ikọ̀ Super Falcons fàgbà han ikọ̀ Cameroon pẹ̀lú àmì ayò mẹ́rin sí méjì nínú Golí-wò-mí-n-gbá-a-sí-ọ lẹ́yìn ọgọ́fà ìṣẹ́jú ìfigagbága.
"With this result, Nigeria has qualified for the 2019 World Cup.","Pẹ̀lú èsì yìí, orílẹ̀-èdè Nàìjííríà ti pegedé sí àṣekágbá ìdíje AWCON ọdún 2019."
--- Didier Drogba retires from active football,--- Didier Drogba fẹ̀yìntì nínú eré bọ́ọ̀lù àfẹsẹ̀gbá
Former Chelsea and Ivory Coast forward Didier Drogba has confirmed his retirement as a player.,Agbábọ́ọ̀lù ọwọ́ iwájú ikọ̀ Chelsea àti Ivory Coast tẹ́lẹ̀ rí Didier Drogba ti kéde ìfẹ̀yìnti rẹ̀ gẹ́gẹ́ bí agbábóọ̀lù.
"The 40-year-old scored 164 goals in 381 appearances over two spells with Chelsea, helping them win the Premier League four times and the Champions League in 2012, as well as four FA Cup triumphs and three League Cup victories.","Ọmọ ogójì odun ọ̀hụ́n gbá àmì-ayò mẹ́rìnlẹ́lọ́gọ́jọ sáwọ̀n nínú ìfẹsẹ̀wọnsẹ̀ ọ̀rìnlélọ́ọ̀ọ́dúnrúnlékan fún ìṣí ẹ̀ẹ̀méji ọ̀tọ̀ọ̀tọ̀ tí ó fi kópa fún ikọ̀ agbábọ́ọ̀lù Chelsea, èyí tí ó ràn wọ́n lọ́wọ́ láti gba Ife ẹ̀yẹ Premier League ilẹ̀ Gẹ̀ẹ́sì lẹ́ẹ̀mẹrin àti ife ẹ̀yẹ Champions League ní ọdún 2012, tí ó fi mọ́ ife ẹ̀yẹ FA àti ife Líìgì mẹ́ta."
"Drogba had been playing this season in the United States with Phoenix Rising, the second-tier club at which he is a co-owner. The veteran forward had been expected to hang up his boots following the United Soccer League Cup final defeat to Louisville City earlier this month.","Drogba ti ń gbá bọ́ọ̀lù ní sáà yìí ní orílẹ̀-èdè United States pẹ̀lú ikọ̀ Phoenix Rising, ikọ̀ onípele kejì tí òun pẹ̀lú wà lára àwọn tí ó ni í. Ògbóhùntarìgì agbábọ́ọ̀lù ọwọ́ iwájú yìí ni wọ́n ti lérò pé yóò feyìntì lẹ́yìn ìpàdánù àṣekágbá ife ẹ̀yẹ Líìgì United Soccer sọ́wọ́ Louisville City ní ìbẹ̀ẹ̀rẹ̀ oṣù yìí."
"And confirmation arrived on Wednesday evening as Drogba posted a picture of him as a youngster on his social media accounts, accompanied by a farewell message.",Tí èrí sì padà jáde ní ìrọ̀lẹ́ ọjọ́rùú (Wednessday) pẹ̀lú bí Drogba ṣe gbé àwòrán ìgbà kékeré rẹ̀ sí orí ìkànnì ayélujára rẹ̀ tòhun ti ọ̀rọ̀ ìdágbére.
--- AWCON 2018: Super Falcons thrash Zambia’s Shepolopolo 4-0,--- Ìdíje AWCON ọdún 2018: Ikọ̀ Super Falcons lu ikọ̀ Shepolopolo orílẹ̀-èdè Zambia pẹ̀lú àmì ayò mẹ́rin sí òdo
Nigeria’s Super Falcons beat the Shepolopolo of Zambia 4-0 on Wednesday at Cape Coast in Ghana to return to contention at the 11th African Women Cup of Nations.,Ikọ̀ Super Falcons orílẹ̀-èdè Nàìjííríà lu ikọ̀ Shepolopolo orílẹ̀-èdè Zambia pẹ̀lú àmì ayò mẹ́rin sí òdo ní ọjọ́rùú (Wednessday) ní Cape Coast ní orílẹ̀-èdè Ghana láti tẹ̀síwájú nínú ìdíje ìkọkànlá ife ẹ̀yẹ àwọn obìnrin ilẹ̀ Adúláwọ̀.
"The defending champions, who lost their opening match on Sunday, bounced back into contention with an emphatic win which sent them to the top of the group’s table, at least temporarily.",Ikọ̀ tí ife ẹ̀yẹ náà wà lọ́wọ́ rẹ̀ yìí tí ó kọ́kọ́ pàdánù ìfẹsẹ̀wọnṣẹ̀ ìṣíde wọn lójọ́ Àìkú (Sunday) tún agbára mú wá pẹ̀lú ìjáwé olúborí tó jọjú léyìí tí ó gbé wọn sí òkè téńté tábìlì ìpín wọn fún ìgbà díẹ̀ náà.
