English,Yoruba
Captain Musa Shuaibu Nuhu was a reputable airline Pilot and Aviation Safety Expert with well over 30 years.,"Captain Musa Shuaibu Nuhu jẹ́ ògbóǹtarìgì awakọ̀ òfuurufú, tí ó sì tún ṣe iṣẹ́ náà fún ọgbọ̀n ọdún."
"---President of the Senate, Dr. Ahmad Lawan has declared open a public hearing on sexual harrassment.","---Abẹnugan ilé ìgbìmọ̀ asòfin, Ahmad Lawan ti se ìfilọ́lẹ̀ ìta gbangba láti jẹ́ kí àwọn ará ilú wá sọ̀rọ̀ nípa ìwà ìfipá bánilòpọ̀."
Senator Lawan said that sexual harassment and intimidation was not just a sexual offence but a criminal offence.,Aṣòfin Lawan ní ìwà ìfipá-bánilòpọ̀ àti ìdúnkookò mọ́ni láti fipá bá ènìyàn lòpọ̀ jẹ́ ìwà ọ̀daràn.
He said that there was need for stakeholders to think upon new resolutions and sanctions to check the menace if the extant laws were not tight enough.,"Nítorí náà, àwọn tí ọ̀rọ́ kàn gbọdọ̀ leè foríkorí láti ṣòfin tí yóò fìyà tó tọ́ jẹ ẹni tó bá hu ìwà ìbàjẹ́ ọ̀hún."
---Presidency urges Nigerians to beware of fake news peddlers,---Ilé-iṣẹ́ Ààrẹ rọ ọmọ orílẹ̀ èdè Nàìjíríà láti yàgò fún àwọn akọ̀ròyìn ayédèrú
The Presidency has debunked reports making the round that President Muhammadu Buhari would be embarking on a lengthy trip abroad from Wednesday February 19 to 4th April.,"Ilé-iṣẹ́ Ààrẹ ti rọ ọmọ orílẹ̀ èdè Nàìjíríà láti yàgò fún àwọn ìròyìn ẹlẹ́jẹ̀ àti àhesọ ti àwọn akọ̀ròyìn kán gbé jáde pé ààrẹ Muhammadu Buhari yóò tẹ ọkọ̀ létí lọ sí ilẹ̀ òkèèrè láti ọjọ́rú, osù kejì ọjọ́ kọkàndínlógún títí di ọjọ́ kẹrin, osù kẹrin."
"Addressing State House Correspondents, on Monday, Special Adviser to the President on Media and Publicity, Femi Adesina said the report, which emanated on the social media on Sunday was full of falsehood orchestrated by mischief makers.","Olùrànwọ́ ààrẹ lórí ìròyìn àti ìkéde, Fẹ́mi Adésínà lọ́ sọ̀rọ̀ yìí lọ́jọ́ Ajé pẹ̀lú àwọn akọ̀ròyìn pé irọ́ pátápátá ni àwọn ìròyìn tó jáde lórí ẹ̀rọ ayélujára lọ́jọ́ Àìkú."
"He said: “Purveyors of fake and concocted Information are currently on overdrive, and Nigerians are urged to be careful what they consume as news, and also share with others, particularly from the social media.","Ó ní: “Ìròyìn t’ó jáde pé ààrẹ orílẹ̀ èdè Nàìjíríà, Muhammadu Buhari fẹ́ lọ sí United Kingdom fún oguń ọjọ́, yóò sì gba ibẹ̀ lọ sí orílẹ̀ èdè Saudi Arabia, tún lọ sí orílẹ̀ èdè Austria, irọ́ tó jìnnà sí òtítọ́ ni èyí, láti ọ̀dọ̀ àwọn ẹni ibi."
"The Presidential spokesperson further said the mischief makers are not targeting only the President for ridicule, but members of his family and cabinet.","Agbẹnusọ ààrẹ tún ní àwon ènìyàn ibi yìí kò tún fi mọ lórí ààrẹ nìkan, wọ́n tún ń sọ  àwọn àhesọ ọ̀rọ̀ wọ̀nyí nípa ẹbí àti àwọn tí wɔ̣́n jọ́ ń se ìjọba."
"“Transportation Minister, Rotimi Amaechi was said to have been attacked at Rigasa in Kaduna State, he has denied it, the Air Force was alleged to have killed 250 insurgents, they have denied it, just last week, an online platform published the falsehood that Zahra, the daughter of President Muhammadu Buhari, got employment through the back door as a Deputy Manager at the Petroleum Products Pricing and Regulatory Agency PPPRA, there is no truth to it.","“Wọ́n tún gbé ìròyìn ẹlẹ́jẹ̀ jáde pé, àwon jàndùkú kọlu ọkọ̀ ojú irin tí mínísítà fún ètò ìrìnnà, Rótìmí Amaechi wà níbẹ̀ ní Rigasa ní ìpínlẹ̀ Kàdúná, wọ́n tún sọ pé ọmọ ààrẹ Buhari, Zahra, gba iṣẹ́ nílé ìtajà epo rọ̀bì orílẹ̀ èdè yìí gẹ́gẹ́ bí igbákejì adarí ilé-iṣẹ́ náà, irọ́ tó jìnnà sí òtítọ́ ni èyí."
---Borno Governor visits Niger Republic to discuss repatriation modalities,---Gómìnà Borno sàbẹ̀wò ṣí Niger láti gba àwọn àtìpó tó wà níbẹ̀ padà
"The Borno State Governor, Professor Babagana Umara-Zulum has visited Diffa, Niger Republic, with the aim of putting modalities in place towards the safe and dignified repatriation of the refugees to resettlement communities in Borno State.","Gómìnà ìpínlẹ̀ Borno, ọ̀jọ̀gbọ́n Babagana Umara-Zulum ti ṣe àbẹ̀wò sí Diffa, ní orílẹ̀ èdè Niger, láti wá ọ̀nà sí bí àwọn tí ogun Boko Haram lé kúrò ní agbègbè, tí wọ́n sì ń ṣe àtìpó ní orílẹ̀ èdè Niger, padà sí ìpínlẹ̀ Borno."
"During the visit, the Governor met about 120 thousand refugees, who mostly hailed from local government areas in the northern part of Borno state.","Lásìkò tí gómìnà ṣe àbẹ̀wò sí àwọn àtìpó ọ̀hún, tí wọ́n lé ní ọgọ́fà, tó sì jẹ́ pé púpọ̀ nínú wọn ló wá láti apá ìwọ̀ oòrùn ìpínlẹ̀ Borno."
"The refugees, made up of men, women and children, fled their homes, in hundreds of communities attacked by Boko Haram insurgents since 2014.","Àwon àtìpó ọ̀hún ló jẹ́ ọkùnrin, obìnrin àti àwọn ọmọdé, tí wọ́n sá kúrò ní agbègbè wọn nítorí ìkọlù láti ọwọ́ Boko Haram láti ọdún 2014, ní èyí tí ó ti sọ ọ̀pọ̀lọpọ̀ wọn di ẹni tí kò nílé lórí."
It was reported that majority of the refugees trekked distances to enter the neighbouring country in search of safety.,Ìròyìn sọ pé púpọ̀ nínú àwọn àtìpó náà ló rin ona jínjìn sí àwọn orílẹ̀-èdè agbègbè.
"The host Governor of Diffa, Isa Lameen, led Governor Zulum during the visit, accompanied by the Speaker, Borno State Assembly, Abdulkarim Lawan, who is from the northern part of Borno State.","Gómìnà Diffa, Isa Lameen, tó jẹ́ olùgbàlejò ni ó darí gómìnà Zulum, àti abẹnugan ilé ìgbìmò asòfin ìpínlẹ̀ Borno, Abdulkarim Lawan."
"While addressing top officials, Professor Zulum expressed his gratitude to the government of Diffa province, the Federal Government of Niger and the host communities in the country for being hospitable to the Borno citizens.","Ọ̀jọ̀gbọ́n Zulum wá fi ìdùnnú rẹ̀ hàn sí ìjọba ẹkùn Diffa, ìjọba orílẹ̀ èdè Niger àti àwọn agbègbè tó wà ní orílẹ̀ èdè náà fún ìwà ìfi-ọmọnìyàn ṣe tí wọ́n hù sí àwọn ọmọ ìpínlẹ̀ Borno."
"Katsina State Governor, Aminu Masari has cautioned communities in the state against taking the law into their hands, following insecurity challenges in the state.","Gómìnà ìpínlẹ̀ Katsina, Aminu Masari ti kìlọ̀ fún àwọn ènìyàn agbègbè ìpínlẹ̀ náà láti má ṣe dájọ́ láti ọwọ́ ara wọn nítorí wàhálà tó bẹ́ sílẹ̀ ní ìpínlẹ̀ náà."
Masari gave the advice in Malumfashi on Sunday during the distribution of empowerment materials donated by Sen. Bello Mandiya to some constituents in Funtua Senatorial District.,Masari sọ̀rọ̀ yìí lọ́jọ́ Àìkú ní Malumfashi lásìkò tó ń pín àwọn ohun èlò ìrónilágbára tí asòfin Bello Mandiya pèsè fún àwọn ènìyàn tó ń gbé ní ẹkùn Funtua ní ìpínlẹ̀ ọ̀hún.
He said that the killing of 30 people in Tsanwa and Dankar villages of Batsari Local Governmental of the state was a reprisal by armed bandits from Zamfara forest.,Masari tẹ̀síwájú pé pípa àwọn ènìyàn ọgbọ́n tó ń gbé ní agbègbè Tsanwa àti Dankar ní ìjọba ìbílẹ̀ Batsari wá láti ọwọ́ àwọn ọlọ́tẹ̀ tí wọ́n wà nínú igbó Zamfara láti gbẹ̀san.
"The governor appealed to all communities not to resort to self-help, but report suspicious persons to relevant authorities for prompt action.","Gómìnà náà wá rọ àwọn tó ń gbé nínú agbègbè náà láti máa hu ìwá tí wọn yóò fi gbẹ̀san sùgbọ́n tí wón bá fura sí àwọn ènìyàn tí ọwọ́ wọn kò mọ́, kí wọn fi tó àwọn agbófinró létí."
"Masari urged people of the state to be calm, and assured them that the government and security operatives were on top of the situation.",Masari tún wá rọ̀ wọ́n láti mú sùúrù pé ìjọba àti àwọn àjọ ẹ̀sọ́ elétò ààbò sì ń ṣe isẹ́ lórí ìṣẹ̀lẹ̀ náà.
He commiserated with the people in the two villages and the entire state over the incident.,Ó wá bá àwọn agbègbè méjì tó kábàámọ̀ nínú ìṣẹ̀lẹ̀ náà kẹ́dùn.
It would be recalled that bandits believed to be from Zamfara invaded Tsanwa and Dankar villages on Friday and killed 30 people mostly women and children before setting their homes ablaze.,"Ó ní àwọn ọ̀daràn tí wọ́n wá láti ìpínlẹ̀ Zamfara ni wọ́n wá sí àgbègbè Tsanwa àti Dankar lọ́jọ́ Ẹtì, níbi tí wọ́n ti pa ènìyàn ọgbọ̀n, pàápàá jùlọ àwọn obìnrin àti ọmọdé, kó tó di pé wón dáná sun àwọn àgbègbè ọ̀hún."
The state police command said it has arrested one of the bandits.,Ilé-iṣẹ́ ọlọ́pàá ìpínlẹ̀ náà ti ní àwọn ti mú ọ̀kan lára ọ̀daràn ọ̀hún.
---Minister calls for calm in Bayelsa,---Mínísítà pè fún ìbálẹ̀ọkàn ní ìpínlẹ̀ Bayelsa-.
"The Minister of State for Petroleum Resources, Chief Timipre Sylva, has urged the people of Bayelsa to shun all act of violence and lawlessness.","Mínísítà ìpínlẹ̀ fún ọ̀rọ̀ epo rọ̀bì, Timipre Sylva ti rọ àwọn ọmọ ìpínlẹ̀ Bayelsa láti yàgò fún ìwà jàgídí-jàgan, ipá àti àìbọ̀wọ̀ fún òfin."
Sylva made this known in a statement he signed and released in Abuja on Sunday.,Sylva sọ̀rọ̀ yìí lọ́jọ́ Àìkú nínú àtẹ̀jáde kan tí ó gbé síta nílùú Àbújá.
“I want to use this moment to call on all the people of our dear state Bayelsa to kindly shun all acts of violence and lawlessness.,"“Mo fẹ́ lo àsìkò yìí láti rọ gbogbo ọmọ ìpínlẹ̀ Bayelsa láti yàgò fún ìwà jàgídí-jàgan, ipá àti àìbọ̀wọ̀ fún òfin."
"“Also of great importance to me is to extend my profound apology to our President, Muhammadu Buhari, over the avoidable disruption to his busy schedule which was caused by the events of the moment.","“Mo tún fẹ́ lo àsìkò yìí láti fi tọrọ àforíjìn lọ́wọ́ ààrẹ orílẹ̀ èdè Nàìjíríà, Muhammadu Buhari, lórí ìṣẹ̀lẹ̀ burúkú tó wáyé, ní èyí tí ó mú kí ààrẹ yí ìpinnu rẹ̀ padà láti wá sí ìpínlẹ̀ Bayelsa."
“I am aware that Mr President and his wife Aisha Buhari had concluded arrangements to travel to Bayelsa to witness the inauguration of the APC Governorship candidate as Governor of Bayelsa State.,"Silva tún wá rọ àwọn ọmọ ìpínlẹ̀ Bayelsa ọ̀hún pé, àwọn adarí ẹgbẹ́ APC tí ń ṣe iṣẹ́ takun-takun láti rí i pé wọn yanjú wàhálà tó bẹ́ sílẹ̀ ní ìpínlẹ̀ náà, ní èyí tí wọn ti darí àwọn agbẹjọ́rọ̀ wọn láti gbé ìgbẹ́sẹ̀ lórí rẹ̀."
President Buhari salutes Kaduna Governor at 60,Ààrẹ Buhari kí Nasir el-Rufai kú orí-ire ọgọ́ta ọdún.
"Nigeria’s President Muhammadu Buhari has joined Kaduna State Executive Council and indigenes to celebrate the State Governor, Nasir el-Rufai, who will turn 60 on Sunday.","Ààrẹ orílẹ̀ èdè Nàíjíríà, Muhammadun Buhari ti darapọ̀ mọ́ ìgbìmọ̀ ìjọba àti gbogbo ọmọ ìpínlẹ̀ Kaduna láti bá gómìnà ìpínlẹ̀ Kaduna Nasir el-Rufai sàjọyọ̀ ọgọ́ta (60) ọdún tí yóò pé lọ́jọ́ Àìkú."
"In a message, President Buhari congratulated the governor for his distinguished service to the nation.","Nínú àtẹ̀jáde kàn tí, ààrẹ Buhari gbé jáde láti fi kí gómìnà náà kú orí-ire fún iṣẹ́ takun-takun tí ó ti gbé ṣe fún ìdàgbàsókè orílẹ̀ èdè Nàìjíríà."
"He also noted that the Governor’s entry into public service was truly accidental, but the contributions he has made are deliberate, well thought out and long lasting.",Ààrẹ tún sàlàyé pé bó tilẹ̀ jẹ́ pé gómìnà náà bá ara rẹ̀ lẹ́nu iṣẹ́ ìjọba láìròtẹ́lẹ̀ sùgbọ́n ipa ribi-ribi tí ó ti kó lórílẹ̀ èdè kò láfiwé rárá.
"Vice President, Professor Yemi Osinbajo has expressed confidence in the ability and competence of Nigerian professionals to solve the nation’s problems without recourse to foreign aid.","Igbákejì Ààrẹ orílẹ̀ èdè Nàìjíríà, Ọ̀jọ̀gbọ́n Yẹmí Òsínbàjò ti ní òun ní ìgbẹ́kẹ̀lé nínú ọgbọ́n, ìmọ̀ àti òye àwọn ọmọ orílẹ̀ èdè yìí láti yanjú ìsoro tó ń dojúkọ orílẹ̀ èdè Nàìjíríà ĺài nílò ìrànwọ́ láti ilẹ̀ òkèèrè."
"Professor Osinbajo insisted that, given the impressive performance and achievements recorded by Nigerians across diverse fields, at home and abroad, it is evident that many of the country’s problems can be solved by Nigerians themselves.",Ọ̀jọ̀gbọ́n Yẹmí òsínbàjò ní pẹ̀lú àṣeyọrí ti àwọn ọmọ orílẹ̀ èdè Nàìjíríà yìí ti ṣe nílẹ̀ yìí àti ní ilẹ̀ òkèèrè fihàn pé àwọn ọmọ orílẹ̀ èdè yìí leè yanjú ìṣòro àti ìpèníjà tó ń dojúkọ orílẹ̀ èdè yìí fúnra wọn.
"Professor Osinbajo said this when he received a delegation from the West African College of Surgeons (WACS), in his office on Friday.","Ọ̀jọ̀gbọ́n Òsínbàjò sọ̀rọ̀ yìí lásìkò tó ń gba ikọ̀ àwọn onísẹ́ abẹ láti ilé -ẹ̀kọ́ West African College of Surgeons (WACS), nílé-iṣẹ́ rẹ̀ lálejò lọ́jọ́ Ẹtì."
"The College formed by a group of young Nigerian surgeons, 60 years ago predated the Economic Community of West African States.","Àwọn ọmọ orílẹ̀ èdè Nàìjíríà tó ń ṣe iṣẹ́ abẹ ni wọ́n dá ilé ẹ̀kọ́ náà sílẹ̀ ní ọgọ́ta (60) ọdún sẹ́yìn, sáájú ìgbà tí wọn dá àjọ ilẹ̀ áfíríkà sílẹ̀."
"The delegation led by Professor Ibrahim Yakasai, was at the Aso Rock Presidential Villa to brief the Vice President on the activities of the College including its planned 60th Annual General Meeting and Scientific Conference scheduled for Abuja.","Ọ̀jọ̀gbọ́n Ibrahim Yakasai, ló darí ikọ̀ náà wá sílé ààrẹ láti sọ nípa àwọn ojúṣe àti akitiyan ilé -ẹ̀kó náà àti láti sọ nípa ìpàdé ọgọ́ta ọdún àjọ náà, ní èyí tí yóò wáyé nílùú Àbújá."
Professor Yakasai is the Local Organising Committee chairman.,Ọ̀jọ̀gbọ́n Yakasai ni olùdarí ayẹyẹ ọ̀hún.
"Achievements The immediate past President of the College, Professor King-David Yawe highlighted some of the achievements of WACS especially with regards to free medical outreaches to several Nigerian communities.","Ọ̀jọ̀gbọ́n King-David Yawe, tó jẹ́ ààrẹ ilé-ẹ̀kọ́ náà tẹ́lẹ̀rí sàlàyé nípa àwọn aseyọrí tí WACS ti ṣe pàápàá jùlọ nípa àwọn ìwòsàn ọ̀fẹ́ tí wọ́n ti ṣe ní púpọ̀ nínú àwọn agbègbè tó wà lórílẹ̀ èdè Nàìjíríà."
---Nigeria adopts multi-prong strategy for road maintenance,---Orílẹ̀ èdè Nàìjíríà gba orísirísi ìlànà láti tún ojú pópó ṣ̣e.
"Nigeria’s Minister of Works and Housing, Babatunde Fashola, has affirmed the adoption of a multi-prong strategy for road maintenance across the country to ensure accessibility all year round.","Mínísítà fún èto iṣẹ́ àti ilẹ̀ lórílẹ̀ èdè Nàìjíríà, Babátúndé Fásholá ti fìdí rẹ̀ múlẹ̀ pé láti wá orísirísi ìlànà fún ìtọ́jú ojú pópó ní jákè –jádò orílẹ̀ èdè Nàíjíríà nìkan ló le jẹ́ kí gbogbo ọ̀nà ojú pópó wa leè gbóúnjẹ-fẹ́gbẹ́ gbàwo bọ̀ lọ́dọọdún."
"The Minister made this known at Ugep, the largest village in Africa, Yakurr local government area, during the inspection of critical economic roads within Cross River State.","Mínísítà sọ̀rọ̀ yìí ní Ugep tó wà ní ìjọba ìbílẹ̀ Yakurr, tó jẹ́ agbègbè tí ó tóbi jùlọ nílẹ̀ Áfíríkà lásìkò ètò àyẹ̀wò iṣẹ́ ojú pópó ní ìpínlẹ̀ Cross River."
"Fashola, who was accompanied by key officials of his ministry, noted that road maintenance especially during the rainy season, required the collective responsibility of everyone.","Fáṣọlá, tí àwon òṣìṣẹ́ rẹ̀ jọ kọ́wọ̀ọ́rìn tún sọ pé ìtọ́jú ojú pópó pàápàá jùlọ lásìkò òjò jẹ́ ojúṣe gbogbo àwọn ènìyàn."
"“We stopped at the Calabar-Itu road, which was a major problem during the raining season, just like the Calabar-Ikom-Ogoja road.","“A dúró ní ojú ọ̀nà Calabar-Itu, tí ó máa ń jẹ́ wàhálà fún àwọn ọlọ́kọ̀ àti ènìyàn láti gbà lásìkò òjò gẹ́gẹ́ bí ojú ọ̀nà Calabar-Ikom-Ogoja."
"It requires us to change our strategy and this year, for roads like Numanchan leading to Taraba, Calabar-Itu, Abeokuta to Otta-Lagos – all of those roads where trucks get stuck during the rains – we need a strategy to ensure that our contractors are mindful of the commuters, while the construction is ongoing.","Nítorí náà gbogbo ojú ọ̀nà tó máa ń fa wàhálà fún àwọn ọlọ́kọ̀ láti gbà lásìkò òjò, àwọn bíi Numanchan tó lọ sí Taraba, Calabar-Itu, Abéòkúta sí Òttà-Lagos – a óò wá ètò ìlànà tí yóò jẹ́ kí àwọn agbaṣẹ́ṣe leè máa ro ti àwọn tó ń wa ọkọ̀ lásìkò tí wọn bá ń ṣe isẹ́ wọn."
"Project Funding The Managing Director of SEMATECH, Isioma Eziashi attributed the delay in completing the project on time to lack of available funds despite the firms readiness to deliver the project as stipulated on the timeline.","Olùdarí ilé–iṣẹ́ SEMATECH, Isioma Eziashi sọ pé àwọn ìpèníjà tí ó máa ń dojúkọ wọn ni owó tí àwọn kò tètè máa rí gbà bó tilẹ̀ jẹ́ ilé-iṣẹ́ náà ti ṣetán láti tètè parí isẹ́ náà lásìkò tí wọn fún wọn."
"---The Independent National Electoral Commission (INEC) has presented Certificate of Return to the Peoples Democratic Party (PDP)’s candidate, Douye  Diri, as winner of the Bayelsa 2019 governorship election, in compliance with the Supreme Court judgment.","---Àjọ elétò ìdìbò orílẹ̀ èdè Nàìjíríà,( Independent National Electoral Commission ,INEC) ti fún Duoye Diri tó  jẹ́ olùdíje fún ipò gómìnà lábẹ́ ẹgbẹ́ òṣèlù Peoples Democratic Party (PDP) ní ìwé ẹ̀rí gẹ́gẹ́ bí gómìnà to jáwé olúborí nínú ìdìbò tó wáyé ní ìpínlẹ̀ Bayelsa lọ́dún 2019, ní ìbámu pẹ̀lú ìdájọ́ tí ilé-ẹjọ́ gíga tó wà l’órílẹ̀ èdè Nàìjíríà dá."
"Diri was presented the certificate of return by National Commissioner in charge of South/South, Mrs May Agbamuche-Mbu, on Friday at INEC headquarters in Abuja.",Kọmíṣánà fún àjọ INEC ní ẹkùn ìlà ìwọ̀ oòrùn arabìnrin May Agbamuche-Mbu ló fún Diri ní ìwé ẹ̀rí ọ̀hún lọ́jọ́ Ẹtì nílùú Àbújá tó jẹ́ olú-ìlú àjọ náà tó wà ní orílẹ̀ èdè Nàìjíríà.
"Earlier, INEC Chairman, Prof. Mahmood Yakubu, had declared Diri winner of the state governorship election.","Sáájú èyí ni alága àjọ INEC, ọ̀jọ̀gbọ́n Mahmood Yakubu, ti kéde pé Diri gẹ́gẹ́ bí olúborí nínú ìdìbò gómìnà ìpínlẹ̀ náà."
"Receiving the certificate, Diri commended INEC and the judiciary for being the “last hope of the common man.”",Diri wá gbósùbà fún àjọ INEC àti ilé-ẹjọ́ fún bí wọ́n ṣe jẹ́ “Èyí tí àwọn ènìyàn leè ní ìgbẹkẹ̀lé nínú wọn.
"“We pray and hope that God will heal our land, Bayelsa, and Nigeria. God has taken us through wide road and the road has taught us reconciliation, lessons” Diri said.","""Diri tún ní “kí Ọlọ́run wo ilẹ̀ Bayelsa sàn àti orílẹ̀ èdè Nàìjíríà lápapọ̀. Ọlọ́run ti mú wa rin ojú ọ̀nà, tí a ó máa gbà láti leè bá ara wa ṣe papọ̀."
"The Supreme Court on Thursday sacked David Lyon and Sen. Biobarakuma Degi-Eremienyo, as governor and deputy governor-elect in the Nov. 16, 2019 Bayelsa governorship election.",Lọ́jọ́bọ̀ ní ilé-ẹjọ́ tó ga jùlọ lórílẹ̀ èdè Nàìjíríà yọ David Lyon ati Biobarakuma Degi-Eremienyo kúrò gẹ́gẹ́ bí gómìnà ìpínlẹ̀ Bayelsa
