English,Yoruba
"In a remark, the Council Chairman, Apostle Oloruntoba Oke, urged riders to have a change of attitude and see their job as critical to other road users.",Nínú ọ̀rọ̀ Alága Kansulu yìí Apostle Ọlọruntoba Òkè lóti ńrọ àwọn Ọlọ́kadà àti oní kẹ̀kẹ́ láti yíí ìwà wọn padà kí wọn sì rí iṣẹ́ wọn bíi iṣẹ́ ẹlẹgẹ́ pẹ̀lú àwọn tí wọn jọ ńlo ojú ọ̀nà.
"The African Union (AU) has said that it is ""with deep regret"" that the military authorities in Sudan have not handed over power to civilians.",Àjọ Africa Union ní ò seni láàánu pé àwọn Ológun omo ilẹ̀ Sudan kọ̀ láti gbé ìjoba ilẹ̀ náà fún Alágbádá.
The AU had given the military fifteen days Altimatum to transfer power shortly after President Omar al-Bashir was overthrown three weeks ago.,AU ti fún àwọn ológun ní gbèndéke ọjọ́ méẹ̀dógún láti gbé ìjọba fún Alágbádá lẹ̀yín tí wọ́n ti gba ìjoba lọ́wọ́ Ààrẹ Omar al-Bashir ní ọ̀sẹ̀ mẹ́tta sẹ́yín.
"The African Union has also given the coup leaders another 60 days to step down in favour of civilians, saying If they fail to do this Sudan will be suspended from the AU.","Bákan náà ni wọ́n tun fún olórí adìtẹ̀ gbàjọba ní ọgọ́ta ọjọ́ láti gbé ìjọba sílẹ̀ fún alágbádá, bí wọ́n bá kùnà àwọn yóò yọ orílèdè sudan kúrò ní Africa Union."
The military leaders have been holding discussions with protest leaders and opposition figures on how to manage the transition to democratic rule.,Ẹ̀wẹ̀ àwọn olori Ológun naa sì ti ń ṣe ìfọ̀rọ̀wérọ̀ pẹ̀lú olórí àwọn ajìjàgbara àti àwọn alátakò bí wọn ṣe leè gbé ìjọba fún àwọn tí wọn ó fìbò yàn
BAMGBOSE/HOUSE OF REP,BANGBOSE/AṢOJÚ ILÉ ÌGBÌMỌ̀ AṢÒFIN
"The eight National Assembly under the leadership of the Senate President, Dr. Bukola Saraki and his counterpart at the House of Representatives Mr. Yakubu Dogara have been described as efficient and effective.",Ilé Ìgbìmọ̀ Aṣòfin ẹlẹ́èkẹ̀jọ lábẹ́ Aàre wọ́n Dókítà Bùkọ́lá Sàràkí àti Aka ẹgbẹrẹ rẹ̀ Yakubu Dogara tí wọ́n ń ṣojú nílé ìgbìmọ̀ aṣojú ṣofín ni wọ́n ti júwe gẹ́gẹ́bí aṣíwájú rere tó si ń fẹ́ ìlọsíwájú ilẹ̀ yíì.
"The assertion was given by a member of the Green chambers representing Badagry Constituency at the National Assemblies. Mr. Bamgbose, said that the eight assembly performed creditably all members of the chamber placed national interest above individual interests. Mr. Bamgbose who stressed that as a member of the House, he has been able to also affect his constituents positively though various empowerment programmes, ranging from agriculture, crafts and many artisans within Badagry Federal Constituency. Mr. Bamgbose thanked Badagrians for giving him the opportunity to serve and promised to continue to deliver more dividends to his people.","Ọ̀mọ ilé ìgbìmọ̀ Aṣojú-ṣòfin tó ń ṣojú Àgbádárìgì Ọ̀gbẹ́ni Joseph Bamgbose ló sọ ọ̀rọ̀ yí lásìkò tó ńgbé o ríyìn fún wọ̣n pé èróngbà ìjọba ló mumú láyà àwọn aka ẹgbẹ́ ilé ìgbìmọ̀ aṣòfin ẹlẹ́ẹ̀kẹjọ, Óní gẹ́gẹ́ bíí ọmọ ilé ìgbìmọ̀ aṣòfin ọ̀hún tisa ipa ribiribi láti mú ayé dẹrùn fún àwọn ènìyàn agbègbè rẹ̀ látàrí ètò ìrónilágbára lórí ètò Ọ̀gbìn, isẹ́ ọnà ti ọ̀pọ̀lọpọ̀ oníṣẹ́-ọwọ́ náà si rí gbà láti jábọ̀ fún àwọn tó lọ sojú fún labuja bákan náà, Ódúpẹ́ púpọ̀ lọ́wọ́ àwọn agbègbè rẹ̀ fún ore-òfẹ́ tí wọn fún láti ṣojú wọn ní ilé ìgbìmọ̀ aṣòfin ósì ṣ̣e ìlérí pé òun kò ní já àwọn ènìyán náà kulẹ̀ lọ́jọ́-kọ́jọ́."
"The inspector general of police Mohammeed Adamu, has called for stiffer law against kidnapping, banditry and other heinous crimes.","Ọ̀gá Ọlọ́ọ̀pá Mohammed Adamu tí bèrè fún ìjìyà tó gbópọn lórí àwọn ajínigbé, Idúnkokò mọ́ni tàbí ìwà-Ọ̀daràn míì."
IGP Adamu made this known in Abuja while addressing a delegation of the Nassarawa State Chapter of the association of Lagos Government of Nigeria led by Alhaji Aminu Muazu Maifata during a Sallah visit.,Adamu sọ̀rọ́ níbi ìpàdé àwọn Aṣojú Ọmọ ìpínlẹ̀ Nasarawa ẹ̀ka ti Èko lábẹ́ Alhaji Aminu Muasu Maifata lásìkò ọdún Sallah.
"Mr. Adamu who stated the feats recorded so far by “Operation Puff Addent in the ongoing fight against criminality nationwide, said since its launch in April 5, 2019, the team had rescued sixty-three kidnap victims.",O ní látì ìgbà tí wọ́n ti ṣe ìgbékalẹ̀ Puff Addent ni Ọjọ́ karun ún oṣù kerin ọdún 2019 ni Àjọ ọ̀hún ti gba ènìyàn bi métàlélọ́góta kalè lọ́wọ́ àwọn ajínigbé.
"According to him, a good number of cases are being prosecuted in courts across the federation, while several others are at investigation level.",Ó fikún ọ̀rọ̀ rẹ̀ pé púpọ̀ lára àwọn ẹ̀sùn tówà nílé ẹjọ́ ni ìwáàdí nlọ lórí ẹ̀ àti àwọn ẹ̀sùn míì.
"The Police boss commended his mentor for a good job, and maintained that the mind boggling arrests and arms recoveries were a testament to the efficiency of the rescue team.",Ọ̀gá ọlọ́ọ̀pá gbóṣùbà ràbàndẹ̀ fún olùtónisónà rẹ̀ fún iṣẹ́ ribiribi ó sì tẹ̀síwájú pé ohun náà lófa ti àṣeyọrí àwọn ọlọ́ọ̀pá olùgbanisílẹ̀ tí wọn rí àwọn ọ̀daràn mú pẹ̀lú àwọn oun ìjà tí wọn rígbà.
"As part of efforts to enhance the gredibility and intergrity o the Nigerian Ship Registry, the Nigerian Maritime Administration and Safety Agency, NIMASA, has unveiled new certificates for fishing vessels, cabotage bare boat charger vessels and cabotage wholly Nigerian vessels.",Lójúnà àti mú ìdàgbàsékè bá ètò lílọ bíbọ̀ ọkọ̀ ojú omi ní ìrọ̀rùn ló mú Nigeria Maritime Administràtion and safety Agency (NIMASA) ṣe ìfilọ́lẹ̀ àwọn ọkọ̀ ńlá-nlá ayára bí àṣá lórí omi tó jẹ́ ti àwọn Apẹja tó sì ní ohun èlò ìgbàlódé nínú láti mú ìdàgbàsókè bá ẹ̀ka yìí.
"NIMASA, Director General, Dr. Dakuku Peterside who unveiled the certificate in Lagos during an interactive forum with ship owners.",Ògá àgbà àjọ òhún Dókítà Dakuku Peterside ló ṣíṣọ lórí ìwé èrí ní ìlú èkó ní àsìkò ìfikùn-lukùn pẹ̀lú àwọn oní ọkọ̀ ojú omi náà.
"Dr. Dakuku stated that Nigeria’s ship currently ranks second in Africa and forty-six globally according to the international maritime organisations ranking. At the end of the highly interactive forum, the ship owners expressed their willingness to partner with NIMASA to realise it’s set objectives to boost the intergrity of indigenous ships in the international community.","Ọ̀mọ̀wé Dakuku ṣàlàyé pé ọkọ̀ ojú omi orílèdè Nigeria wà ní ipò kejì ní áfíríkà báyìí àti mẹ́rìn-dín-ní-àdọ́ọ́ta ní àgbáyé gẹ́gẹ́ bí international maritime organization ṣe fi léde nínú ìgbéléwọ̀n wọn. Ní ìgbẹ̀yìn ìfọ̀rọ̀wánilénu wò tó lékenkà, Àwọn ọlọ́kọ̀ ojú omi fi ìdùnú wọn hàn láti bá àjọ NIMASA ṣiṣé papọ̀, láti leè ṣàṣeyọrí nínú èròńgbàwon láti jẹ́kí ọkọ̀ ojú omi tiwatiwa jẹ́ ìtẹ́wọ́gbà ní àgbáńlá ayé"
"The Special Adviser to Governor Babajide Sanwo-Olu on local government and chieftaincy Matters, Mr. Bayo Isinyemi has been described as a grassroot politicians who has played a vital roles in the lives of the less previledge especially amongs All Progressive Congress Party members in Mushin and Oyuwoye area of Lagos State.",Ọ̀gbẹ́ni Bayọ lsinyẹmi tó jẹ́ Olùbádámọ̀ràn Gomina Sanwo-Olu lórí ọ̀rọ̀ ìjọba ìbílẹ̀ àti oyè jíjẹ ni Olóyè Abdul Raman Rafiu Apena ti ṣe àpèjúwe rẹ̀ gẹ́gẹ́bi Olóṣèlú tó ṣe fi Ọkàn tán tó sì ń kó ipa rere láti ran àwọn aláèní lọ́wọ́ pàápàá jùlọ nínú Ẹgbẹ́ òṣẹ̀lú All Progressive Congress Mushin àti Ojúwòyè ní agbègbè ìpínlẹ̀ Èkó.
This was a statement of an elder Statemen Alhaji Chief Abdul Ralmon Rufai Apena as a goodwill message to mark the seventy years birthday of Mr. Bayo Osinyemi.,Ọ̀rọ̀ apinlẹ̀kọ yìí wá láti ẹnu àgbà olóṣèlú Olóyè Abdul Ramon Rafiu Apena ni ó júwe Ọ̀gbẹ́ni Bayọ lsinyẹmi bẹ́ẹ̀ nínú iṣẹ́ ìkíni kú ayẹyẹ Àádọ́rin ọdún wọn.
Alhaji Apena who is the Balogun Ododowo Ojuwoye expressed satisfacion in the humility and worthy life style of the celebrant which is worthy of emulation. Alhaji Apena further prayed for the celebrant.,"Alhaji Apena tí ó jẹ́ Balogun Ododowo Ojúwòyẹ̀ fi ìdùnú rẹ̀ hàn lórí ìgbé ayé ìrẹ̀lẹ̀ àti ti ọmọlúàbí tí ọlọ́jọ́ ìbí náà ń gbé, ìgbéayé tó ṣe tẹ̀lé ni, Alhaji Apena tún tẹ̀síwájú láti ṣe àdúrà fún ọlọ́dún náà."
"The Chairman of Ikosi-Isheri Local Council Development Area, Princess Samiat Bada has restated her commitment to the wellbeing of the people in the council area.  Princess Bada who stated this after administered oath of office on her vice Chairman, Alhaji Mukaila Adisa at council secretariat Ikosi said her administration would focus on infrastructural development, empowerment of aged persons, widows and the youths so as to live comfortable life. She enjoined all tax paying stakeholders in the council area to pay their levies and rates to the council purse as at when due to continue to enjoy dividends of democracy.","Alágá ìdàgbàsókè Ìkòsì Ìṣhẹ́ri Ọmọbabìnrin Samiat Badà ṣe ìlérí fún àwọn ènìyan rẹ pé Àlàáfíà àti ìdùnnú wọn loún yóò wá ni ìgbà gbogbo o so ọ̀rọ̀ yìí nígbà tí ó ṣe ìbúra fún igbákejì ẹ Alhaji Mukaila Adisa àti pe ètò ìrónilágbára onígbà dégbà fún àwọn opó, àgbàlagbà àti àwọn ọ̀dọ́ bákan náà ló tún rọ àwọn olùgbé láti máa san owó orí lásìkò ki wọn lè ma jẹ ìgbádùn ìjọba síwájú si."
"She expressed her appreciation to all APC Chieftains in Kosofe Federal Constituency for their support. The swearing of the Vice Chairman become necessary following the death of former council Chairman, Alhaji Abdul-Fatai Oyesanya which led to the elevation of Vice Chairman, making the position of chairman position vacant.","Ó dúpẹ́ lọ́wọ́ gbogbo àwọn àgbà ẹgbẹ́ APC ti àgbègbè kòsòfẹ́ federal constituency fún ìfọwọ́sowọ́pọ̀ wọn. Bíbúra fún igbákejì alága wáyé látàrí ìpapòdà alága àná, Alhaji Abdul-fatai Oyesanya tósì jásí ìgbéga igbákejì alága, Nígbàtí àyè alága sófo"
"The Wife of Lagos State Governor, Dr. Ibijoke Sanwo-Olu has appealed to Muslim faithful in the state to allow the virtues of the just concluded Ramadan period to reflect in their actions, public conduct and interpersonal relations.","Aya Gómìnà ìpìnlẹ̀ Èkó Dọ́kítà Ìbíjọkẹ́ Sanwó-Olú ti rọ gbogbo ẹlẹ́sìn Mùsùlùmí láti máṣe yẹ̀ kúrò nínu ìwà rere tí wón gbéwọ làsìkò Ramadan tó kásè ńlẹ̀, kí wọn jẹ́ kójẹ yọ nínú àwon ìwà wọn, àti ìhùwàsí wọn ní àwùjọ àti ní àrin ara wọn."
"Dr. Sanwo-Olu made the appeal at a special get together to mark eid-el-fir at the Lagos House Alausa Ikeja and he advised the faithful to always remember the essence of the month and continue with the principles of the Holy month of Ramadan which are love, peace and happy co-existence.","Dókítà Sanwo-Olu rọ̀ wọ́n níbi Ìrun Odún Eild-el-fitri ní Aláùsá ní Ìkẹjà, ó ní kí wọn máṣe gbàgbé ẹ̀kọ̀ ti osú Lamulana kọ́wa nípa ìfẹ́, Àláafíà àti ìpamọ́ra láìní ẹlẹ́yàmẹyà nínú."
"In his remark, Governor Babajide Sanwo-Olu who thanked residents for their support and solicited their continued support said very soon, a number would be released which resident can send complains about roads needing rehabilitation for quick response. Reiterating his administration’s zero tolerance on indiscriminate dumping of refuse and flouting of traffic rules the Governor said his administration will continue to call on residents to ensure the successful implementation of its policies.",Nínú ọ̀rọ̀ Gómìnà Sanwó-Olú ló ti dúpẹ́ lọ́wọ́ àwọn olúgbé fún ìfọwọ́sopọ̀ wọn tó sì tún ṣe ìlérí pé láìpẹ́ ojú òpó kan máa tó jáde fún ará ìlú láti máa fi kàn sí ìjọba bákan náà lótún óní gẹ́gẹ́ bí ẹṣe mọ̀ pé ìjọba yìí kònífi àyè gba ìgbàkugbà fún àwọn tó ń dalẹ̀ sí ibi tí kòtọ́ àti àwọn tí wọn ń rú òfin ìrìnà gómìnà tún ní ìjọba òun kòní káàárẹ̀ láti rii pé àgbékalẹ̀ òfin àti àfojúsùn òun múnádóko.
It was also reported that prayer were offered for the success of the administration peace in Lagos State and Nigeria by the leader of Imams while gifts were presented to youth who participated in Quran recitation and quiz competition.,"Akọ̀rọ̀hìn jábọ̀ pe nibe wọn gbàdúrà fún ìṣèjọba àlàáfià ìpìnlẹ̀ Èkó àti Nigeria láti ẹnu aládarí àwọn lèmọ́mù, tí wọn sì tún ṣe kóríyá fún àwọn ọ̀dọ́ tó díje nínú kíka àkọ́sórí Qurani àti ìdíje ìwé."
"The Join Admissions and Matriculation Board, JAMB said that it has not published the national and general minimum cut-off marks for placement of candidates into the nation’s tertiary institutions as speculated in some quarters.","Àjọ JAMB ní àwọn kò ì tí kéde iye Gbèndéke máàkì tí àwọn tó ṣe ìdánwò àṣewọlé sí ilé èkó Ifásitì, bí àhesọ ṣe lùgborokan."
"The board’s Head Media and Information, Dr. Fabian Benjamin made this known while speaking with the newsmen in Lagos. He described the information is fake and advised candidate to disregard such information. Dr. Benjamin explained that the next policy meeting would be held on Tuesday, June 11 to determine the cut-off mark.","Olórí Àjọ Jamb ti ẹka Ìròyìn àti ìpolongo, Dọ́kíta Febian Benjamin ló jẹ́ kí èyí di mímọ̀ nígbàtí ń bá àwọn Akọ̀ròyìn sọ̀rọ̀ ní ìlú Èkó, ó ní kòsí òtítọ́ nínú ọ̀rọ̀ tí àwọn akẹ́kọ̀ọ́ náà ń gbọ́ kiri ó sì gbà wọ́n ní Ìmọ̀ràn pé kí wọn da ọ̀rọ̀ náà nù sígbó. Dókítà náà tún tẹ̀síwájú láti ṣàlàyé pé ọjọ́ kọkànlá oṣú kẹfà ni ìpàdé míràn máá wáyé lórí máàkì tí wọn yóò fi ṣe gbèndéke."
He promised that the board will continue to provide information to the public on its processes and activities at every stage.,Ò ní Àjọ Jamb yóò ma fi tó wọn létí bí nǹkan bá ṣe ń lọ lẹ́sẹsẹ.
"The campaign organization of the All Progressives Congress candidate for the position of speaker in the ninth House of Representatives, Mr. Femi Gbajabiamila has denied claims of criminal allegations against him.",Olúpolongo ìbò sí ipò Agbẹnugan ilé ìgbìmọ̀ Aṣòfin ẹlẹ́ẹ̀kẹsàn án Ọ̀gbẹ́ni Fẹ́mi Gbàjàbíàmílà ti tako ẹ̀sùn Ọ̀daràn tí wọ́n fi kàn án.
"The Director General of the Femi Gbajabiamila Ahmed Wase Campaign organization, Mr. Abdulmumuni Jubrin stated this at a news conference in Abuja. He insisted that Gbajabiamila has not been served any court document hence he would be on floor of the Green Chamber to participate in the election on June eleven despite the campaign of calumny.","Abdulmumuni tó jẹ́ Ọ̀gá àgbà fún ìpolongo ìbò fún Fẹ́mi Gbàjàbíàmílà ìyẹn Ahmed Wase, ní kò sí ilé ẹjọ́ tó fún Gbàjàbíàmílà ní ìwé ìpẹ̀jọ́ láti wá jẹ́jọ́ àti wi pe níwọ̀n ìgbà tí kò ní ẹ́jọ kankan láti jẹ́ o lẹ́ẹ̀tọ́ làbẹ́ òfin láti kópa nínú ètò ìdì̀bò ọjọ́ kọkànlá oṣù kẹfà Ọdún yìí."
Mr. Jubril also said that the Inspector General of Police had been petitioned and urged to go after the leadership of the coalition of united political parties with a view to investigate the source of their information and to identify their collaborators in the federal parliament.,Ọ̀gbẹ́ni Jubrin ní Ọ̀gá àgbà Ọlọ́ọ̀pá lẹ́jọ́ kósì rii pé ó tẹ̀lé àwọn adarí ẹgbẹ́ òṣèlú parapọ̀ láti rí I pé ó ṣe ìwáàdí ibi tí wọn tí rí àhesọ ọ̀rọ̀ wọn àti pe àwọn wo ni agbẹ̀yìnbẹbọjẹ́ láti ọ̀dọ̀ ìjọba àpapọ̀ tó ń ṣiṣẹ́ pẹ̀lú wọn.
He said that Gbajabiamila has instructed his legal team to sue the cup leadership for defamation of character.,Ẹ̀wẹ̀ Gbàjàbíàmílà náà ti darí ikọ̀ amòfin rẹ̀ ní ìlànà òfin láti tawọn lójì lórí ìbanilórukọjẹ́
"A former lawmaker representing Kosofe Federal Constituency at the House of Representatives, Mr. Dayo Bash-Alebiosu has asked Muslim faithful to emulate the virtues of Prophet Mohammed.","Omo ilé ìgbìmọ̀ aṣójú-ṣòfin tẹ́|ẹ̀rí fún Kòṣọ̀fẹ́ Ọ̀gbẹ́ni Dayọ Bash Alébíoṣù ní kí gbogbo Ẹlẹ́sìn Islam, o kọ́ ìṣe àti ìwà Òjíṣẹ́ ńlá Mohammed."
Mr. Dayo Bash made this known while speaking to newsmen during the celebration of the Eid-el-fitri to mark the successful end of the one month of fasting.,Ọ̀gbẹ́ni Dayo Bash sọ èyí di mímọ̀ nígbà tó ń bá àwọn akọ̀ròyìn sọ̀rọ̀ lásìkò pọ̀pọ̀ṣìnṣìn ọdún Eid-el-fitri tí afi sorí ìparí àwẹ̀ olóṣù kan Ramadan.
"Mr. Bash sought for prayers for the success of all the leaders in the country especially President Muhammadu Buhari and the Lagos State Governor, Mr. Babajide Sanwo-Olu.",Bash ni kí gbogbo Aṣíwájú ẹ̀sìn ó máa gbádùrá fún Ààrẹ Buhari àti Gómìnà Sanwo-Olu ti ìpìnlẹ̀ èkó.
"He also enjoined the faithful to use this season to pray for peace, prosperity and unity of Nigeria.",Ò tún rọ̀ àwọn ará ìlú láti mágba àdúrà fún Orílẹ̀ èdè wa láti lo àsìkò yìí láti gbàdúrà fún àlááfíà àti ìṣòkan Nigeria.
"The Lagos State Governor, Mr. Babajide Sanwo-Olu has restated his commitment to collaborate with residents and people of the state for successful implementation of his administration’s policies and programmes.",Gómìnà ìpínlẹ̀ Èkó Ọ̀gbẹ́ni Sanwó-Olú titún jẹ́ kí ìfarajì rẹ̀ pẹ̀lú àwọn olùgbé ìpínlẹ̀ èkó fún àṣeyọrí gbogbo àfojúsùn àti ètò ìṣèjọba yìí
"Governor Sanwo-Olu who said tis when he hosted Muslim faithful in Lagos House, Alausa, Ikeja to mark 2019 Eid-el-fitri informed the gathering that his government would soon release emergency hotlines to the public to call the Lagos State Public Works for immediate fixing of pot-holes and roads need urgent repairs.",Gomina sọ̀rọ̀ yìí lásìkò tó n gba àwọn Ẹlẹ́sìn Musulumi Òdodo lálejò nínu Ọgbà ìjọba Aláùsá ní Ìkẹjà láti sàmì Eid-el-fitri tó sí ṣe ìlérí pé ojú kan máa tó jáde ti àwọn ara ìlú yóò malò láti lè mafi tó ìjọba létí lórí àwọn ojúnà tó nílò àtúnṣe kí wọn le tètè tunṣe. Ò tún rọ̀ wọn láti bẹ Ọlọ́run fún àlááfíà.
"The Anti-Cultism Unit of the Nigeria Police has urged hoteliers in Lagos State to be more security conscious by monitoring activities of cultists, who use hotels as their meeting points.",Àwọn ọlọ́ọ̀pá ti pe àkíyèsí àwọn Oníṣòwò ilé ìtura láti máa wà ní ojúlalákàn fi ńṣọ́rí nígbà gbogbo láti má wo lílọ bíbọ̀ àwọn ọmọ ẹlẹ́gbẹ́ òkùnkùn bóṣe jẹ́pé ilé ìtura nibi ìpàdé wọn.
"The Commander, Anti-cultism Unit, Mr. Udom Uduak gave the charge during a meeting with Hoteliers, community leaders and local security men at the Gbagada Police Division, as part of measures by police to address the prevailing cult activities.",Olùdarí àwọn Ẹ̀sọ́ tó ń gbógun ti ẹgbẹ́ òkùnkùn Ọgbẹ́ni Udom Udoak lo kéde ọ̀rọ̀ nígbà tó n ṣe ìpàdé pelu àwọn Olórí àdúgbò àti Onílé-ìtura àti àwọn Ọdẹ ní agbègbè Gbàgádà lórí akitiyan àwọn ọlọ́ọ̀pá láti dẹ́kun ṣíṣe ẹgbẹ́ òkùnkùn
"Mr. Uduak charged hotel owners to improve the technological watch of their hotels by embracing electronic surveillance, such as CCTV. He also implored them to be alert and work with the police to bring them to book, by reporting them to the police, whenever there is any sign that identifies them as a cult group.",Uduak rọ gbogbo àwọn tó ní ilé ìtura láti máa lo ẹ̀rọ ònmọ̀ CCTV kí wọ́n si ma fi tó àwọn ọlọ́ọ̀pá létí nígbàkigbà tí wọ́n bá kẹ́ẹ́fín wọn.
"The Lagos State Water Corporation says the ongoing road construction along the Lagos-Abeokuta expressway is responsible for the disruption in supply to Iyana-Ipaja, Egbeda, Dopemu, Orile Agege, Idimu, Isheri Olofin and other adjoining communities.","Àjọ olómi ìpìnlẹ̀ Èkó ni Ojúnà tí wọ́n ń ṣe ní Ojúnà márosẹ̀ Èkó sí Abéòkúta ló ṣe ìdíwọ́ fún omi tíkò já gaara fún àwọn olùgbé Ìyànà-Ìpájà, Ẹgbẹ́dá,Dọ̀pẹ̀mú,Orílé Agége,Ìdímù,Ìshẹri Olófin àti àwọn agbègbè tó kù."
"In a statement, the Lagos State Water Corporation Managing Director, Mr. Muminu Badmus explained that the corporation 1200 mm ductile pipe and water main/pipe supplying potable water to these areas were damaged by the construction activities.",Nínú ọ̀rọ̀ tí Olùdarí àgbà fún àjọ Olómi Ọ̀gbéni Muminu Badmus ṣe lálàyé pé àwọn ọ̀pá omi tó gbé omi sí àwọn ìlú yìí lóti bàjẹ́ lásìkò iṣẹ́ ojúnà.
He apologized to the residents and assured them that water supply would be restored as soon as possible.,Ó rọ̀ àwọn olùgbé láti máse bínú kí wọ́n mú sùúrù pé láìpé omi tójágara má tó padà sí ọ̀dọ̀ wọn.
"The Chairman of the Independent National Electoral Commission, Professor Mahmood Yakubu has described the nation’s current electoral act as problematic.",Alága àjọ elétò ìdìbò nì ilẹ̀ yìí Ọ̀jọ̀gbọ́n Mahmood Yakub ti ṣe àpéjùwe ìgbésẹ̀ fún ìgbaradì ètò ìdìbò èyí ti àwọn kan ńlòdì sí òfin.
He said a new legal framework must be put in place in order to address the irregularities being witnessed in the nation’s electoral process.,Ó ní ìgbèsẹ́ tuntun yìí ni láti lè jẹ́ kí ohun gbogbo lọ bótitọ́ tó sì bá ìlànà ètò ìdìbo mu.
"Professor Yakubu stated this during the 12th National delegates Conference of the Forum of State Independent Electoral Commissions of Nigeria held in Jos, Plateau State Capital.",Ọ̀jọ̀gbọ́n Yakubu sọ ọ̀rọ̀ yìí níbi ìpàdè Àjọ àwọn elétò ìdìbò ẹlẹ́kejìlá irúu rẹ̀ tó wáyé ní Jos olú ìpìnlẹ̀ Pleateu.
"The Chairman, who was represented by the Commission National Commission, National Commissioner and Chairman Information and Voter Education Committee, Festus Okoye said the current legal framework creates uncertainty and undermine the people’s confidence.","Alága tí àwọn lọ́ọ̀gálọ́ọ̀ga lọ ṣojú fún bí Alága àjọ tó ń ṣe àmójútó, Alága fún àwọn kọmíṣọ́ná àti Olùpolongo àti ọ̀gá lẹ́ka ìkọ́èkọ́ nípa ètò ìdìbò, Ọ̀gbéni Festus ní ìlànà yìí fé ní ọwọ́ àbòsí nínú tí kò sì fẹ́ jẹ́ ḱi àwọn ènìyàn ní ìgbàgbọ́ nínú wọn."
He made a case for an electoral law that would ensure the settlement of all pre-election matters at least sixty days before the commencement of an election.,"Ó ní Àjọ yìí ń ṣe àtúngbéyẹ̀wò tí yóò yanjú gbogbo àwọn awuyewuye tí ó ńṣẹ́ yọ kí á tó dìbò, ó kéré tán Ọgọ́ta ọjọ́ sí ìdìbò."
Professor Yakubu noted that party nomination had a tremendous impact on the preparations and conduct of election.,Ọ̀jọ̀gbọ̀n Yakubu ní eni tí Ẹgbẹ́ bá yàn ní ètọ̀ láti má gbaradì fún ìdìbò.
The INEC Boss added that removing names and logos of political parties and changing the names of party’s candidates until the eve of election an account of court orders and pronouncement is very problematic and confusing.,Ọ̀gá àgbà yìí tún ṣe kìlọ̀-kìlọ̀ pé yíyọ Orúkọ àti àmì ẹgbẹ́ òṣèlú àti pípàrọ̀ orúko aṣojú ẹgbẹ́ títí dí ọjọ́ kejì ìbò ní ìdarí àṣẹ ilé-ẹjọ́ àti polongo jẹ́ wàhálà àti ìdàmú.
There is a need to maintain peaceful and cordial relationship and obedience to the constituted authorities to fast-track development in any society.,A nílò láti máa gbé nínú ìrẹ́pọ̀ kí ìdàgbàsókè ó lè dé àgbègbè wa.
"This was the talking point of the Chairman of Ojokoro Local Council Development Area, Mr. Hammed Idowu Tijani in a message to the annual Ramadan lecture of the unified local government Muslim staff at the council secretariat in Ojokoro.","Gbólóhùn yìí ló ti ẹnu Alága ìdàgbàsókè Òjokòro Ọ̀gbẹ́ni Hammed Ìdòwú Tìjání wá, níbi wáàsí Àwè tó wáyé nínú ogbà káńsùlù wọn tó sì ń pàrọwà fún àwọn Òṣìṣè láti fi Ìmọ̀ sọ̀kan."
"The chairman who commended all members of staff of the Islamic faith in the council for peaceful manner in which they always conduct themselves and the cordial relationship being maintained with other religious groups, noted that Ramadan is for the cleansing of our bodies and souls with fasting and prayers for the spiritual renewal.","Alága gbé oríyìn fún gbogbo ọmọ ẹgbẹ́ tí ń ṣe iṣẹ́ mùsùlùmí òdodo pẹ̀lú ìwà pẹ̀lẹ́ ní gbogbo ìgbà niwọ́n má ń tọ́jú ara wọn pẹ̀lú ìbáṣepọ̀ tó dán mánrán tíwọn gbé ṣe pẹ̀lú àwọn ẹgbẹ́ ẹlẹ́sìn míràn, tún rán wọn létí pé àsìkò Ramadan jẹ́ èyí tí a fí nfọ Ọkàn àti ara mọ́ àti pẹ̀lú kámá ní ìwà rere sí omolàkejì láì wo ti Ẹ̀sìn tàbí Ìwà."
"He assure staff of the council, the continuous support of his administration towards the enhancement of the general welfares of every staff.",Bákań náà ló tún rọ̀ wọ́n láti má ṣe àtìlẹ́yìn tóyẹ ju ti tẹ́lẹ̀ lọ fún ìṣèjọba òun kí àwọn le ṣe àṣeyorì nítorí pé (Ẹnikan ki jẹ Awade)
"The council boss also expressed his excitement at the resounding Spiritual exploit of the renowned Islamic scholar, His Eminence Fadeelat Sheik (Dr.) Muyideen Ajani Bello carry’s, who was the guest speaker for the programme.",Ọ̀gbẹ́ni Tijani kò ṣàì dúpẹ́ lọ́wọ́ Ọníwáàsí ọjọ́ náà ìyẹn Fadiilat Sheik Ajani Bello fún Oúnjẹ èmí t́i wọ́n fi bọ́ wọ́n.
"President MuhammaduBuhari has inaugurated the Governing Board of the North East Development Commission, NEDC headed by retired Major General Paul Tarfa as the Chairman.",Àarẹ Mohammadu Buhari ti ṣe ìfilọ́lẹ̀ àwọn tí yóò máa ṣe àmójútó ìdàgbàsókè Àríwá Gúsù tó sì ti yan Ajagun fẹ̀yìntì Paul Tarfa gẹ́gẹ́ bí alága wọn.
