English,Yoruba
44. These revised guidelines will not apply to Kano State.,44.Àwọn ìlànà wọ̀nyí kò ní kan ìpínlẹ̀ Kano.
"45. With regards to Kano, I have directed the enforcement of a total lockdown for a period of two weeks effective immediately. The Federal Government shall deploy all the necessary human, material and technical resources to support the State in controlling and containing the pandemic and preventing the risk of further spread to neighboring States.","45.Níti ìpínlẹ̀ Kano, mo ti pàṣẹ kónílé-gbélé pátápátá fún òṣẹ̀ méjì ní kíákíá. Ìjọba àpapọ̀ yóò kó àwọn ènìyàn, ohun èlò àti àwọn irinṣẹ́ tí wọ́n nílò láti ran ìpínlẹ̀ náà lọ́wọ́ ní kíkápá àti bíborí àjàkálẹ̀ ààrùn kòrónà yìí pè̩lú dídènà rè̩ láti máa ràn lọ sí àwọn ìpínlẹ̀ tó múlé tìí."
"46. I wish to once again, commend the frontline workers across the country who, on a daily basis, risk everything to ensure we win this fight. For those who got infected in the line of duty, rest assured that Government will do all it takes to support you and your families during this exceedingly difficult period. I will also take this opportunity to assure you all that your safety, wellbeing and welfare remain paramount to our Government.","46.Léèkan si, mo fẹ́ káwọn òṣìṣẹ́ tó ń léwájú jákèjádò orílèèdè yìí, àwọn tí wọ́n ń fi ohun gbogbo wéwu lójojúmọ́ láti borí ìjà yìí. Sáwọn tó kó ààrùn lójú iṣẹ́ wọn, ẹ fọkànbalẹ̀ wípé ìjọba yóò ṣohun gbogbo tó gbà láti ràn ẹ̀yin àti ẹbí yín lọ́wọ́ lákòókò tó le rékọjá yìí. Mo tún fẹ́ lo àǹfàní yìí láti fi dáa yín lójú wípé ààbò àti ìgbé-ayé àlàáfíà yín ló jẹ ìjọba yìí lógún."
"47. I will also recognize the support we have received from our traditional rulers, the Christian Association of Nigeria, the Nigerian Supreme Council for Islamic Affairs and other prominent religious and community leaders. Your cooperation and support have significantly contributed to the successes we have recorded to date.","47.Mo tún mo rírì àtìlẹyìn ta ti rígbà láti ọ̀dọ̀ àwọn Ọba wa, àwọn ẹgbẹ́ ọmọlẹ́yìn Krístì ní Nàìjíríà, àjọ tó gajù tó ń rí sí Islam àti àwọn àjọ ẹlẹ́sìn pẹ̀lú àwọn olórí agbègbè. Ìfọwọ́sowọ́pọ̀ àti àtìlẹyìn yín  ti ran àseyọrí tí a ní lọ́wó"
48. I will urge you all to please continue to create awareness on the seriousness of the coronavirus among your worshippers and communities while appealing that they strictly comply with public health advisories.,48.Màá rọ gbogbo yín láti jọ̀wọ́ tẹ̀síwájú láti máa sọ̀rọ̀ lórí ààrùn Kòrónà ní àárín àwọn olùjọ́sìn àti àwọn olùgbé agbègbè yín wípé kí wọ́n kíyèsí gbogbo ìmọ̀ràn àti ìmọ́tótó láwùjọ.
"49. I also thank the Nigeria Governors’ Forum and the Presidential Task Force for all their hard work to date. Through this collaboration, I remain confident that success is achievable.","49.Mo dúpẹ̣́ lọ̣́wọ́ ẹ̣̣gbẹ̣́ àwọ̣n gómìnà, ikò̩ ìgbìmọ̀ ìjọba àpapọ̀ amójútó ààrùn COVID-19 fún iṣ̣ẹ́ ribiribi títí dòní. Pẹ̣̀lú ìfọwọ́sowọ́pọ̀ yìí, mo ní ìdánilójú pé, àseyọrí yóò wà."
"50. I also wish to thank corporate organizations, philanthropists, the UN system, the European Union, friendly nations, the media and other partners that have taken up the responsibility of supporting our response.","50.Mo tún fẹ́ dúpẹ́ lọ́wọ́ àwọ̣̣n ilé-iṣ̣ẹ́ ńlá, aláàánú, àjọ̣ ìṣ̣ọ̣̣kan àgbáyé, àjọ̣ aláwọ̀ funfun, ọ̣̀rẹ́ orílèèdè yìí, akọ̣̣ròyìn àtàwọ̣̣n olùrànlọ̣́wọ́ wa fún àtìlẹ́yìn tí wọ̣̣n ń ṣ̣̣e fún wa."
"51. And finally, I will thank all Nigerians again for your patience and cooperation during this difficult and challenging period. I assure you that government shall continue to take all necessary measures to protect the lives and livelihoods of our citizens and residents.","51.Nípàárí, màá tún dúpẹ́ lọ̣́wọ́ gbogbo àwọ̣̣n ọ̣̣mọ̣ Nàìjíríà lé̩è̩kan si fún sùúrù àti ìfọ̣̣wọ̣́sowọ̣́pọ̀ lásìkò ìpèníjà yìí. Mo fi da yín lójú pé ìjọ̣̣ba yóò sa gbogbo ipá rẹ̀ láti gbégbèésẹ̀ nípa dídáàbò bò ẹ̀mí àtìwàláàyè gbogbo tonílé-tàlejò orílèèdè yìí."
52. I thank you for listening and may God bless the Federal Republic of Nigeria,"52.Mo dúpẹ́ pé ẹ fetí sílẹ̀ fún mi, kỌ̣lọ́run bùkún fún orílèèdè Nàìjíríà."
--- Security of Nigerians remains a primary concern – President Buhari,--- Ààbò ọ̣̣mọ̣ Nàìjíríà ló jẹ̣ mí lógún jùlọ – Ààrẹ Buhari
"The Nigerian President, Muhammadu Buhari has stated that the safety and security of Nigerians remains a primary concern of his administration “especially in these difficult and uncertain times”.","Ààrẹ orílèèdè Nàìjíríà, Muhammadu Buhari ti sọ pé ètò ààbò ọmọ orílèèdè Nàìjíríà ló jẹ òun lógún jùlọ ""pàápàá jùlọ̣ ní àsìkò tí ìpèníjà àti àìròtẹ́lẹ̀ wọ̀nyí wà""."
"The President stated this in his nationwide broadcast to Nigerians on Monday the 27th of April, 2020.","Ààrẹ̣ sọ̀yí lórí te̩lifís̩àn lásìkò tó ń bá ọ̣̣mọ̣ Nàìjíríà sọ̣̀rọ̀ lọ̣́jọ́ Ajé, 27th of April, 2020."
"President Buhari stated that even as his administration focuses on protecting lives and properties, it would not tolerate any human rights abuse by security agencies.","Ààrẹ Buhari níjọ̀ó̩ba òun rí sáàbò ẹ̣̀mí àti dúkìá àwọ̣̣n ènìyàn, ìjọba òun kò sì ní fààyè gba ìwà títẹ̣ ẹ̣̀tọ́ọ̣̣́mọ̣̣nìyàn lójú látọ̣wọ́ àwọ̣̣n agbófinró."
"“The few reported incidences are regrettable, and I want to assure you that the culprits will be brought to justice,” the President vowed.","""Ìròyìn tí mo gbọ́ banújẹ́ lọ̣̣́pọ̣̀lọ̣̣pọ̣̀, mo fi ń dá ọmọ orílèèdè Nàìjíríà lójú pé, àwọn ẹ̣̣lẹ̣́sẹ̀ kò ní lọ̣ láìjìyà lábẹ́ òfin."""
The President urged Nigerians to continue to cooperate and show understanding whenever they encounter security agents.,Ààrẹ wá rọ̣ gbogbo ọ̣̣mọ̣ orílèèdè Nàìjíríà láti fọ̣̣wọ̣́sowọ̣́pọ̣̀ pẹ̣̣̀lú àwọ̣̣n agbófinró lásìkò ìpàdé pè̩lú wọ̣̣n.
--- COVID-19: President Buhari orders total lockdown of Kano,--- COVID-19: Ààrẹ Buhari pàṣ̣ẹ ètò kónílé-gbélé nípìnínlẹ̀ Kánò
Nigerian President Muhammadu Buhari has ordered the total lockdown of Kano State North West Nigeria following the mysterious deaths recorded in the state.,"Ààrẹ̣ Nàìjíríà, Muhammadu Buhari ti pàṣ̣ẹ kétò kónílé-gbélé bẹ̣̀rẹ̀ nípìnínlẹ̀ Kánò, Àríwá Ìwọ̣̀-Oòrùn Nàìjíríà látàrí báwọ̣̣n ènìyàn se ń kúkú òjijì nípìnínlẹ̀ náà."
The President who announced this in a nationwide broadcast added that the lockdown would be in place for two weeks with immediate effect.,"Ààrẹ Buhari so̩ ọ̣̀rọ̣̀ yíi lórí ẹ̣̀rọ̣ a-móhùn-máwòrán pé ètò kónílé-gbélé ọ̣̀hún yóò wà fún ọ̣̀sẹ̀ méjì gbáko ní kánkán, ní ìpínlẹ̣̀ Kánò."
"“The Federal Government shall deploy all the necessary human, material and technical resources to support the State in controlling and containing the pandemic and preventing the risk of further spread to neighboring States” President Buhari stated.","Ààrẹ̣ tún sọ̣ pé ""Ìjọ̣̣ba àpapọ̀ yóò fàwọ̣̣n irinṣ̣ẹ́ àti òṣ̣ìṣ̣ẹ́ ránsẹ́ sí ìpínlẹ̀ Kánò láti ran ìpínlẹ̀ ọ̀hún lọ̣́wọ̣́, lọ̣́nà àtidẹ̣́kun ààrùn Kòrónà, kó má baà tàn lọ̣ sí ìpínlẹ̀ mìíràn tó sún mọ́ wọ̣̣n."""
"He explained that preliminary findings in Kano and other states show that new cases are mostly from interstate travel and emerging community transmission,",Ààrẹ̣ tún sọ̣ pé àwọ̣̣n arìnrìnàjò láti ìpínlẹ̀ kan lọ̣ sí ìpínlẹ̀ mìíràn ló fa ìtànkálẹ̀ ààrùn tí ó wáyé ní ìpínlẹ̀ Kánò.
--- NIS receives 13 Nigerian returnees from Togo,--- NIS gbo̩mọ̣̣̣̣ Nàìjíríà mẹ́tàlá tó ń ti Tógò bò̩
"The Nigeria Immigration Service (NIS) says it had received 13 Nigerians that arrived from Lome, Togo at Seme-Krake joint border post.","Ile-iṣ̣ẹ́ amójútó arìnrìnàjò Nàìjíríà (NIS) ní àwọ̣̣n ọ̣̣mọ̣ orílèèdè yìí mẹ́tàlá làwọ̣̣n ti rí gbà láti orílèèdè Lòmè, Tógò àti Seme-Krake."
"The Spokesman, NIS, Mr Sunday James who disclosed this in a statement on Sunday in Abuja said that the returnees were technicians that went to install Industrial Machines in Togo.","Agbẹnusọ̣ NIS náà, ọ̣̀gbẹ́ni Sunday James ló sọ̣̣̀yí nínú àtẹ̣̀jáde kan lọ̣́jọ́ Àìkú nílùú Àbújá, láwọ̣̣n tó padà wá sílé jẹ́ akọ́sẹ́mọsẹ́ tí wọ̣̣n lọ̣ ṣ̣iṣ̣ẹ́ nílées̩ẹ́ kan ni Tógò."
"According to James, the 13 returnees have been handed over to officials of the Ministry of Health in Lagos for medical test.","Gẹ́gẹ́ bí ọ̣̀gbẹ́ni James ṣ̣e ṣ̣ọ, ó làwọ̣̣n ènìyàn mẹ́tàlá ọ̣̀hún ni wọ̣́n ti fà fún eléètò ìlera Èkó fún àyẹ̣̀wò Corona."
"“Also for isolation in line with NCDC directives on medical procedures for new arrivals into the country to curtail the spread of Corona Virus,” he said.","Ó ní, ""Bákan náà la tún sọ̣ fún wọ̣̣n pé kí wọ̣̣́n wà nígbèèélé gẹ́gẹ́ bílànà àjọ̣ agbógun tàjàkálẹ̀ ààrùn (NCDC) ṣ̣̣e làá sílẹ̀ fún àwọ̣̣n tí wọ̣́n bá ṣ̣ẹ̣̀ṣẹ̀ dé láti ilẹ̀ òkèèrè, lèyí láti dẹ́kun ààrùn Corona."""
"James said that Seme-Krake was a major entry-exit point into and out of Nigeria, bordering Benin Republic, adding that NIS was not taking chances in enforcing strict border patrol.","James lẹ́nubodè Seme-Krake jẹ́ ojú ọ̀nà tó gba Nàìjíríà wọ̣̣lé tàbí jáde, tó sì tún pààlà pẹ̀lú orílèèdè Benin. Ó ní NIS kò káàrẹ́ láti mójútó àwọ̣̣n ẹ̣nubodè wọ̀nyí."
"He said that the service would apprehend anyone that wanted to circumvent the approved routes, hence the numbers that have been turning up through the Seme-Krake border post since the border closure.","Ó ní NIS máa mú àwọ̣̣̣n tí ó bá fẹ́ gba ọ̀nà ẹ̀bùrú láti wọ̣̣̣lé sí orílè̩ èdè Nàìjíríà, nítorí náà iye àwo̩n tó ń gba e̩nu ibodè Seme-Krake ti peléke si."
"He said that the NIS Comptroller General, Mr Muhammad Babandede has advised the returnees to avoid following bush paths to avoid the experience of suffering in the hands of criminals in an effort to follow unrecognized routes risking.","Ó ní adarí NIS gbogboòògbò, ìye̩n ọ̀gbẹ́ni Muhammad Bàbándédè ti rọ̣ àwọ̣̣n arìnrìnàjò tó ń padabò̩ wá sí orílèèdè Nàìjíríà láti ṣ̣ọ̣́ra nípa gbígba ọ̀nà ẹ̀bùrú, nítorí àwọ̣n ọ̀daràn àti oníṣẹ́-ibi tí ó leè ṣe wọ̣̣̣́n ní ìjàmbá."
--- President Buhari to address the nation at 19:00hrs GMT,--- Ààrẹ Buhari yóò bọ́mọ orílèèdè sọ̀rọ̀ lágogo mẹ́jọ àsálẹ́.
"President Muhammadu Buhari will address the nation today  Monday, April 27, at 19:00hrs GMT (8pm local time).","Ààrẹ Muhammadu Buhari yóò bá o̩mo̩ orílèèdè Nàìjíríà sọ̣̀rọ̣̀ lónìí Mó̩ńdè, April 27, ni aago mé̩jo̩ alé̩."
"Television, radio and other electronic media stations are enjoined to hook up to the network services of the Nigerian Television Authority (NTA) and Federal Radio Corporation of Nigeria (FRCN) respectively for the broadcast.","Àwo̩n ilé-is̩é̩ Te̩lifís̩àn, Rédíò àti àwọn ẹ̀rọ agbóhùnsáfé̩fé̩ mìíràn ni wó̩n rò̩ láti darapọ̀ mọ́ ẹ̀rọ alátagbà amóhùnmáwòrán ti àkó̩kó̩ ní orílè̩ èdè Nàìjíríà (NTA) àti asọ̀rọ̀mágbèsì ìjọba àpapọ̀ (FRCN) fún ìkéde yìí."
Voice of Nigeria will also live-tweet the broadcast.,Ohun Nàìjíríà náà yóò gbesáfé̩fé̩ lórí ẹ̀rọ abẹ́yẹfò.
Follow for updates on VON Social Media handles:,Ẹ tèlé wa lórí VON Social Media handles:
--- President Buhari will address Nation today: will the president call put an end to the lockdown or add more days.,--- Ààrẹ Buhari yóò bá Nàìjíríà ṣ̣ọ̣̀rọ̀ lónìí: Ǹjẹ́ ààrẹ yóò fòpin ṣí òfin kónílé -gbélè tàbí yóò tún fi ọjọ́ kún un
"The president of Nigeria Muhammadu Buhari will address Nigerians today by 8pm, Monday 27th of April, 2020.","Ààrẹ Nàìjíríà, Muhammadu Buhari yóò máa bá orílèèdè Nàìjíríà sọ̣̀rọ̣̀ lónìí yìí, Monday, April 27, 2020 ni 8pm."
All Nigerians want to listen to what the President wants to say about the lockdown.,Gbogbo ọ̣mọ̣̣ Nàìjíríà ni wọ̣́n fẹ́ gbọ́ ohun tíi ààrẹ Buhari yóò sọ̣ nípa ètò kónílégbélé.
The assistant to the president on media announce this.,Olùrànlọ̣́wọ́ ààrẹ lórí ìròyìn àti ìkéde ló kéde yìí.
--- Reps to resume plenary April 28,--- Ilé-ìgbìmọ̀ aṣ̣ojú yóò padà sẹ̣́nusẹ́ ní April 28
The Nigerian House of Representatives is to resume plenary on Tuesday after over one month suspension over the Covid-19 pandemic in the country.,Ilé-ìgbìmọ̀ aṣ̣ojú Nàìjíríà yóò padà ṣ̣ẹ̣́nuṣ̣ẹ́ ló̩jó̩ ìs̩e̩gun lẹ̣́yìn ìsinmi oṣ̣̣ù kan tí wọ̣́n wà látàrí ààrùn Covid-19 tó ṣ̣ẹ̣̣lẹ̀ lórílẹ̀ èdè Nàìjíríà.
"The Lawmakers had on March 24th suspended plenary for two weeks to allow the management of the National Assembly put safety measures that would prevent the spread of the deadly disease in the Complex, but one week later government impose a lock down on Abuja the Nation’s capital and two other States, worst hit by the disease to curb its spread.","Lọ̣́jọ́ kẹ̣̣rìnlélógún, oṣ̣ù kẹ̣̣ta nilé ìgbìmọ̀ asojú kọ́kọ́ bẹ̣̣̀rẹ̀ ìsinmi ọlọ́sẹ̀ méjì wọ̣́n láti leè jẹ́ kígbìmọ̀ tó ń mójútó ilé –asòfin pèsè ààbò tó múnádóko tí yóò dẹ̣́kun ìtànkálẹ̀ ààrùn COIVD-19 nilé-asòfin ọ̀hún sùgbọ̣́n lẹ̣́yìn ọ̣̀sẹ̀ kan tí wọ́n bẹ̀rẹ̀ ìsinmi nìjọba àpapọ̀ pàsẹ pé kí ètò kónílé-gbélé bẹ̣̀rẹ̀ nílùú Àbújá àtàwọ̣n ìpínlẹ̀ méjì táàrùn COIVD-19 ń bá wọ̀yá ìjà."
"A statement from the Clerk to the House of Representatives, Mr. Patrick Giwa advised members to take note and abide by the Covid-19 Guidelines approved by the Federal Government and the Nigeria Centre for Disease Control (NCDC) and additional Guidelines developed by the House which will be sent to Members.","Nínú àtẹ̀jáde kan tákọ̀wé ilé-ìgbìmọ̀ asojú ọ̀hún, ọ̀gbẹ́ni Patrick Gíwá gbéjáde láti gbàwọ̣̣n ọ̣̣mọ̣̣ ìgbìmọ̀ aṣ̣ojú náà nímọ̀ràn láti tẹ̣̣̀lé ètò ìlànà tíjọ̣̣ba àpapọ̀ àtàjọ̣̣ tó ń gbógun tàjàkálẹ̀ ààrùn ní Nàìjíríà là sílẹ̀ àtètò ìlànà tílé-ìgbìmọ̀ aṣ̣ojú làà sílẹ̀, léyìí táwọ̣̣n yóò fi ránṣ̣ẹ́ sáwọ̣̣n ọ̣̣mọ̣̣ ilé-ìgbìmọ̀ asojú ọ̣̣̀hún."
However the statement directed that Members’ aides and Staff of the National Assembly to work from home and “will be notified when needed in the office for any special assignment.”,"Àtẹ̣̣̀jáde náà ní káwọ̣̣n olùrànlọ̣̣́wọ̣̣́ àtòṣ̣ìṣ̣ẹ́ ilé-ìgbìmọ̀ aṣ̣òfin sì dúró sílé láti máa ṣ̣iṣ̣ẹ́ wọ̣̣n àti pé ""a ó pè wọ̣̣́n ta bá nílò ìrànlọ́wọ́ wọ̣̣n fúnsẹ́ pàtàkì kan níléesẹ́."""
"On resumption, the lawmakers are expected to focus on measures to strengthen the fight against the pandemic as well as its impact on the Nation’s economy.","Táwọ̣n ọ̣̣mọ̣̣ ilé –ìgbìmọ̀ aṣ̣ojú ọ̀hún bá wọ̣̣lé, wọ̣̣n yóò máa jíròrò lórí ìgbésẹ̀ láti gbógun ti ààrùn Corona àti lórí ètò ọ̣̀rọ̣̀ ajẹ́ orílèèdè yìí."
--- Federal government had been studying the case in Kano State- Minister,--- Ìjọba àpapọ̣̣̀ ń ṣe ìwádìí alárùn kòrónà ní ìpínlẹ̀ Kánò- Mínísítà
"Minister for health in Nigeria, Osagie Ehanire said the federal government and Kano state government had been studying the case in Kano State with their authorities, adding that the ministry would be sending high ranking fact finding missions there.","Mínísítà fún ètò ìlera ní orílè̩ èdè Nàìjíríà, Osagie Ehanire, ti sọ pé ìjọ̣̣ba àpapọ̣̣̀ àti ìjọ̣̣ba ìpínlẹ̀ Kánò ti ń s̩e ìwádìí ní Kano pè̩lú às̩e̩ wo̩n, ó ní ilé-is̩é ò̩hún yóò rán àwo̩n adarí awérìí nínú ìwádìí."
"Ehanire said that the fact finding mission would meet with the governor to be able to diagnose the situation, adding it was not really clear if they were COVID-19 related.","Ehanire ní ikò̩ tó ń s̩is̩é̩ ìwé̩rìí nínú ìwádìí yóò ṣ̣e ìpàdé pẹ̣̣̀lú gómìnà Kánò láti so̩ irú ìs̩è̩lè̩ ọ̀hún, ó sì fi kún-un pé kò dájú pé kòrónà ni."
"Ehanire said that the fact finding mission would also looked at if there would be room for improvement in the state’s response activities on COVID-19, like surveillance, testing, case finding, contact tracing and isolation.","Ehanire tún láwọ̣̣n ikọ̀ náà yóò máa ṣàyẹ̀wò, ìyàsọ̣́tọ̀, ìtọpinpin àwọ̣̣n alárùn ọ̀hún, láti mọ̀nà tí wọ̣̣n yóò gbà láti métò ìdàgbàsókè báwọ̣̣n ètò ìlànà àti yàrá àyẹ̀wò tó ti wá ní ìpínlẹ̀ náà."
“Kano does not have experience with COVID-19 and the rate it has exploded should be of concern to all.,"""Kánò kò nírìírí nípa ààrùn COVID-19 tẹ̣́lẹ̣̀rí, ìyàlẹ̣̣́nu ló sì ye̩ kó jẹ́ fún wa báàrùn COVID-19 se tànkálẹ̀."""
"”It is possible to be able to contain it, if the right processes are followed and the right resources are brought in.","Ó se é se, kí a leè dẹ́kun ààrùn yìí tí a bá lo àwọ̣̣n irinṣẹ́ àti àwọ̣̣n ènìyàn tó múná-dóko."
The minister said Lagos which is more populated like Kano has efficient instruments and that Lagos state act fast in fighting corona virus because of the experience during Ebola crisis in 2014.,Mínísítà ní Èkó tó lérò bíi ìpínlẹ̀ Kánò láwọ̣̣n irinṣ̣ẹ́ tó múnádóko àti pé ìpínlẹ̀ Èkó tètè dojúkọ̣̣ ààrùn Corona nítorí ìrírí tí wọ̣̣́n ní nípa ààrùn Èbólà tó ṣ̣ẹ̣̣lẹ̀ lọ́dún 2014.
"Minister continued that the materials and instrument that Kano state have, though  they are trying their best, Lagos state cannot be compared with Kano state, because the workers and the instrument that Lagos have, Kano does not have such.","Mínísítà tẹ̣̣̀síwájú pé àwọ̣̣n èròjà àti irinṣ̣ẹ́ típìnínlẹ̀ Kánò ní, bó tilẹ̀ jẹ́ pé wọ̣́n ń gbìyànju, a kò le fi ìpínlẹ̀ Èkó wé ìpínlẹ̀ Kánò, nítorí pé àwọ̣̣n òṣ̣ìṣ̣é àtirinṣ̣ẹ́ tí ìpínlẹ̀ Èkó ní, ìpínlẹ̀ Kánò kò níi."
"Ehanire said forty (40) health workers have been infected with corona virus in Nigeria, but they were not infected on duty.","Ehanire ní ogójì òṣ̣ìṣ̣ẹ́ ètò ìlera ni wọ̣̣̣́n ti láárùn kòrónà ní Nàìjíríà, s̩ùgbó̩n ibi-is̩é̩ kó̩ ni wó̩n ti kó o."
--- President Buhari will determine when to lift lockdown – Minister,--- Ààrẹ Buhari ló lè yóhùn padà lórí ètò kónílégbélé – Mínísítà
"The Nigerian Minister of Health, Dr Osagie Ehanire, on Sunday said President Mohammadu Buhari would determine when to lift the lockdown occasioned by the novel Coronavirus (COVID-19) pandemic in the country.","Mínísítà fún ètò ìlera lórílèèdè Nàìjíríà, Osagie Ehanire ti sọ̣̣̀rọ̀ lọ̣̣́jọ́ Àìkú pé, ààrẹ̣̣ Mohammadu Buhari nìkan ló leè sọ̣̣ ìgbà tétò kónílé-gbélé  táárùn Corona (COVID-19) dásílẹ̀ lórílèèdè Nàìjíríà yóò parí."
The minister said that the decision to extend COVID-19 lockdown was tailored according to the needs of every country.,Mínísítà tún tẹ̀síwájú pétò kónílé-gbélé tó ń lọ̣ lọ̣̣́wọ́ yìí wà nípa bétò ìlànà tí gbogbo orílẹ̀ àgbáyé làsílẹ̀.
"“The President in his wisdom will decide if the lockdown will be lifted,” he said.","Ó ní, ""Ààrẹ̣̣ yóò lọ̣̣gbọ̣̣́n rẹ̀ láti sọ̣̣ bétò kónílé-gbélé yóò se dópin lórílèèdè yìí."
---  Another eighty seven (87) people have been tested positive in Nigeria.,--- COVID-19: Àwọ̣̣n ènìyàn mẹ̣́tàdínláàdọ̣̣́rùn ún (87) míràn tún jẹ̣̣yọ lórílẹ̀ èdè Nàìjíríà
"Nigeria has recorded 87 new cases of the novel Coronavirus known COVID-19 pandemic, bringing the total number of the confirmed cases to 1182.","Àwọ̣̣n ènìyàn mẹ̣̣́tàdínláàdọ́rùn ún (87) míràn tún ti jẹyọ tí wọ̣̣́n ní ààrùn Corona (COVID 19 )  lórílẹ̀ èdè Nàìjíríà ní èyí tí ó jẹ́ kí iye àwọ̣̣n tó ní ààrùn Corona jẹ́ méjìlélọ̣̣́gọ̣̣́sànánlélẹ́gbẹ̣̣̀rún (1182), nígbà tí àwọ̣̣n ènìyàn bi ọ̣̀kànlénígba àti méjí (222 )  ti gba ìwòsàn , tí àwọ̣̣n ènìyàn márùndínlógójì (35) sì ti jẹ́ Ọlọ́run nípè."
"On its official Twitter handle @NCDCgov, the Nigeria Centre for Disease Control, NCDC, reported ”33 of the new cases in Lagos, 18 in Borno, 12 in Osun, 9 in Katsina, 4 in Kano 4 in Ekiti, 3 in Edo, 3 in Bauchi and 1 in Imo with 222 Discharged and 35 Deaths.”","Àjọ̣ tó ń gbógun ti àjàkálẹ̣̀ ààrùn  lórílẹ̀ èdè Nàìjíríà (NCDC) ló kéde yìí lórí ẹ̀rọ Twitter wọ̣̣n, @NCDC. gov. Nínú ènìyàn mẹ́tàdínláàdọ̣̣́rùn ún (87)   tí wọ̣́n ṣ̣ẹ̣̣̀ṣ̣ẹ̀ jẹ̣̣yọ̣̣ ọ̣̣̀hún , mẹ̣̣́tàlélọ̣̣́gbọ̣̣̀n ( 33) ní ìpínlẹ̀ Eko , méjìdínlógún (22) ní ìpínlẹ̀ Borno , méjìlá ( 12) ìpínlẹ̀  Ọ̀sun,  mẹ́sàn án (9) ní ìpínlẹ̀ Katsina,  ẹ̣yọ̣  mẹ́rin  (4) ní ìpínlẹ̀ Kánò àti Èkìtì , ẹ̣̣yọ̣̣  mẹ́ta (3) ní ìpínlẹ̀ Edo ati Bauchi , ẹ̣̣yọ̣ kan (1) ní ìpínlẹ̀ Imo."
--- WHO appoints Okonjo-Iweala as COVID-19 Special Envoy,--- Àjọ̣̣ WHO yan Okonjo-Iweala láti jẹ́ aṣ̣ojú ikọ̀ tó ń gbógun ti ààrùn COVID-19
"The World Health Organisation, WHO, has appointed Nigeria’s former Finance Minister, Ngozi Okonjo-Iweala as Special Envoy for the newly inaugurated Access to COVID-19 Tools (ACT) Accelerator.","Àjọ àgbáyé fún ètò ìlera , (World Health Organisation, WHO) ti yan mínísítà fún ètò ìnáwó tẹ̣́lẹ̣̀rí lórílẹ̀ èdè Nàìjíríà, Ngozi Okonjo-Iweala gẹ̣̣́gẹ́ bí aṣ̣ojú ikọ̀  tuntun tí yóò máa mójútó irinsẹ́ àti ohun èlò fún ìtọ́jú ààrùn  COVID-19."
"Dr Okonjo-Iweala is to serve alongside British Business Executive, Sir Andrew Witty in the same capacity, to mobilise international commitment to the initiative.","Ọ̣̣̀mọ̣̣̀wé Okonjo-Iweala ni yóò máa ṣ̣iṣ̣ẹ́ pọ̀ pẹ̣̀lú onísòwò ará ilẹ̀ Britain, Andrew Witty, láti máa darí àwọ̣̣n iṣ̣ẹ́ àkànṣ̣e láti fi gbógun ti ààrùn COVID-19  fún àjọ̣̣ àgbáyé."
"This was made known by Director-General of the organisation, Dr. Tedros Ghebreyesus, during the launch of the ACT Accelerator — via webinar from Geneva.","Olùdarí  àjọ̣̣ náà,Tedros Ghebreyesus, ló sọ̣̣̀rọ̀ yìí lórí ẹ̣̀rọ̣ ayélujára lásìkò tí wọ̣̣́n ṣe ìdásílẹ̀ ikọ̀ ọ̀hún ní Geneva."
"“I would especially like to thank Sir Andrew Witty and Dr. Ngozi Okonjo-Iweala for agreeing to act as Special Envoys for the ACT Accelerator,” Ghebreyesus said in his remarks.",Ghebreyesus  sọ pé “Mo fẹ́ dúpẹ́ púpọ̀ lọ̣̣́wọ̣̣́ Andrew Witty àti Ngozi Okonjo-Iweala  láti  jẹ́ adarí ikọ̀ tí yóò máa mójútó àwọ̣̣n irinsẹ̣̣́ àti ohun èlò fún gbígbógun ti ààrun COIVD-19.
"According to him, ”the initiative is an international collaboration aimed at accelerating the development, production, and equitable distribution of COVID-19 drugs, test kits, and vaccines around the world.”","Ó tún ní , ""Iṣ̣ẹ́ àkànṣ̣e yìí jẹ́ ìfọ̣̣wọ̣̣́sowọ̣̣́pọ̣̣̀ àjọ̣̣ àgbáyé  láti pèsè àwọ̣̣n irinsẹ́, òògùn ,  abẹ́ṛ̣ẹ́ àjẹsára  , ohun ìtọ́jú  fún gbígbógun ti ààrùn  COVID-19  àti láti máa pín káàkiri gbogbo orílẹ̀ èdè  àgbáyé. """
"The former Finance Minister had this month been named a member of the External Advisory Group constituted by the Managing Director of the International Monetary Fund (IMF), Kristalina Georgieva.","Lọ̣́sẹ̀ tó kọ̣̣já ni adarí àjọ ètò àgbáyé lórí ọ̀rọ̀ owó yíyá, Kristalina Georgieva, tún yan Ngozi Okonjo Iweala gẹ̣̣́gẹ̣́ bí ọ̀kan  lára ikọ̀ tí yóò máa ṣ̣àmójútó ètò ìnáwó fún àjọ̣̣ náà."
"The group is to meet a few times a year, to provide perspectives on key developments and policy issues.",Ikọ̀ náà yóò máa ṣ̣èpàdé lóòrè-kóòrè ḷ̣ọ̣̣́dún láti máa sàlàyé nípa ìdàgbàsókè àti ètò ìlànà tí wọ́n ti sẹ.
--- COVID-19: President Buhari’s Wife distributes medical items,--- COVID-19: Ìyàwó ààrẹ Buhari pín àwọn ohun ilé-ìwòsàn
