English,Yoruba
"Finally, we spoke to several people who still had not received their IDs after several months, and even years, of waiting.","Ní ìparí, a bá ọ̀pọ̀lọpọ̀ àwọn èèyàn tí wọn kòì tí ì rí káàdì ìdánimọ̀ọ wọn gbà lẹ́yìn-in ọ̀pọ̀lọpọ̀ oṣù àti ọdún tí wọ́n ti fi ń dúró."
A woman who was displaced due to the Boko Haram insurgency registered in 2016 and only had a paper document to show for it; she was still waiting for her plastic ID.,Obìnrin kan tí ó ti di ẹni aláìnílélórí látàrí ìkọlù àwọn Boko Haramu ti fi orúkọ sílẹ̀ láti ọdún-un 2016 tí ó sì ní àtẹ̀jáde bébà kan lọ́wọ́ gẹ́gẹ́ bí ẹ̀rí; ó ṣì ń dúró de ìdánimọ̀ oníke rẹ̀.
Another forcibly displaced person told us each time he went to retrieve his card the computer was not functioning properly or the monitor was down.,Ẹlòmíràn tí ó di ẹni aláìnílélórí náà sọ fún wa pé ẹ̀rọ ayárabíàṣáa kọ̀m̀pútà kì í ṣiṣẹ́ dáadáa tàbí kí ẹ̀rọ amáwòrán-aṣàfihàn iṣẹ́ daṣẹ́ sílẹ̀ nígbàkúùgbà tí òún bá lọ láti gba káàdì òun.
"Eventually, he lost his SIM card, leaving the government no way to let him know his card is ready.","Àsẹ̀yìnwá àsẹ̀yìnbọ̀, ó pàdánù káàdì SIM rẹ̀, tí ó wá ku bí ìjọba yóò ṣe kàn sí i láti jẹ́ kí ó mọ bí káàdìi rẹ̀ bá ti wà nílẹ̀ fún gbígbà."
"Several months after our field research phase ended, NIMC announced on Twitter in October 2019 that there would be a fee of NGN 3000[ At the time of writing (November 2019), this amount was equal to EUR 7.50.] per person to renew the national digital ID.[ Channels Television. (2019, October 15).","Lẹ́yìn ọ̀pọ̀lọpọ̀ oṣù tí ìwádìí ìfọ̀rọ̀wánilẹ́nuwòo wa kásẹ̀ nílẹ̀, NIMC ṣe ìkéde lórí Twitter ní oṣù Ọ̀wàrà ọdún-un 2019 pé orí kọ̀ọ̀kan yóò ní láti san ẹgbẹ̀rún mẹ́ta náírà[ Ní àsìkò ìkọ̀wé (Belu ọdún-un 2019), iye owó náà tó EUR 7.50.] láti ṣe ìsọdọ̀tun káàdì ìdánimọ̀ abẹ́rọ-ayárabíàṣá-ṣiṣẹ́ náà. [ Channels Television. (2019, ọjọ́ 15, oṣù Ọ̀wàrà)]."
"Nigerians fume as NIMC attaches N3,000 charges to national ID renewal.","Inú bí àwọn ọmọ orílẹ̀-èdèe Nàìjíríà bí àjọ NIMC ṣe fi N3,000 sí orí kọ̀ọ̀kan tí ó bá fẹ́ gba ìdánimọ̀ orílẹ̀-èdè tuntun."
"This development was met with ire and frustration, especially from people who have waited years and still have not received their ID card.","Ìpolongo yìí bá ìbínú àwọn ènìyàn pàdé, pàápàá jùlọ àwọn ènìyàn tí wọ́n ti dúró fún àìmọye ọdún tí wọn kò sì tí ì rí káàdì ìdánimọ̀ wọn gbà."
"Our research shows the many ways this system has already excluded people, and this fee will only compound that problem and exacerbate existing inequalities.","Ìwádìíi wa se àfihàn ọ̀pọ̀lọpọ̀ ọ̀nà tí ètò yìí ti gbà yọ àwọn èèyàn sẹ́yìn, tí owó yìí túbọ̀ dákún ìṣòro yẹn, tí yóó sì tún bùkún àìdọ́gba tó wà nílẹ̀."
Lack of informed consent,Àìgbàṣẹ lọ́wọ́ Àwọn Èèyàn
People we interviewed in Nigeria said there is never any mention of an informed consent process.,Àwọn ẹni tí a fọ̀rọ̀ wá lẹ́nu wò ní Nàìjíríà sọ wípé wọn kò fìgbà kan mẹ́nuba ìlànà àṣẹ àwọn èèyàn.
Simply showing up at a registration centre is seen as giving consent.,"Ẹni tó bá ti f’ẹsẹ̀ tẹ ibi ìfòrúkọsílẹ̀ pẹ́rẹ́n tí fi àṣẹ fún ìjọba, ó sì ti gbà nìyẹn."
"In fact, the widespread assumption of presence equalling consent led at least one interviewee to refer to the researcher’s explanation of informed consent as “demanding for special consent” – the very premise of ‘informed consent’ was seen by participants as extraordinary and funny because consent is not usually collected.","Kódà, èròo pé bí èèyàn bá ti lè farahàn ní ibùdó ìforúkọsílẹ̀ túmọ̀ sí gbígbàa rẹ̀ láti gbé ìgbésẹ̀ náà mú kí ọ̀kan nínú àwọn ẹni tí a fọ̀rọ̀ wá lẹ́nu wò rí àlàyé àṣẹ gbígbà yìí gẹ́gẹ́ bí i ""ìbéèrè fún àṣẹ pàtàkì"" - ọ̀rọ̀ èrò tẹ́lẹ̀ nípa “ìfúni láṣẹ” lójú àwọn akópa jẹ́ kàyéfì àti pé ó fi ẹ̀rín pẹ́rẹ́kẹ́ẹ wọn nítorí wọn kì í sábàá gba àṣẹ kí iṣẹ́ ó tó bẹ̀rẹ̀."
This view was so widely held that there was rarely further discussion.,Èrò yìí rí báyìí káàkiri débi pé ẹnikẹ́ni kò sọ ohun mìíràn síwájú sí i nípa rẹ̀.
This finding is in sharp contrast to best practices around data collection.,Àkójọ wa nínú ìwádìí yìí kò ṣe é fi wé àwọn ìṣe àkójọ ọ̀rọ̀ alálàyé aṣàfihàn-nípa-ẹni tí ó kẹ́sẹjárí.
"Obtaining informed consent is widely regarded as a necessary step in identification systems in order for people’s rights to be respected, and it must involve actually asking the person registering for their permission before collecting data, especially biometric data.","Gbígba àṣẹ jẹ́ ìpele kan tí a mọ̀ sí èyí tí ó ṣe pàtàkì nínú ètò ìdánimọ̀ tí ó bọ̀wọ̀ fún ẹ̀tọ́ àwọn ènìyàn, ó sì gbọdọ̀ wáyé nípa ṣíṣe ìbéèrè fún àṣẹ ẹni tí ẹ fẹ́ forúkọ rẹ̀ sílẹ̀ kí àlàyé nípa wọn ó tó di gbígbà sílẹ̀, pàápàá jùlọ àwọn ohun tí ó ṣe pàtàkì nípa wọn gẹ́gẹ́ bí ẹ̀dá tí ó yàtọ̀ sí ẹlòmíràn."
"Furthermore, lack of informed consent can be linked to the lack of “a sense of ownership” described above.","Bákan náà, àìgbàṣẹ̀ lọ́wọ́ àwọn èèyàn yìí ṣe é so mọ́ ""àìsí ìrònú onínǹkan"" tí a ṣàpèjúwe rẹ̀ lókè."
"When processes designed for digital ID systems fail to respect people’s rights and to enable them to make decisions about their data, it harms the relationship of trust between people and governing institution and prevents shared ownership.","Nígbà tí àwọn ètò tí a ṣẹ̀dá fún ìdánimọ̀ àwọn èèyàn bá kùnà láti bọ̀wọ̀ fún ẹ̀tọ́ àwọn èèyàn kí ó sì jẹ́ kí wọ́n ṣe ìpinnu nípa ọ̀rọ̀ alálàyé nípa ara wọn, ó máa kó bá ìbáṣepọ̀ ìfọkàntán tí ó wà láàárín àwọn èèyàn àti ìjọba, yóò sì dènà èrò àjọni."
Data protection,Ìdáàbòbò Ọ̀rọ̀-Alálàyé-afẹ̀ríhàn-nípa-ẹni
Nigeria’s new digital ID system will be used across several government agencies as well as many private sector companies.,Ètòo káàdì ìdánimọ̀ abẹ́rọ-ayárabíàṣá-ṣiṣẹ́ Nàìjíríà yóò jẹ́ lílò ní àwọn àjọ ìjọba àti àwọn iléeṣẹ́ aládàáni.
"Key informants told us there is already a high rate of non-consensual data sharing, including the selling of data sets between government agencies and financial institutions, telecommunications companies, and third-party marketers.","Àwọn atanilólobó pàtàkì sọ fún wa pé ọ̀rọ̀ alálàyé-aṣàfihàn nípa àwọn èèyàn ti di ohun à ń pín ká láìgbàṣẹ, láì yọ ti títa ọ̀rọ̀ alálàyé-aṣàfihàn nípa àwọn èèyàn láàárín àwọn àjọ ìjọba, ìdásílẹ̀ ìṣúná owó, àwọn iléeṣẹ́ ẹlẹ́rọ-ìbánisọ̀rọ̀ àti àwọn apolówó-ọjà ẹnìkẹ́ta."
"One interviewee stated, “Yes, banks have access to my information... and Nigeria Ports Authority have access to our information”.","Ẹnìkan lára àwọn tí a fọ̀rọ̀ wá lẹ́nu wò sọ pé ""Bẹ́ẹ̀ ni, àwọn ilé ìfowópamọ́sí ní ọ̀rọ̀ alálàyé-aṣàfihàn nípaà mi... àwọn Àjọ tó ń ṣàkóso Èbúté Omi ní orílẹ̀-èdèe Nàìjíríà náà ń rí ọ̀rọ̀ alálàyé-aṣàfihàn nípa wa""."
"Many focus group participants believe that their data is not safe with the government and private sector, but they hand it over anyway due to lack of choice.","Ọ̀pọ̀ àwọn akópa nínú ẹgbẹ́ arọ́pò ni wọ́n gbà pé ọ̀rọ̀ alálàyé-aṣàfihàn nípa àwọn kò pamọ́ lọ́wọ́ ìjọba àti ẹ̀ka aládàání, ṣùgbọ́n wọ́n ṣì ń fún wọn nítorí wọn kò ní ọ̀nà mìíràn."
The high rate of cybercrime in Nigeria has many convinced that people working in banks give thieves access to their data.,Ìwà ọ̀daràn lórí ayélujára tí ó ń gbalẹ̀ bíi ṣẹ́lẹ̀rú ní orílẹ̀-èdèe Nàìjíríà ti jẹ́ kí ọ̀pọ̀lọpọ̀ ní ìdánilójú pé àwọn òṣìṣẹ́ ilé ìfowópamọ́sí ń fún àwọn olè ní àyè láti rí ọ̀rọ̀ alálàyé-aṣàfihànan àwọn oníbàáràa wọn.
"A focus group participant stated, “I think that there is a fear that this information could be shared because the issue of cyber crime in Nigeria could not have been successful if not in collaboration with the in house [staff]”.","Akópa nínú ẹgbẹ́ arọ́pò kan ní ""Mo lérò pé ẹ̀rù pé wọ́n lè pín àwọn àkójọ ọ̀rọ̀ alálàyé-afẹ̀ríhàn nípa ẹni yìí wà nítorí ọ̀rọ̀ ìwà ọ̀daràn orí ayélujára ní orílẹ̀-èdèe Nàìjíríà kò bá ti máà yọrí sí rere bí kì í bá ṣe tí àwọn èèyàn lábẹ́lé (òṣìṣẹ́ ilé-ìfowópamọ́sí) tí ó ń fọwọ́sowọ́pọ̀ pẹ̀lú àwọn ọ̀daràn""."
"Still, members of civil society told us that data protection is generally not considered much of an issue by the public.","Síbẹ̀, àwọn òṣìṣẹ́ àjọ ẹgbẹ́ àwùjọ sọ fún wa pé ìdáàbòbò ọ̀rọ̀ alálàyé-aṣàfihàn nípa ẹni kì í ṣe ohun tí ó jẹ́ bàbàrà lójú àwọn èèyàn."
"Due to the high rate of poverty in the country, the average citizen is not concerned about what the government wants to do with their data.","Nítorí ìṣẹ́ tí ó pọ̀ nínú ìlú, ohun tí ìjọba fẹ́ fi ọ̀rọ̀ alálàyé-aṣàfihànan nípa àwọn ará ìlú ṣe kò kàn wọ́n."
"They are more worried about surviving and providing for their families, and privacy is seen by many as a luxury concern.","Ohun tí ó kàn wọ́n ni bí wọ́n ṣe fẹ́ gbáyé tí wọn yóò sì lè pèsè fún ìdílée wọn, ọ̀rọ̀ àṣìírí jẹ́ ohun tí ọ̀pọ̀lọpọ̀ kò kà sí."
"As a key informant said, “[The government is] collecting [data] because nobody is complaining about the protection law.”","Gẹ́gẹ́ bí atanilólobó kan ṣe sọ, ""[ìjọba ń] gba [ọ̀rọ̀ alálàyé-aṣàfihànan nípa ẹni] nítorí pé ẹnikẹ́ni kò sọ̀rọ̀ nípa òfin ààbò."
Focus groups with internally displaced persons revealed a combination of gratitude for the assistance and opportunities available through digital IDs and concern about privacy and the purpose of data collection by the government and the World Food Programme.,Àwọn ẹgbẹ́ arọ́pò tí ó ní àwọn ẹni tí wọ́n ti di aláìnílélórí ṣe àfihàn àkójọpọ̀ ẹ̀mí ìmoore fún ìrànlọ́wọ́ àti àǹfààní tí ó ti ipasẹ̀ níní àwọn káàdì ìdánimọ̀ abẹ́rọ-ayárabíàṣá-ṣiṣẹ́ wọ̀nyí àti èrò ọkàn-an wọn nípa ìtọ́jú àṣírí àti ìdí fún ọ̀rọ̀ alálàyé-aṣàfihànan nípa ẹni gbígbà tí ìjọba àti Ètò Oúnjẹ Àgbáyé ń ṣe.
"One woman said, “I don’t really know what it is being used for.","Obìnrin kan sọ pé, ""Mi ò mọ ohun tí wọ́n fi ń ṣe pàtó."
"Sometimes I am afraid that maybe my name and pictures are being used for diabolical reasons, but I always pray to God for safety.”","Ṣùgbọ́n nígbà mìíràn, ẹ̀rù máa ń bà mí pé bóyá wọ́n ń fi orúkọ mi tàbí àwòrán mi ṣe ohun búburú, ṣùgbọ́n mo máa ń gbàdúrà sí Ọlọ́run fún ààbò""."
Repeated photographs (likely for purposes other than digital ID) were a serious concern.,Àyàtúnyà àwòrán (bóyá fún ìdí tí ó yàtọ̀ sí ìlò fún ìdánimọ̀ abẹ́rọ-ayárabíàṣá-ṣiṣẹ́) náà jẹ́ ohun kan tí ó ń gbé wọn lọ́kàn gidi.
Two others in the same focus group complained about people taking their photographs daily but never following through on promises:,Àwọn méjì mìíràn nínú ẹgbẹ́ arọ́pò náà ṣe àròyé nípa àwọn èèyàn tí wọn ń ya àwòrán wọn lójoojúmọ́ láìmú àwọn ìlérí wọn ṣẹ:
"The pictures they snap are always too much, and they will always say that after taking the pictures that they will teach us some various skills and set us up for business.","Àwọn àwòrán tí wọ́n ń yà ti máa ń pọ̀ jù, wọ́n sì máa ń sọ pé àwọ́n máa kọ́ wa ní àwọn iṣẹ́ ọwọ́ lóríṣìíríṣi tí àwọn á sì dá wa lókoòwò lẹ́yìn tí àwọn bá ti yá àwọn àwòrán náà."
But at the end of the day they will take everything back after snapping the pictures and they will not teach us those skills that they promised again.,"Ṣùgbọ́n, lẹ́yìn tí wọ́n bá ti ya àwọn àwòrán náà tán, wọ́n máa kó àwọn ọ̀rọ̀ọ wọn jẹ, tí wọn ò sì ní kọ́ wa ní àwọn iṣẹ́ ọwọ́ tí wọ́n ṣe ìlérí láti kọ́ wa mọ́."
"These experiences with data collection, especially with photographs, by powerful institutions like the Nigerian government and the World Food Programme, seem to have increased individual attention to data, especially among particularly vulnerable populations.","Ìrírí àwọn ènìyàn wọ̀nyí pẹ̀lú àkójọ ọ̀rọ̀ alálàyé-aṣàfihànan nípa wọn, pàápàá àwòrán-an wọn lọ́wọ́ àwọn alágbára bí i ìjọba Nàìjíríà àti Àwọn Elétò Oúnjẹ Àgbáyé ti pe àkíyèsí olúkúlùkù sí ti ọ̀rọ̀ alálàyé-aṣàfihànan-nípa-ara-ẹni, pàápàá jùlọ láàárín àwùjọ àwọn tí ó lè ní ìpalára."
"Fortunately, Nigeria’s National Information Technology Development Agency adopted the Nigeria Data Protection Regulation in January 2019.","Nígbà tí orí máa bá wọn ṣe, Àjọ tí ó ń ṣàkóso Ìdàgbàsókè àlàyé nípa ìmọ̀-ẹ̀rọ ní orílẹ̀-èdèe Nàìjíríà bẹ̀rẹ̀ sí í ṣe àmúlò òfin Ìdáàbòbò Ọ̀rọ̀ Alálàyé-afẹ̀ríhàn-nípa-ẹni ní orílẹ̀-èdè Nàìjíríà ní oṣù kìíní ọdún-un 2019."
"As we have seen with new data protection legislation in other parts of the world,[ For example, our Thailand case study notes GDPR-inspired legislation.] this regulation incorporates some components of the European Union’s General Data Protection Regulation.","Gẹ́gẹ́ bí a ti ṣe rí ti àwọn òfin tuntun fún ìdáàbòbò ọ̀rọ̀ alálàyè nípa àwọn èèyàn ní àwọn apá ibòmíràn ní àgbáyé, [ Fún àpẹẹrẹ, Àyọkà Àgbéyẹ̀wò Thailand ti ìṣòfin GDPR.] òfin yìí ṣe àmúlò lára àwọn òfin Ìdáàbòbò Ọ̀rọ̀-alálàyé-aṣàfihànan-nípa-ẹni ti Ìṣọ̀kan Europe."
In a country with significant digital security problems where data is commonly shared without consent success will depend on education and enforcement.,"Ní orílẹ̀-èdè tí ó ní ìṣòro ìdáàbòbò àwọn ohun tó wà lórí-ẹ̀rọ ayárabíàṣá, níbi tí wọ́n ti ń pín ọ̀rọ̀ alálàyè-aṣàfihàn àwọn èèyàn láìgba àṣẹ lọ́wọ́ọ wọn, ẹ̀kọ́ ìwé àti ìmúṣẹ nìkan ló lè mú àṣeyọrí wá."
Civil society,Àwọn Àjọ Ẹgbẹ́ Àwùjọ
"The lack of public interest, and therefore, public pressure, makes advocacy in the digital ID space difficult.","Àìnífẹ̀ẹ́ sí ọ̀ràn ìwé ìdánimọ̀ pélébé abẹ́rọ-ayárabíàṣá-ṣiṣẹ́, àti torí gbogbo ènìyàn ń ṣe bẹ́ẹ̀ kí èmi náà ó ṣe àfarawé, kò mú ìjà fún ẹ̀tọ́ níbi ti ìdánimọ̀ abẹ́rọ-ayárabíàṣá-ṣiṣẹ́ rọrùn."
"Nigerian civil society is fairly small and poorly funded, and it is difficult for organisations to take on new issues when those they already address are major problems people struggle with on a daily basis, such as poverty.","Àjọ ẹgbẹ́ àwùjọ Nàìjíríà kéré, kò sì sí owó níbẹ̀. Ó nira fún àwọn iléeṣẹ́ láti gbé àwọn ọ̀rọ̀ ìlú mìíràn wò, nígbà tí àwọn tó wà nílẹ̀ tí ó jẹ́ àwọn ìṣòro tí ń kojú àwọn ènìyàn lójoojúmọ́ bí i ìṣẹ́."
"In a focus group discussion with civil society representatives, one participant summed up the problem:","Nínú ìjíròrò pẹ̀lú àwọn aṣojú àjọ ẹgbẹ́ àwùjọ nínú ẹgbẹ́ arọ́pò kan, akópa kan ṣe ìsọníṣókí ìṣòro náà:"
"I feel that we should be more engaged on those issues, but the reality is that we are not part of it simply due to capacity and resources.","Mo lérò pé ó yẹ kí àwa náà máa kópa nínú ọ̀rọ̀ yìí, ṣùgbọ́n òótọ́ ibẹ̀ ni pé a kò kópa nítorí àìtó ohun èlò."
"For me, it's not only about not wanting to be all things to all men; we simply don't have the capacity to be all things to all men.","Ní tèmi, kì í ṣe nípa fífẹ́ láti di ohun gbogbo fún ẹ̀dá ọmọ ènìyàn gbogbo; a kò ní agbára láti jẹ́ ohun gbogbo fún ẹ̀dá ọmọnìyàn gbogbo."
These challenges leave digital rights organisations to carry the burden of pushing for change from a powerful government.,Àwọn ìpèníjà wọ̀nyí ń mú kí àwọn iléeṣẹ́ tó ń rí sí ẹ̀tọ́ ẹni lórí ẹ̀rọ ayárabíàṣá ó dá ẹrù iṣẹ́ bíbéèrè fún àyípadà lọ́wọ́ ìjọba alágbára gbé.
"Paradigm Initiative, a digital rights organisation, has been engaged on the issue of digital ID going as far back as the Mastercard partnership with the government.","Paradigm Initiative, iléeṣẹ́ tí ó ń ṣe òfíntótó sí ẹ̀tọ́ ẹni lórí ẹ̀rọ ayárabíàṣá ti ń kópa ribiribi ní ti ọ̀ràn ìdánimọ̀ abẹ́rọ-ayárabíàṣá-ṣiṣẹ́ láti ìgbà àjùmọ̀ṣe MasterCard pẹ̀lú ìjọba."
A civil society interviewee reported:,Ọ̀kan lára àwọn aṣojú àjọ ẹgbẹ́ àwùjọ tí a fọ̀rọ̀ wá lẹ́nu wò jábọ̀ pé:
"[C]ivil society organisations in themselves are too small to take on government individually, and even though Paradigm Initiative has taken that battle, you’ve not seen the entire CSO sector rally in support so as to make a bit more impact.","Àjọ ẹgbẹ́ àwùjọ ní tìkára wọ́n kò tóbi tó láti kojú ìjọba, bí ó tilẹ̀ jẹ́ pé Paradigm Initiative ti léwájú nínú akitiyan yẹn, a kòì tí ì rí kí àwọn iléeṣẹ́ mìíràn ní ẹ̀ka àjọ ẹgbẹ́ àwùjọ Gòláyátì ó gbárùkù ti ara wọn kí ó lè ba lapa tí ó lákaakì sí i."
So you have one small organization with tiny resources fighting this Goliath.,Iléeṣẹ́ kékeré kan ṣoṣo ni ó ń kojú Gòláyátì yìí.
The best you can do is just throw up some issues.,"Kò sí ṣíṣe kò sí àìṣe, kò ju kí a hùmọ̀ àwọn ọ̀rọ̀ kan sílẹ̀."
They can bury you in court — they have all the resources – if they really don’t want to provide that information.,Wọ́n lè jàre ẹni ní ilé-ẹjọ́ — wọ́n ní gbogbo ohun àmúṣagbára – tí wọn kò bá fẹ́ pèsè àlàyé yẹn.
"Still, Paradigm Initiative was able to raise awareness about the risks of a foreign corporation having access to the NIMC database and has since pushed for the Digital Rights and Freedom Bill which remains unsigned.","Síbẹ̀, Paradigm Initiative ṣe ìkéde nípa ewu tí ó wà níbẹ̀ bí àwọn iléeṣẹ́ òkèèrè bá ń rí àyè sí ìṣúra-ọ̀rọ̀- alálàyé-afẹ̀ríhàn nípa ẹni tí ó wà níkàáwọ́-ọ NIMC, ó sì ti jà fún ìwé àbádòfin òfin Òmìnira àti Ẹ̀tọ́-ẹni lórí ẹ̀rọ-ayárabíàṣá, tí wọn kò tí ì bu ọwọ́ lù."
Conclusions and recommendations,Ìkádìí àti Ìgbaninímọ̀ràn
"Given the overburdened state of civil society in Nigeria, it would be good to see regional and international organisations, advocates and funders invest resources into a wide range of civil society organisations in the country.","Lẹ́yìn tí a ti rí ipò àdánidá tí àjọ ẹgbẹ́ àwùjọ wà ní orílẹ̀-èdèe Nàìjíríà, ó máa dára láti rí àwọn iléeṣẹ́ ńláńlá nílẹ̀ yìí àti ní ilẹ̀ òkèèrè, pẹ̀lú àwọn alágbàwí àti àwọn olùdókoòwò tí wọ́n máa náwó sí ìgbéǹde onírúurú àwọn àjọ ẹgbẹ́ àwùjọ tí kì í ṣe ti ìjọba nínú ìlú yìí."
"Supporting civil society in understanding how digital ID intersects with their issue areas and why it is important for the people they serve can make a difference, but these groups also need the financial and team capacity to incorporate digital ID concerns into their work.","Ìyàtọ̀ lè wáyé nípa ṣíṣe àtìlẹyìn fún irú àwọn àjọ ẹgbẹ́ àwùjọ yìí nípa níní òye bí ọ̀rọ̀ ìdánimọ̀ abẹ́rọ-ayárabíàṣá-ṣiṣẹ́ ṣe kàn wọ́n àti ìdí tí ó fi ṣe pàtàkì fún àwọn èèyàn tí wọ́n ń ṣiṣẹ́ sìn leè yí nǹkan padà, ṣùgbọ́n àwọn ẹgbẹ́ yìí náà nílò owó àti àwọn òṣìṣẹ́ t’ó kájú òṣùwọ̀n tí yóò mú ìmọ̀ nípa ìdánimọ̀ abẹ́rọ-ayárabíàṣá-ṣiṣẹ́ wọ inú iṣẹ́-ẹ wọn."
"This support can create a network of activists and organisations taking on issues such as consent and data protection with Paradigm Initiative leading the way, thereby strengthening work that has already started and increasing pressure on the government in a way a single organisation cannot accomplish.","Àtìlẹyìn yìí lè ṣẹ̀dá ọ̀wọ́ àwọn ajìjàǹgbara àti àwọn iléeṣẹ́ tí wọ́n ń ṣiṣẹ́ lójúnàa ọ̀rọ̀ àṣẹ gbígbà àti ìdáàbòbò ọ̀rọ̀ alálàyé-aṣàfihàn nípa ẹni láti foríkorí fikùnlukùn pẹ̀lú Paradigm Initiative gẹ́gẹ́ bí aṣáájúu wọn, èyí á ró iṣẹ́ tó ti wà nílẹ̀ tẹ́lẹ̀ lágbára, yóó sì lè fúngun mọ́ ìjọba lọ́nà tí iléeṣẹ́ kan ṣoṣo ò leè gbà ṣẹ é."
The most vital issues we found in Nigeria revolve around access and information.,Ọ̀pọ̀lọpọ̀ àwọn ọ̀rọ̀ tó jẹ́ bàbàrà tí a rí ní orílẹ̀-èdèe Nàìjíríà jẹ mọ́ ti ìráyè àti àlàyé-ọ̀rọ̀ ní ẹ̀kúnrẹ́rẹ́.
The Nigerian government’s aim of financial inclusion cannot be met when many of the very communities they seek to include face barriers to registration.,Èròńgbà ìjọba Nàìjíríà láti ṣe àfikún ètò ìṣúná owó kò leè wá sí ìmúṣẹ nígbà tí ọ̀gọ̀rọ̀ àwọn agbègbè tí wọ́n fẹ́ kí wọ́n jẹ̀gbádùn àwọn mùdùnmúdùn wọ̀nyí ṣì ń dojúkọ ìdènà sí ìforúkọsílẹ̀.
Advocacy strategies could reflect the needs of the wide range of communities served by civil society from people living in poverty to people with disabilities.,"Àwọn ète àgbàwí lè ṣe àfihàn ohun tí àwọn ènìyán nílò ní àwùjọ, láti orí àwọn èèyàn tí ìṣẹ́ ń bá fínra títí dé ọ̀dọ̀ àwọn tí-ó-ní-ìpèníjà-ara."
Tackling the renewal fee and costs associated with registration will be paramount for the large number of Nigerians with few financial resources.,Kíkojú owó ìsọdọ̀tun àti àwọn ìnáwó mìíràn tí ó rọ̀ mọ́ ìforúkọsílẹ̀ ni ó máa jẹ́ gbóògì fún àwọn ọmọ Nàìjíríà tí wọn kò fi bẹ́ẹ̀ lówó lọ́wọ́.
"Registration centres that are accessible for people with disabilities and people living in rural communities, especially women who, for cultural reasons, may not feel comfortable waiting next to men, are critical to reaching the most marginalised populations.","Àwọn ibùdó ìforúkọsílẹ̀ tí ó ṣe é dé fún àwọn tí-ó-ní-ìpèníjà-ara àti àwọn ará ìgbèríko, gbogbo rẹ̀ jùlọ ti àwọn obìnrin tí àṣà kò gbà láyè láti tò sí iwájú tàbí ẹ̀yìn ọkùnrin, pọn dandan bí wọ́n bá fẹ́ kí ìforúkọsílẹ̀ náà ó kárí jákèjádò ìlú."
"Finally, Paradigm Initiative’s work on the Digital Rights and Freedom Bill is paramount.","Lákòótán, iṣẹ́ Paradigm Initiative lórí ìwé àbádòfin òfin tó ń de ẹ̀tọ́ àti òmìnira lórí ẹ̀rọ-ayárabíàṣá ṣe kókó."
Any investment in digital ID improvements should prioritise advocating for data protection and ensuring the rights of Nigerians.,Ìdókoòwò-kídókoòwò tí ó bá fẹ́ ṣe ìmúdára ìdánimọ̀ abẹ́rọ-ayárabíàṣá-ṣiṣẹ́ gbọdọ̀ mú ìdáàbòbò ọ̀rọ̀ alálàyé-aṣàfihàn nípa àwọn èèyàn ní ọ̀kúnkúndùn kí ó sì ṣe ìmúdájú ètọ́ àwọn ọmọ Nàìjíríà.
