English,Yoruba
"The President expresses particular delight at the confidence, discipline, team-work and indomitable spirit displayed by the young Nigerian players.","Ààre̩ s̩e àfihàn ìdùnnú rè̩ sí ìgboyà, ìsé̩ra-e̩ni, ìṣọ̀kan àti è̩mí àìlekùnà tí àwo̩n agbábó̩ò̩lù ò̩dò̩ Nàìjíríà s̩e àfihàn."
"President Buhari urged them not to limit themselves but sustain the current winning momentum by going all out against their last group opponent, Argentina, next week.","Ààrẹ wá rọ̀ wó̩n láti má fojú kéré ara wo̩n s̩ùgbó̩n kí wó̩n tẹ̀síwájú nípa jíjáwé olúborí lórí ikò̩ Argentina, níbi ìfẹsẹ̀wọnsẹ̀ ò̩sẹ̀ tó ń bọ̀."
"According to him: “I am confident that if our players believe in themselves, they can qualify out of their difficult group and even go very far in the tournament,” adding that “with determination, nothing is impossible.”","Gẹ́gẹ́ bó s̩e sọ:""ọkàn mí balẹ̀ tíkọ̀ wa bá nígbàgbọ́ nínú ara wọn, dandan ni kí wọ́n pegedé níbi ìpele líle yìí, kí wọ́n sì rìn jìnnà nídìíje náà, “Ó fi kún-un, “pẹ̀lú ìfọkànsìn, kò sáìṣe."
The President urges all Nigerians to continue to rally round the Nigerian ambassadors with their prayers and other forms of support.,Ààrẹ wá rọ gbogbo ọmọ orílẹ̀ èdè Naijiria láti túbọ̀ máa gbárùkù ti àwọn aṣojú yìí pẹ̀lú àdúrà àti àtìlẹyìn ọlọ́kan-ò-jọ̀kan.
"Nigeria defeated Iceland by two goals to nil in the match, with Ahmed Musa scoring both goals in the second half of the match.","Nàìjííríà lu ikọ̀ Iceland pẹ̀lú àmi ayò méjì sí òdo, Ahmed Musa ló gbá àmì-ayò méjì ọ̀hún wọlé ní ìpele kejì eré ìfẹsẹ̀wọnsẹ̀ náà."
--- Eagles will do well in subsequent matches – Dalung,--- Dalung: Eagles yóò ṣe dáadáa nífẹsẹ̀wọnsẹ̀ wọn yòókù.
Nigeria’s Minister of sports Solomon Dalung says he is optimistic that Nigeria will do well in its subsequent matches.,"Mínísítà amójú eré-ìdárayá, Solomon Dalung, ní òun nídàánilójú pé ikọ̀ agbábọ́ọ̀lù Super Eagles yóò ṣe dáradára nífẹsẹ̀wọnsẹ̀ wọn yòókù."
Solomon Dalung told VON correspondent Rafat Salami that all hope was not lost even though the Super Eagles lost their first game at the World Cup.,"Solomon Dalung so̩ fún VON, Rafat Salami pé gbogbo ìrètí kó̩ ló ti so̩nù bó tilè̩ jé̩ pé ikò̩ ò̩hún so̩ ìfe̩sèwo̩nsè̩ wo̩n àkó̩kó̩ nù nídìj́ié àgbáyé."
"He said this at the Nnamdi Azikiwe International airport, Abuja as he arrived from Germany.","Ó so̩yí ní pápákọ̀ òfurufú Nnamdi Azikiwe nílùú Àbújá, bí ó s̩e ti Germany dé."
--- Russia 2018: Japan stuns Colombia 2-1,--- Russia 2018: Japan fàgbà han Colombia.
Japan’s defeat of Colombia makes it the first time they have ever defeated South American opposition at this level.,"Japan tó fàgbà hàn Colombia, só̩ di ìgbà àkó̩kó̩ tí wo̩n yóò borí alátakò̩ láti gúúsù ìwọ̀ oòrùn Amerika."
All bets were on Colombia repeating their 2014 blowout of Japan – they thrashed the Blue Samurai 4-1 in Brazil.,"Ò̩pò̩ àwọn olólùfé̩ bó̩ò̩lù àfẹsègbá, tí wón ń ta té̩té́ ló gbówó lórí orílè̩-èdè Colombia pé wọn yóò borí."
One of the goals scored by Japan was a penalty kick.,"Ò̩kan lára àmì-ayò tí Japan gbáwọlé, ló wá látojú bọ́ọ̀lù agbésílẹ̀gbá́."
They got a penalty after Colombian defender Carlos Sanchez blocked a goal-bound shot from Japan’s Yuya Osako.,"Wó̩n rí bọ́ọ̀lù agbésílẹ̀gbà lé̩yìn tagbé̩yìn fún Colombia, Carlos Sanchez dènà s̩ó̩ò̩tì à-mi-àwò̩n látò̩do̩ Yuya Osako ti Japan."
"--- Super Eagles hold early training session, prepare for Croatia",--- Super Eagles bẹ̀èrẹ̀ ìgbáradì ní kíkún fún ìfẹsẹ̀wọnsẹ̀ Croatia.
The Super Eagles held their training session today at 10.15am.,Ikò̩ Super Eagles bẹ̀ẹ̀rẹ̀ ìgbáradì wo̩n lónìí ní 10:15am àárò̩.
"The training was opened for the first 15 minutes, with focus on team tactics.","Ìgbáradì náà s̩íde nís̩è̩é̩jú mé̩è̩dógún àkó̩kó̩, wó̩n sì gùnlé ète ikò̩ náà."
"--- Canada, U.S, Mexico to host 2026 World Cup","--- Canada, U.S, Mexico yóò ṣagbáterù ìdíje àgbáyé 2026."
"The 2026 World Cup will be held in the United States, Canada and Mexico after they beat Morocco by a margin of 69 votes to host the tournament which will be expanded to 48 teams for the first time.","Amẹ́ríkà, Canada àti Mexico yóò ṣagbátẹrù ìdíje àgbááyé ló̩dún 2026, lẹ́yìn tí wọ́n jáwé olú́borí pè̩lú ò̩kándínláàdó̩rin ibò láàrin wo̩n sí orílẹ̀-èdè Morocco tí òun náà ń gbèrò láti ṣagbátẹrù ìdíje ọ̀hún, èyí tíkò̩ máa di méjìdínláàdo̩ta fúngbà àkó̩kó̩."
--- Lopetegui succeeds Zidane at Madrid,--- Lopetegui rọ́pọ̀ Zidane ni Madrid.
European champions Real Madrid have appointed current Spain coach Julen Lopetegui as their manager from next season.,"Ikọ̀ Real Madrid ti yan akọ́nimọ̀ọ́gbá Spain, Julen Lopetegui gẹ́gẹ́ bí akọ́nimọ̀ọ́gbá tuntun sáà tó ń bọ̀."
"Lopetegui, fifty one years (51), succeeds Zinedine Zidane who stepped down after leading the LaLiga giants to three straight UEFA Champions League titles.","Lopetegui, ọmọ ọdún mọ́kànléláàdọ́ta (51), rọ́pò Zinedine Zidane, lẹ́ni tó kò̩ láti tè̩síwájú gé̩gé̩ bi akó̩nimò̩ó̩gbá wo̩n, lẹ́yìn to ran ikò̩ ọ̀hún lọ́wọ́ láti gbafe-ẹ̀yẹ ìdíje UEFA Champions League nígbà mẹ́ta léra ọ̀tọ̀ọ̀tọ̀."
“Julen Lopetegui will be the coach of Real Madrid after the 2018 World Cup.,Julen Lopetegui ni yóò jẹ́ akọ́nimọ̀ọ́gbá àgbà ikọ̀ Real Madrid lẹ́yìn ìdíje àgbááyé 2018.
Lopetegui was appointed Spain coach in 2016.,"""Lopetegui bẹ̀ẹ̀rẹ̀ sí ní tukọ̀ agbábọ́ọ̀lù Spain láti ọdún 2016."
He was previously FC Porto manager.,Bẹ́ẹ̀ sì ni ó fìgbà kan jẹ́ akónimọ̀ọ́gbá ikọ̀ agbábọ́ọ̀lù FC Porto.
He played briefly for both Real Madrid and Barcelona.,Ó tún kópa fúnkọ̀ Real Madrid àti Barcelona.
--- Russia 2018: Germany arrive for title defence,--- Russia 2018: Germany gunlè̩ fún ìdíje àgbáye.
The Premier League stars met Erdogan in London last month with Gundogan handing him a signed Manchester City shirt with the message “to my president”.,"Àwọn agbábọ́ọ̀lù English Premier League pàdé Erdogan nílùú London lóṣù tó kọjá, èyí tó mú Gundogan fẹ̀wù ìgbábọ́ọ̀lù ikọ̀ Manchester City rẹ̀ ránsẹ́ sáàrẹ rè̩."
Germany landed in Moscow on Tuesday to attempt to successfully defend their World Cup title and hoping to leave the political controversy surrounding Mesut Oziland IlkayGundogan behind them.,"Germany balẹ̀ sí Moscow lọ́jọ́ ìṣé̩gun, pè̩lú èròǹgbà láti dààbò bò ife-ẹ̀yẹ àgbááyé tó wà lọ́wọ́ wọn, pè̩lú ìrètí láti mọ́kàn kúrò nínú gbogbo awuyewuye òṣèlú tó rò̩ mó̩ Mesut Ozil àti Ilkay Gundogan."
"Their buildup was dogged by the controversy surrounding Ozil and Gundogan after the players, who have Turkish roots, were booed in pre-World Cup friendlies for meeting Turkish President RecepTayyip Erdogan.","Nínú gbogbo ìfẹsẹ̀wọnsẹ̀ ọlọ́rẹ̀ẹ́jọ̀rẹ́, làwọn olólùfẹ́ ikọ̀ náà bẹnu àté̩ lu Ozil àti Gundogan tí wọ́n jágbá́bọ́ọ̀lù Germany ṣùgbọ́n wọ́n tan mó̩ Turkey fún pípàdé ààrẹ ilẹ̀ Turkey RecepTayyip Erdogan."
--- Ghanaian football official accused of corruption resigns from FIFA,--- Òṣìṣé̩ àjọ Ghana fis̩é̩ FIFA sí̀̀lè̩ nítorí ìfè̩sùn ìwàbàjé̩ kàn-án.
"Under investigation in Ghana for alleged corruption, FIFA Council member Kwesi Nyantakyi has resigned from the world soccer body.","Òṣìṣé̩ àjọ FIFA, Kwesi Nyantakyi, ti fipò sílẹ̀ lájọ FIFA, látàrí ẹ̀sùn ìwàbàjé̩ tí wọ́n fi kàn án, ìwádìí sì ń lo̩ lábé̩lè̩ ní Ghana lórí ìwàbàjé̩̩."
CAF president Ahmad says Nyantakyi also offered his resignation as first vice president of the continental body.,"Ààrẹ àjọ CAF, Ahmad náà fikún un pé, Nyantakyi tún kọ̀wé fipò rẹ̀ sílẹ̀ gẹ́gẹ́ bí igbákejì ààrẹ àjọ ọ̀hún."
Ahmad tells more than fifty (50) African football federations a special election meeting will be held Sept. 30 in Egypt for them to fill the vacancies.,"Ahmad wá kéde ètòòdìbò ni Egypt lọ́gbọ̀n ọjọ́, oṣù kẹsàn-án ọdún 2018, fún àádọ́ta (50) àwọn àjọ amójútó bó̩ò̩lù àfe̩sè̩gbá nílè̩ Áfíríkà, fún ipò tó ṣófo."
"Candidates will come from the English-speaking group in CAF, the president says.","Olùdíje yóò wá láti orílè̩-èdè tó ń so̩ Gè̩é̩sì, ààre̩ CAF sò̩yí."
"A television documentary last week showed Nyantakyi taking $65,000 in cash from undercover reporters posing as businessmen to secure favor with Ghana President Nana Akufo-Addo and other government officials.","Ló̩sè̩ tó kọjá lẹ̀rọ amóhùnmáwòrán ṣàfihàn Nyantakyi tó gba $65,000 só̩wó̩, ló̩wó̩ akò̩ro̩yìn tó mò̩-ó̩n-mò̩ s̩e bí olókòwò, láti rójú rere ààrẹ Ghana, Nana Akufo-Addo àtàwọn òṣìsé̩ ìjọba mìíràn."
--- Nadal beats Thiem to win his 11th French Open,--- Nadal fàgbà han Thiem láti gba ife-ẹ̀yẹ French Open.
"Rafael Nadal hailed his 11th French Open title as “just incredible” after he demolished Austria’s Dominic Thiem 6-4, 6-3, 6-2 despite a worrying injury scare in the closing stages of Sunday’s final.","Rafael Nadal bori nínú àṣekágbá ìdíje French Open, lé̩yìn tí ó yanjú akẹẹgbé̩ rè̩ Dominic Thiem ti Austria pèlú àmì-àyò 6-4, 6-3, 6-2 pè̩lú ìs̩elés̩e adérùbani rè̩ lópin ìdíje náà ló̩jó̩ Áìkú."
"The 32-year-old world number one now has 17 Grand Slam titles, just three behind great rival Roger Federer.","O̩mọ ọdún méjílélọ́gbọ̀n (32) tó mò̩-ó̩n gbá jùlọ ti gbàpapọ̀ ifeẹ̀yẹ mẹ́tàdínlógún, mé̩ta péré lalátakò rè̩ kòríkòsùn Roger Federer fi jùú."
"Nadal endured a nervy conclusion to the final, however, when he needed treatment in the fourth game of the third set for a finger injury before sealing victory on a fifth match point when Thiem fired a backhand long.","Nadal fàyànrán ìdíje náà dé òpin, àmó̩ ó nílò ìtó̩jú ní ìpele ke̩rin nígbà tí ó fọwọ́ ṣèse ní ìpele kẹta ìdíje ò̩hún, kí ó tó fakọyọ láti gbon ewúro sí Thiem lójú nínú àṣekágbá ìdíje náà lárà ọ̀tọ̀."
"“It’s really just incredible, I played a great match against a great player,” said Nadal.","Nadal ní, “Ìfigagbága yìí lágbára púpọ̀, mo wò̩yá ìjà ńlá pè̩lú alátakò tó mò̩-ó̩n gba.”"
To win eleven (11) times here it’s fantastic and not something I ever dreamed of.,"Láti gbafe è̩yẹ ìdíje yìí nígbà mọ́kànlá (11) ọ̀tọ̀ọ̀tọ̀, jóhun tí mi ò ronú kàn."
So I hope to see you all again next year.”,Mo nígbàgbó̩ rírí gbogbo yín ló̩dún tí ó ń bò̩.
Nadal joins Australia’s Margaret Court as the only player to win 11 titles at the same major.,Nadal darapò̩ mó Margaret Court ti Australia bi òǹdíje tó gba ifeẹ̀yẹ ò̩hún nígbà mọ́kànlá.
Victory also took Nadal’s record at Roland Garros to eighty-six (86) wins and just two losses.,"Jíjáwé olú́borí Nadal náà mú ìfigagbága rẹ̀ ni Roland Garros di ajáwé-olúborí mé̩rìndínláàdó̩rùn-ún (86), tó sì kùnà lé̩è̩mejì."
"With a celebrity audience including actors Hugh Grant and Tim Roth as well as French stars Marion Cotillard and Jean Dujardin watching, Nadal flew out of the blocks.","Pè̩lú àwọn òǹwò̩ran gbajúgbajà bíi òs̩èré Hugh Grant àti Tim Roth, àtàwo̩n òs̩èré o̩mo̩ Faransé Marion Cottillard ati Jean Dujardin tí wó̩n ń wòran bí Nadal s̩e bè̩rè̩."
"--- French open: Del Potro whips Cilic, to face Nadal","--- Del Potro fàgbà hàn Cilic, láti lọ kojú Nadal."
"Argentina’s Juan Martin Del Potro came through a clash of the titans against Marin Cilic to reach his first French Open semi-final for nine years on Thursday, winning a rain-delayed duel 7-6, 5-7, 6-3, and 7-5.","Del Potro ti Argentina, kópá ribiribi láti borí Marian Cilic èyí tó mu yege fúnpele sè̩mí ní French Open fúngbà àkó̩kó̩ lé̩yìn o̩dún mé̩sàn-án ló̩jó̩bò̩, tójò síì dáfigagbága 7-6, 5-7, 6-3 at̀i 7-5 ò̩hún dúro."
"Del Potro needed only two points to pocket the first set as Cilic blinked first, netting a routine forehand a 5-6.",Del Potro nílò àmì ayò méjì péré láti kó̩kó̩ borí ìpele kìn-ín-ní tí Cilic sì s̩e  ń kó̩kó̩ borí pè̩lú 5-6.
"Croatian Cilic played an awful game when serving for the set, making four unforced errors, but he was gifted another chance to serve for the set after breaking Del Potro again and at the second time of asking he leveled the match.","Cilic o̩mo̩ Croatia kò kópa dáradára nígbà tó kó̩kó̩ pàdánù àmì-ayò níbè̩rè̩, ó sì ń s̩às̩ìs̩e̩ pé̩é̩pè̩è̩pé̩, ṣùgbọ́n ó ní àǹfààní láti tún s̩íde nígbà tó ti ń kápá Del Potro, àkókò yìí ní ó sì ní àmì-ayò tó dó̩gbá pè̩lú rè̩."
--- FIFA ranking: Nigeria drops to 48th  position,--- Nàìjííríà jáwálẹ̀ nínú́ àtẹ tuntun àjọ FIFA.
"Nigeria has dropped a point from its last month’s 47th position to 48 place in the world, and from sixth to seventh in the continent, in the latest FIFA rankings.","Nínú ipò àtẹ tuntun àjọ FIFA tó ṣèṣẹ̀ jáde, orílẹ̀-èdè Nàìjííríà ti jawálẹ̀ láti ipò mẹ́tàdínláàdọ́ta (47)  sípò méjídínláàdọ́ta (48) lágbàáyé, bẹ́ẹ̀ sì ni láti ipò kẹfà sí ipò keje nílẹ̀ Afrika."
A statement by FIFA said the recent flurry of pre-World Cup friendlies left its mark on the latest rankings.,"Àjọ FIFA ní, ò̩kan-ò-jòkan ìfẹsẹ̀wọnsẹ̀ ọlọ́rẹ̀ẹ́jọ̀rẹ́ wà lára ohun tí wọ́n ṣàgbéyẹ̀wò rè̩ fún àbájáde ipò àtẹ tuntun náà."
"While the top three positions in the world are unchanged as Germany, Brazil and Belguim sit respectively, Russia-bound duo of Poland and Uruguay have succeeded in making strides within the top 20.","Ẹ̀wẹ̀, nínú ipò àtẹ tuntun ọ̀hún lágbàáyé, orílẹ̀-èdè Germany, Brazil àti Belguim síì dipò wọn mú ní ìtẹ̀léǹtẹ̀lé, bẹ́ẹ̀ sì ni, Russia, Poland ati Uruguay láǹfààní láti wà láàrin ipò kínní sí ogún."
"Super Eagles World Cup Group D foes Argentina, Croatia and Iceland are on fifth, 20th and 22nd positions respectively.","Argentina dipò karùn-ún mú, Croatia dipò ogún mú, bẹ́ẹ̀ sì ni Iceland wà nípò méjìlélógún."
"In Africa, Tunisia moved seven places down from 14th in the previous rankings to 21 as the continent’s top ranked team.","Ní Afíríkà, Tunisia jáwálè̩ láti ipò ke̩rìnlá tí wó̩n wà tè̩lé̩ dé ìko̩kànlélógún gé̩gé̩ bi o̩mo̩ Afíríkà tó wà nípò tó ga jù lágbàáyé."
Senegal follows in 27th place while DR Congo stayed on 38 with Russia-bound Morocco on 41st place and Egypt in 45th position.,"Senegal tè̩lée nípò ke̩tàdínló̩gbò̩n (27), tí DR Congo sì dúró sípò kejìdínlógójì, tí Morrocco sì wà nípò ko̩kànlélógójì àti Egypt ní ipò karùndínláàdó̩ta."
"Ghana, a non-participant at the World Cup moved three places to 47th and sixth in the region.","Ghana, Aláìkópa nídije àgbááyé náà wà nípò kẹ́tàdínláàdọ́ta wọ́n sì dipò kẹfà mú lÁfíríkà."
The next rankings will be released on July 19.,Ipò àtẹ tuntun mìíràn yóò jáde ní July 19.
--- Putin warns governors – Don’t turn World Cup sites into markets,--- Putin kìlò̩ fún àwo̩n gómìnà – Ẹ má sàyíká pápáṣèré dilé-ìtajà.
"Infrastructure built in Russia for the World Cup should pay off in the future and be used for the development of popular sports, the president stressed.",Ààrẹ ni kí wó̩n má s̩e sọ àwọn ìpàgó̩ ìgbábó̩ò̩lù tàbí àyíká pápá ìṣeré Russia tí wọn yóò lò fún ìdíje bó̩ò̩lù àgbááyé di ilé ìtajà.
--- Wake-up! Ex-Internationals challenge Eagles to ‘find their form’,--- Ẹ tají! Agbábó̩ó̩lù tẹ́lẹ̀rí pe Eagles níjà bíborí
"Following Nigeria’s 1-0 loss to Czech Republic at the Rudolf-Tonn-Stadion in Austria, ex-Internationals have warned that the Super Eagles must wake-up if they want to make an impact at 2018 world cup in Russia.","Lé̩yìn ìkùnà 1-0 ikò̩ Nàìjííà só̩wó̩ ikò̩ Czech Republic ní pápá-ìs̩iré Rudolf-Tonn-Stadion ni Austria, àwọn agbábò̩ò̩lù té̩lè̩rí ti ikọ̀ Super Eagles ṣèkìlò̩ títají wo̩n tí wó̩n bá fé̩ nípa nínú ìdíje àgbááyé Russia 2018."
Former Super Eagles winger Emmanuel Amuneke warned that the team risk crashing out of the 2018 FIFA World Cup in the group stages if they do not improve on their performances before their opening game against Croatia.,"Agbábó̩ò̩lù è̩gbé̩-iwájú té̩lè̩rí fúnkò̩ Super Eagles  Emmanuel Amunike s̩èkìlò pé tíkò̩ ò̩hún kò bá fé̩ já nídìíje FIFA 2018 ní ìpele àkó̩kó̩, tí wó̩n ò bá yípadà nífe̩sè̩wo̩nsè̩ wo̩n onírúurú kí wo̩n tó figagbága pè̩lú Croatia ní ìfe̩sè̩wo̩nsè̩ ìs̩íde."
"Speaking with Complete Sports, Amuneke described the Eagles’ performance against Czech republic as “not impressive.”","Bíbá Complete Sports sò̩rò̩, Amúníke s̩àpèjúwe ìfẹsẹ̀wọnsẹ̀ ikò̩ Eagles pè̩lú Czech Republic bíi “àìdára rárá”"
"Corroborating Amunike’s position, former midfielder Garba Lawal fingered Nigeria’s slow start in games as a reason for their recent defeats in their pre-World Cup friendlies.","Garba Lawal kín ihà Àmúníke ko̩ sèyí, ó s̩àkíyèsí pékò̩ Nàìjíríà kò bè̩rè̩ dáadáa láwo̩n ìfe̩sè̩wò̩nsè̩ èyí tí pípàdánù àwọn ìfẹsẹ̀wọnsẹ̀ o̩ló̩rè̩é̩jó̩rè̩é̩ sì fà á."
--- Nigeria announces starting eleven against Czech Republic,--- Nàìjííría kéde agbábọ́ọ̀lù mọ́kànlá tá kojú Czech Republic.
Nigeria manager Gernot Rohr has announced his starting eleven for Wednesday afternoon’s international friendly against the Czech Republic in Austria.,Akọ́nimọ̀ọ́gbá àgbà Gernot Rohr ti kéde agbábó̩ò̩lù mọ́kànlá fún ìfe̩sè̩wo̩nsè̩ o̩ló̩rè̩é̩jó̩rè̩é̩ ló̩sàn-án ojórú pè̩lú ikò̩ Czech Republic ní orílè̩-èdè Austria.
It is now very clear that Deportivo de La Coruña starlet Francis Uzoho is the country’s undisputed first-choice goalkeeper leading up to the World Cup as he starts his fifth straight game for the national team.,"Ó ti wá fara hàn gbangbagbangba báyìí pé, aṣọ́lé ikọ̀ agbábọ́ọ̀lù Deportivo de La Corua, Francis Uzoho ni yóò jẹ́ aṣọ́lé kínní ikọ̀ ọ̀hún fún ìdíje àgbááyé náà, lẹ́yìí tí yóò tún ṣọ́lé nínú ìfigagbága náà."
"The defenders selected are Abdullahi Shehu, Leon Balogun, William Troost-Ekong and Brian Idowu.","Àwọn agbábó̩ò̩lù ọwó̩-ẹ̀yìn ni Abdullahi Shehu, Leon Balogun, William Troost-Ekong àti Brian Idowu."
"The five players who have been chosen in midfield are John Ogu, Wilfred Ndidi, John Obi Mikel, Alex Iwobi and Victor Moses, meaning Joel Obi and Eddy Onazi drop to the bench following their dismal showing against England.","Agbábó̩ò̩lù márùn-ún tí wó̩n yàn fún o̩wó̩-àárín ni John Ogu, Wilfred Ndidi, John Obi Mikel, Alex Iwobi àti Victor Moses, ó túmò̩ sí pé Joel Obi àti Eddy Onazi yóò jókòó lé̩yìn ìgbábó̩ò̩lù tí kò wúnilórí pèlú England."
Former Watford star Odion Ighalo is given the nod in attack ahead of Kelechi Iheanacho and Simeon Tochukwu Nwankwo.,"Agbábó̩ò̩lù dáadáa fún Watford té̩lè, ìye̩n Odion Ighalo, Kelechi Iheanacho àti Simeon Tochukwu Nwankwo ló ní àǹfààní láti gbówó̩-iwájú."
"Nigeria Starting 11: Uzoho, Shehu, Troost-Ekong, Balogun, Idowu, Ogu, Ndidi, Iwobi, Mikel, Moses, Ighalo","Agbábọ́ọ̀lù mọ́kànlá ọ̀hún: Uzoho, Shehu, Troost-Ekong, Balogun, Idowu, Ogu, Ndidi, Iwobi, Mikel, Moses, Ighalo."
--- Confirmed: Arsenal signs Lichtsteiner,--- Lichtsteiner darapò̩ mó̩ Arsenal.
"Arsenal have signed Swiss defender Stephan Lichtsteiner from Italian champions Juventus on a free transfer, the Premier League club said on Tuesday.","Arsenal ti ra agbábọ́ọ̀lù ọwọ́-ẹ̀yìn alágbárà Italy, Juventus, o̩mo̩ Switzerland, Stephan Lichtsteiner, ló̩fè̩é̩ èyí tó di mímò̩ ló̩jó̩ ìs̩é̩gun láte̩nu ikò̩ Arsenal."
"The 34-year-old made more than 250 appearances for Juve, winning the Serie A title in each of his seven seasons at the club.","Ọmọ ọdún mẹ́rìnlélọ́gbọ̀n náà gbápapò̩ ìfẹsè̩wọnsè̩ àádó̩tálélúgba fúnkò̩ Juve, ó sì gbafe-è̩yẹ ìdíje Serie A fún ìgbà méje ò̩tò̩ò̩tò̩ tó fi wà níbè̩."
He was named captain of Switzerland in 2016 and has earned 99 caps for his country.,"Wó̩n só̩ di balógun ikò̩ Switzerland lọ́dún 2016, ó sì ti gbápapò̩ ìfe̩sè̩wọnsè̩ mọ́kàndínlọ́gọ́rùn-ún fún wo̩n."
He is new Arsenal head coach Unai Emery’s first signing since taking over from Arsene Wenger last month.,"Òun lagbábó̩ò̩lù kìíní takó̩nimò̩ó̩gbá tuntun Arsenal, Unai Emery ráà lé̩yìn tó gbaṣé̩ ló̩wó̩ Arsene Wenger lóṣù tó kọjá."
Stephan brings huge experience and leadership to our squad.,Stephan mú ìrírí àtidarí àìlé̩gbé̩ wánú e̩gbé̩ yìí.
He’s a player with great quality with a very positive and determined attitude.,Ó jé̩ agbábó̩ò̩lù tó dára gan-an tó sì ní ìs̩esí àti ìfojúsùn tó dáa.”
"“Stephan will improve us on and off the pitch,” Emery said in a statement.","Emery so̩ pé, “Stephan yóò rankò̩ yìí ló̩wó̩ yálà lórí pápá tàbí níbò mìíràn”."
"On his part, Lichtsteiner expressed happiness joining the North Londoners at the Emirates.","Lábala Lichtsteiner, ó fìdùnnú rè̩ hàn láti darapò̩ mó̩ agbábó̩ò̩lù ihà àríwá London."
"“Happy and honoured to be a Gunner! Will work hard and passionately day in and day out to achieve our sportive objectives and to win trophies with this great club,” he said via twitter.","Pè̩lú è̩ro̩ twitter rè̩, ó ní, “Inúu mí dùn, mo sì mo̩ iyì rè̩ láti je̩ o̩mo̩ Gunner! Màá s̩iṣé̩ takuntakun lójoojúmó̩ láti ríi dájú pé, a mú gbogbo àfojúsùn wa pátá sí ìmúṣẹ”."
"Lichtsteiner began his senior career at Swiss club Grasshoppers Zurich in 2001 and played for Lille in France, as well as Lazio in Italy before joining Juventus in 2011.","Lichtsteiner bẹ̀rẹ̀ iṣé̩ agbábó̩ò̩lù rè̩ nínú ikò̩ Grasshoppers Zurich ti Switzerland ló̩dún 2001, ó tè̩síwájú ní Lille ti France, àti Lazio ní Italy kó tó lo̩ Juventus ló̩dún 2011."
--- Russia 2018: Iran hit Russia,--- Russia 2018: Iran kanlè̩ sí Russia.
"Iran became the first team on Tuesday to arrive in Russia for the World Cup, a month-long celebration of football that kicks off in Moscow’s historic Luzhniki Stadium on June 14.","Ikò̩ agbábó̩ó̩lù Iran jé̩kò̩ àkó̩kó̩ tí yóò balẹ̀ sí orílẹ̀-èdè Russia ló̩jó̩ ìṣẹ́gun, ṣaájú ìdíje bó̩ò̩lù àgbááyé tí yóò bè̩è̩rè̩ ní pápáàṣeré Luzhniki ló̩jó̩ ke̩rìnlá, oṣù kẹfà ọdún táa wà yìí."
"Playing in their fifth finals and ranked 36 by FIFA, Iran begins their campaign against Group B rivals Morocco on June 15 in Nizhny Novgorod.","Iran yóò kojú Morocco nínú ìfẹsè̩wo̩nsè̩ kìíní wọn ló̩jó̩ karùndínlógún, oṣù kẹfà ní pápáàṣeré Nizhny Novgorod. Ìgbàkarùn-ún Iran rèé, FIFA sì fi wó̩n sípò ke̩rìndínlógójì."
"They then travel to Kazan for a June 20 clash against former World Cup winners Spain, before concluding their group stage matches against Portugal on June 25.","Bákan náà, wọn yóò rìnrìnàjò lo̩ Kazan ní June 20 láti kojú agbéfe àná ikò̩ Spain, kí wó̩n tó pajú rè̩ dé pè̩lú Portugal ni June 25."
"Iran lost 2:1 to Turkey in their last friendly on May 28, and have one last World Cup warm-up against Lithuania on June 8.","Iran pàdánù ìfẹsè̩wọnsè̩ ọló̩rè̩é̩́jò̩ré̩ pè̩lú Turkey, pè̩lú àmì-ayò 2:1 ni May 28, wọn a tún gbáfẹsè̩wọnsè̩ ọlọ́rè̩é̩jò̩ré̩ mìíràn pè̩lú Lithuania ló̩jó̩ ke̩jo̩, oṣù kẹfà."
"--- Uzoho is good, we don’t have goalkeeping issues – Rohr","--- Rohr ní Uzoho dára, a kò níṣòro asó̩lé rárá."
Head coach of the senior national team of Nigeria Gernot Rohr has revealed the qualities he admires the most in young goalkeeper Francis Odinaka Uzoho and the coach has also declared that the Super Eagles don’t have goalkeeper issue.,"Akọ́nimọ̀ọ́gbá àgbà fún ikò̩ agbábó̩ò̩lù àgbà ti Nàìjíríà, Gernot Rohr ti ṣe àfihàn àbùdá pàtàkì jùlo̩ tí ó rí lára asó̩lé ò̩dó̩ ti ikò̩ ò̩hún, Francis Odinaka Uzoho, ó sì tún ní ikò̩ Super Eagles ko níṣòro aṣó̩lé rárá."
"Speaking after the 1-2 friendly loss against England, Rohr played down ‎talks about a goalkeeper crisis in his team ahead of the start of the World Cup in Russia, insisting that his three goalkeepers are up to the task of doing well in Russia.","Rohr sò̩rò̩ ò̩hún lé̩yìn ìfe̩sè̩wọnsè̩ ọló̩rè̩é̩jò̩ré̩ tíkò̩ náà pàdánù só̩wó̩ England pè̩lú àmì-ayò kan sí méjì, ó ní kò sí wàhálà kankan pè̩lú as̩o̩lé kí ìdíjé àgbááyé ní Russia tó bè̩rè̩, ó te̩numó̩o̩ pé àwo̩n as̩ó̩lé mé̩ta rè̩ tó gbangba sùn ló̩yé̩ ní Russia."
