English,Yoruba
"“At the moment, naturally, this World Cup will possibly be my last appearance for the national team,” he said. Iniesta has been a vital part of the most successful era in Spain’s history, helping them to back-to-back European Championship triumphs in 2008 and 2012, while also playing in their 2010 World Cup winning campaign.","Ní báyìí, ó fara hàn gbangba gbàǹgbà pé, ìdíje àgbááyé tó ń bọ yìí ni yóò jẹ́ ìkẹyìn tí màá kópa nínú rẹ̀ fún Spain, Iniesta jẹ́ ọ̀kan lára agbábọ́ọ̀lù ikọ̀ Spain tí ó ṣàṣeyọrí jùlọ nínú ìtàn ikọ̀ ọ̀hún, lẹ́yìn tí ó ràn wọ́n lọ́wọ́ láti gba ife-ẹ̀yẹ European Championship ní sáà 2008 ati 2012, bẹ́ẹ̀ sì ni Ó tún kópa fún ikọ̀ náà nínú ìdíje àgbááyé lọ́dún 2010, tí ó sì tún gba ife-ẹ̀yẹ ìdíje náà."
--- Poland/Nigeria friendly: 22 Eagles now in Wroclaw camp,--- Poland/Nigeria ìfẹsẹ̀wọnsẹ̀ ọlọ́rẹ̀ẹ́jọ̀ré: Agbábọ́ọ̀lù Super Eagles méjìlélógún (22) balẹ̀ sípàgọ́ Wroclaw.
The Super Eagles’ Radisson Blu Hotel camp in Wroclaw is bubbling as 22 players hit a camp for the first training session on Tuesday ahead of their international friendly against Poland on Friday.,"Ilé ìtura ikọ̀ agbábọ́ọ̀lù Super Eagles, Radisson Blu Hotel gbàlejò rẹpẹtẹ lọ́jọ́ Í̀ṣẹ́gun (Tuesday), lẹ́yìn tí agbábọ́ọ̀lù méjìlélógún bálẹ ṣípàgọ́ ikọ̀ náà tí ń ṣe Wroclaw, fún ìgbáradì ní kíkún ṣaájú ìfẹsẹ̀wọnsẹ̀ ọlọ́rẹ̀ẹ́jọ̀ré tí yóò wáyé lọ́jọ́ Ẹtì (Friday) pẹ̀lú orílẹ̀-èdè Poland."
"Technical and backroom staff, alongside six players opened the camp on Monday, but the facility exploded into life with the arrival of goalkeeper Francis Uzoho, defenders Kenneth Omeruo, Elderson Echiejile, Stephen Eze, Abdullahi Shehu and Chidozie Awaziem, midfielders Joel Obi, John Ogu, Ogenyi Onazi, Uche Agbo and Wilfred Ndidi, and forwards Ahmed Musa, Moses Simon, Odion Ighalo, Kelechi Iheanacho and Victor Moses on Tuesday.","Àwọn ọ̀ṣìṣẹ́ ìkọ́ ọ̀hún, tí o fimọ́ àwọn akọ́nimọ̀ọ́gbá wọn gbogbo, pẹ̀lú agbábọ́ọ̀lù mẹ́fà ní ó ṣíde ìpàgọ́ ọ̀hún lọ́jọ́ Ajé (Monday), kí àwọn yòókù ó tó wá dara pọ̀ mọ́ wọn, Ní báyìí, àwọn agbábọ́ọ̀lù tí ó ti wà níkàlẹ̀ ni: Francis Uzoho, Kenneth Omeruo, Elderson Echiejile, Stephen Eze, Abdullahi Shehu, Chidozie Awaziem, midfielders Joel Obi, John Ogu, Ogenyi Onazi, Uche Agbo, Wilfred Ndidi, Ahmed Musa, Moses Simon, Odion Ighalo, Kelechi Iheanacho ati Victor Moses."
Nigeria -based goalkeeper Ikechukwu Ezenwa and South Africa -based Daniel Akpeyi are expected on Wednesday.,"Amúlé ikọ̀ náà, Ikechukwu Ezenwa àti Daniel Akpeyi nìrètí wà pé, wọn yóò dara pọ̀ mọ́ wọn lónìí tí ń ṣe ọjọ́rùú (Wednesday)."
"Skipper Mikel John Obi is unlikely to make it to Wroclaw as he has been working hard at renewing his work permit in China, where he plays for Tianjin Teda.","Ẹ̀wẹ̀, balógun ikọ̀ ọ̀hún Mikel John Obi ni kò tíì wà pẹ̀lú àwọn akẹẹgbẹ́ rẹ̀ ní Wroclaw látàrí iṣẹ́ tó ń ṣe lọ́wọ́ láti sọ ìwé ìṣiṣẹ́ rẹ̀ ní China di ọ̀tun nínú ikọ̀ agbábọ́ọ̀lù rẹ̀ Tianjin Teda."
The match kicks off at 8.45pm (Nigeria and Poland are in same time zone) on Friday.,"Ìfẹsẹ̀wọnsẹ̀ náà yóò bẹ̀ẹ̀rẹ̀ gbàrà láago mẹ́jọ ààbọ̀ (8.45pm), lojo Eti (Friday)."
--- Injured Saunders postpones WBO title defense,--- Saunders sún ìfigagbága WBO ṣíwájú látàrí ìfarapa.
Britain’s World Boxing Organisation (WBO) middleweight champion Billy Saunders has postponed his title defense against Martin Murray next month after suffering a hand injury in training.,"Olùdíje nínú ìfigagbága (WBO) Billy Saunders, tí ó tún jẹ́ ẹni tí ó gba ife ẹ̀yẹ okùn ìgbàdí (Belt) ọ̀hún kẹ́yìn, ti sún ìfigagbága tí yóò wáyé láàárín rẹ̀ àti Martin Murray sínú oṣù tó ń bọ̀ látàrí ìfarapa ọwọ́ tí ó ní lásìkò ìgbáradì."
The fight with compatriot Murray was scheduled for London’s O2 Arena on April 14 but will now take place on June 23.,"Ẹ̀wẹ̀, ìfigagbága náà nìrètí wà tẹ́lẹ̀ pé, yóò wáyé ní gbàgede London O2 Arena lọ́jọ́ kẹrìnlá oṣù kẹrin ọdún yìí, ṣùgbón ní báyìí yóò wáyé lọ́jọ́ kẹtàlélógún inú oṣù kẹfà ọdún tí a wà yìí."
"Saunders has defended his title three times, most recently against David Lemieux in Canada in December.","Saunders gba okùn ìgbàdí ọ̀hún fún ìgbà mẹ́tà báyìí, tí ó sì fàgbàhan David Lemieux nínú ìfagagbága kẹ́yìn tí ó wáyé ní Canada."
“I felt my hand go during a session this week and sought medical advice immediately.,"""Mo ní ìfarapa lásìkò ìgbáradì mi, ti mo sì nílò láti ṣètọ́jú níkíá láìfi falẹ̀ rárá."
My trainer Dominic Ingle said I can't fight for four weeks will make sure until I’m fit and prepared to put on another show in June.,"Gẹ́gẹ́ bí akọ́nimọ̀ọ́já mi, Dominic Ingle, Ó ni, Mi ò ní lè jà fún ọ̀sẹ̀ mẹ́rin, àfi tí ìlera ara mi bá pé kí ó tó di inú oṣù kẹ̀fa."
--- Argentina begins training ahead of Italy friendly match,--- Argentina bẹ̀rẹ̀ ìgbáradì fún ìfẹsẹ̀wọnsẹ̀ ọlọ̀rẹ̀ẹ́jọ̀rẹ́ pẹ̀lú Italy.
Lionel Messi joined up with his Argentina team-mates on Tuesday as they trained at Manchester City ahead of their World Cup warm-up against Italy.,Lionel Messi dara pọ̀ mó àwọn akẹẹgbẹ́ rẹ̀ lọ́jọ́ Ìṣẹ́gun (Tuesday) ní pápá ìṣeré Manchester City láti gbáradì fún ìfẹsẹ̀wọnsẹ̀ ọlọ́rẹ̀ẹ́jọ̀rẹ́ pẹ̀lú ikọ̀ agbábọ́ọ̀lù Italy.
Argentina team are based at the Football Academy of Manchester City while they prepare for the friendly on Friday.,Ikọ̀ agbábọ́ọ̀lu Argentina ló ń ṣàmúlò pápá ìṣeré ọ̀dọ́ ikọ̀ Manchester City fún ìfẹsẹ̀wọnsẹ̀ ọ̀hún tí yóò wáyé lọ́jọ́ Ẹtì (Friday).
"Also, present but not participating was City striker Sergio Aguero, who has been sidelined with a knee injury recently.","Ẹ̀wẹ̀, Sergio Aguero náà dara pọ̀ mọ́ wọn, ṣùgbọ́n kò kópa látàrí ìfarapa tí ó ní."
"Another City player, defender Nicolas Otamendi, was involved along with the likes of Gonzalo Higuain, Angel Di Maria, Javier Mascherano, and Marcos Rojo.","Bákan náà, àwọn tí ó tún kópa nínú ìgbáradì ọ̀hún ni: Nicolas Otamendi, Gonzalo Higuain, Angel Di Maria, Javier Mascherano ati Marcos Rojo."
--- 14 players arrive at Super Eagles camp,--- Agbábọ́ọ̀lù mẹ́rìnlá gúnlẹ̀ sípàgọ́ Super Eagles.
"A total of 14 payers have so far arrived at the camp of the Super Eagles of Nigeria ahead of their friendly game against Poland at the Municipal Stadium, Wroclaw.","Agbábọ́ọ̀lụ̀ mẹ́rìnlá (14) tí ikọ̀ agbábọ́ọ̀lù Super Eagles ló ti gúnlẹ̀ sí ìpàgọ́ ikọ̀ ọ̀hún ṣaájú ìfigagbága ọlọ̀rẹ̀ẹ́jọ̀rẹ́ pẹ̀lú ikọ̀ agbábọ́ọ̀lù Poland tí yóò wáyé lọ́jọ́ Ẹtị̀ (Friday), ní pápá ìṣeré Municipal, Wroclaw."
The camp which opened on Monday with six players has come to live with the arrival and the others joining them the next day.,"Ìpàgọ́ ọ̀hún ni wọ́n ṣí lọ́jọ́ Ajé (Monday), tí àwọn agbábọ́ọ̀lù mẹ́jọ̀ sì gúnlẹ̀ lọ́jọ́ kannáà kí àwọn mìíràn ó tó wá dara pọ̀ mọ́ wọn lọ́jọ́ kejì."
"So far Moses Simon, Joel Obi, Elderson Echiejile, Stephen Eze, Shehu Abdullahi, John Ogu, and Kenneth Omeruo have all arrived at the camp of the team from their various destinations.","Ní báyìí, lára àwọn agbábọ́ọ̀lù tí ó ti gúnlẹ̀ sí ìpàgọ́ náà ni: Moses Simon, Joel Obi, Elderson Echiejile , Stephen Eze, Shehu Abdullahi, John Ogu àti Kenneth Omeruo."
"Meanwhile, the backroom staff of coach and goalkeeper Ikechukwu Ezenwa are expected to depart for Poland to link up with the squad ahead of the start of training.","Bákan náà, ìrètí wà pé, àwọn akónimọ̀ọ́gbá ikọ̀ Super Eagles àti amúlé ikọ̀ ọ̀hún, Ikechukwu Ezenwa yóò tẹkọ̀ létí lọ sórílẹ̀-èdè Poland lónìí láti lọ bẹ̀ẹ̀rẹ̀ ìgbáradì ní kíkún."
"FULL LIST OF SUPER EAGLES THAT HAS ARRIVED: Francis Uzoho, Elderson Echiejile, Stephen Eze, Joel Obi, Shehu Abdullahi, John Ogu, Moses Simon, Kenneth Omeruo, Troost Ekong, Alex Iwobi, Ola Aina, Tyronne Ebuehi, Brian Idowu, Leon Balogun","Àwọn agbábọ́ọ̀lù tí ó ti balẹ̀ sípàgọ́ ní kíkún: Francis Uzoho, Elderson Echiejile, Stephen Eze, Joel Obi, Shehu Abdullahi, John Ogu, Moses Simon, Kenneth Omeruo, Troost Ekong, Alex Iwobi, Ola Aina, Tyronne Ebuehi, Brian Idowu, Leon Balogun."
--- Chiellini out of friendly matches,--- Chiellini kò ní kópa nínú ìfẹsẹ̀wọnsẹ̀ ọlọ́rẹ̀ẹ́jọ̀rẹ́.
"Defender Giorgio Chiellini has withdrawn from Italy’s training sessions ahead of this month’s international friendlies because of a thigh strain, his club Juventus said on Monday.","Agbábọ́ọ̀lù ọwọ́ ẹ̀yìn ikọ̀ Juventus àti orílẹ̀-èdè Italy, Giorgio Chiellini kò ní kópa nínú ìfẹsẹ̀wọnsẹ̀ ọlọ́rẹ̀ẹ́jọ̀rẹ́ tí ikọ̀ agbábọ́ọ̀lù Italy yóò gbá látàrí ìfarapa ẹ̀yí tí ó ní. Ikọ̀ agbábọ́ọ̀lù Juventus ló sọ̀rọ̀ ọ̀hún di mímọ̀ lórí ẹ̀rọ ayélujára ikọ̀ ọ̀hún lọ́jọ́ Ajé (Monday)."
"The Azzurri, as the Italian national team is called, is expected to take on Argentina in Manchester on Friday and England at Wembley four days later.","Ikọ̀ agbábọ́ọ̀lù Italy, tí àwọn èèyàn tún mọ̀ sí The Azzurri, nìrètí wà pé, wọn yóò kojú ikọ̀ agbábọ́ọ̀lù Argentina ní pápá ìṣeré Manchester lọ́jọ́ Ẹtì (Friday), bẹ́ẹ̀ sì ni wọn yóò tún lọ kojú England ní pápá ìṣeré Wembley lọ́jọ́ kẹrin sí ìfẹsẹ̀wọnsẹ̀ àkọ́kọ́."
Interim coach Luigi Di Biagio replaced Gian Piero Ventura in November after Italy failed to qualify for the World Cup for the first time since 1958.,"Adelé akọ́nimọ̀ọ́gbá orílẹ̀-èdè ọ̀hún, Luigi Di Biagio ló gba iṣẹ́ lọ́wọ́ Gian Piero Ventura nínú oṣù kọkànlá ọdún tí ó kọjá, látàrí kíkùnà láti pegedé fún ìdíje bọ́ọ̀lù àgbááyé fún ìgbà àkọ́kọ́ láti ọdún 1958."
"Juve’s next match is against AC Milan on March 31, followed by the first leg of their UEFA Champions League quarter-final against Real Madrid on April 3.","Juventus yóò máa kojú ikọ̀ agbábọ́ọ̀lù AC Milan lọ́jọ́ kọkànlélọ́gbọ̀n (31) oṣù kẹ̀ta, bẹ́ẹ̀ sì ni wọn yóò tún lọ gbá ìfẹsẹ̀wọnsẹ̀ àkọ́kọ́ ìdíje UEFA Champions League pẹ̀lú Real Madrid lọ́jọ́ kẹta inú oṣù kẹ̀rin."
"--- Cadbury, NFF sign 3-year partnership deal","--- Cadbury, NFF tọwọ́ bọ ìwé ìbáṣepọ̀ ọlọ́dún mẹ́ta."
"The partners of the Nigeria Football Federation, NFF, increased at the weekend with Cadbury Nigeria Plc represented by its Tom Tom brand signing a three year contract that confers Tom Tom as the official candy of the Super Eagles.",Ilé iṣẹ́ Cadbury Nigeria Plc tí wọ́n ń pèsè ohun lílá ẹlẹ́rìndòdò TomTom pẹ̀lú àjọ́ NFF ti tọwọ́bọ ìwé ìbáṣepọ̀ ọlọ́dún mẹ́ta ní ọ̀nà láti gbé ikọ̀ agbábọ́ọ̀lù Super Eagles lárugẹ sìi.
"The Managing Director of Cadbury Nigeria Plc, Mr. Amir Shamsi said at the meeting that, “we are delighted to announce TomTom as the official candy of the Super Eagles. This year makes it the 10th year since we first announced this valued partnership with NFF.","Gẹ́gẹ́ bí adari àgbà ilè-iṣẹ́ Cadbury Nigeria Plc ṣe sọ, ọ̀gbéni Amir Shamsi lásìkò ìpàdé náà, Inú wa dùn púpọ̀ láti kéde ìbáṣepọ̀ ọlọ́dún mẹ́ta síi pẹ̀lú àjọ NFF. Ọdún yìí jẹ́ ọdún kẹwàá tí a ti ń ṣiṣẹ́ pọ̀ pẹ̀lú àjọ NFF."
"Cadbury’s Category Marketing Lead, West Africa, Mrs. Iwadiae Chidinma said: “Tom Tom is a candy with purpose. It delivers soothing relief and mental invigoration. It has remained relevant over the decades despite other competitive offerings in the market. TomTom is undisputedly one of the most ubiquitous brands in the country.”","""Adarí àgbà ẹ̀ka ìtajà ilé-iṣẹ́ Cadbury nílẹ̀ Áfíríkà, iyáàfin Iwadiae Chidinma sọ pé: Iṣẹ́ tí Tom Tom ṣe lára kò lóǹkà. …jẹ́ ọ̀kan gbòógì láàrin àwọn akẹẹgbẹ́ rẹ̀ lọ́jà. Tom-Tom jẹ́ ẹlẹ́rìndòdò tí ó ṣe Pàtàkì fún ikọ̀ Super Eagles."
"The President of the Nigeria Football Federation, Mr. Amaju Pinnick lauded Cadbury Nigeria Plc and revealed that the NFF will would in tandem with TomTom and leverage on the partnership to bring glory to the national teams at every tournament. “We’re grateful to TomTom for being a backbone of all our national teams.”","""Ààrẹ àjọ NFF, Amaju Pinnick gbóríyìn bàǹtàbanta fún ilé-iṣẹ́ Cadbury Nigeria Plc fún ìbáṣepọ̀ àti àtìlẹyìn wọn tó gbòòrò ní ọ̀nà láti mú ìgbèrú bá ikọ̀ Super Eagles A dúpé fún TomTom lọ́pọ̀lọpọ̀ fún ọ̀kan-ò-jọ̀kan àtilẹyìn wọn."
"Clamouring support for the Super Eagles, the brand manager, candy West Africa, Aruleba Olumide said, “Cadbury Nigeria Plc, are happy to support the Eagles, cheering them to victory. TomTom loves the Super Eagles.”","""Adarí àgbà nínú ilé-iṣẹ́ náà nílẹ̀ Áfíríkà, ọ̀gbẹ́ni Aruleba Olúmìídé sọ pé, Inú ilé-iṣẹ́ Cadbury Nigeria Plc, dùn púpọ̀ láti ṣàtìlẹyìn fún Super Eagles, bẹ́ẹ̀ sì ni Ó kín wọn lẹ́yìn láti lọ kópa tí ó tayọ ní Russia. Tom-Tom nífẹ̀ẹ́ Super Eagles púpọ̀."
--- Yaya Toure set to return to Ivory Coast Team,--- Yaya Toure pinnu láti padà sínú ikọ̀ Ivory Coast.
"Manchester City midfielder Yaya Toure will return to international football more than three years since his last game for his country, after being named in the squad for friendlies in France.","Agbábọ́ọ̀lù ikọ̀ Manchester City, ọmọ orílẹ̀-èdè Ivory Coast, Yaya Toure ti pinnu láti padà sínú ikọ̀ agbábọ́ọ̀lù orílẹ̀-èdè rẹ̀, lẹ́yìn ìsinmi ọdún mẹ́ta tí ó ti kópa fún ikọ̀ ọ̀hún tí ó wáyé nínú ìfẹsẹ̀wọnsẹ̀ ọlọrẹ̀ẹ́jọ̀rẹ́ pẹ̀lú orílẹ̀-èdè France."
Toure who will turn 35 in May has shunned internationals since leading the Ivorians to the African Nations Cup title in early 2015.  He made a surprise announcement in December that he wanted to return in spite of the country failing to reach this year’s World Cup finals.,"Toure tí yóò pé ọmọ ọdún márùnlélọ́gbọ̀n(35) nínú oṣù kaàrún, tí ó tún tukọ̀ ọ̀hún gba ife-ẹ̀yẹ ìdíje African Nations Cup lọ́dún 2015, kéde ìpinnu ọ̀hún nínú oṣù kejìlá ọdún tí ó kọjá pé òun yóò padà máa kópa, bí ó tilẹ̀ jẹ́ pé ikọ̀ náà kò pegedé fún ìdíje bọ́ọ̀lù àgbááyé tí yóò wáyé lórílẹ̀-èdè Russia nínú ọdún tí a wà yìí."
"Eric Bailly of Manchester United and Crystal Palace’s Wilfried Zaha, both just back from injury, were also named by caretaker coach Ibrahim Kamara.","Bákan náà, ni adelé akọ́nimọ̀ọ́gbá ikọ̀ agbábọ́ọ̀lù Ivory Coast, Ibrahim Kamara kéde Eric Bailly, Wilfried Zaha sára ikọ̀ tí yóò kojú Togo àti Moldova, bí ó tilẹ̀ jẹ́ pé, wọn ṣẹ̀ṣẹ̀ padà sórí pápá látàrí ìfarapa tí wọ́n ní ni.."
"--- UCL: Bayern spank Besiktas 3-1, hit quarter-finals",--- UCL: Bayern jáwé olúborí nínú ìfigagbága pẹ̀lú Besiktas.
Treble-title chasing Bayern Munich eased past Turkey’s Besiktas 3-1 to breeze into the Champions League quarter-finals with an 8-1 aggregate win.,"Bayern Munich gbo ewúro sí ikọ̀ agbábọ́ọ̀lù Besiktas lójú nínú ìfigagbága ìdíje UEFA Champions League, pẹ̀lú àmì-ayò mẹ́ta sóókan (3-1). Ní báyìí, àpapọ̀ àmì-ayò mẹ́jọ sóókan (8-1), ni ikọ̀ Bayern Munich fi pegedé sínú ìpele kẹta sí àṣekágbá ìdíje náà."
"It was a record 11th straight victory in the competition for coach Jupp Heynckes, who had led Bayern to the title in 2013 before retiring and returning this season.","Ẹ̀wẹ̀, jíjáwé olúborí nínú ìfẹsẹ̀wọnsẹ̀ ọ̀hún, ló sọ ọ́ di ìfẹsẹ̀wọnsẹ̀ mọ́kànlá tí ikọ̀ Bayern ti yege léra wọn."
The German side went ahead through Thiago Alcantara in the 18th minute to kill off any lingering hopes of a miracle recovery by the Turkish team.,"Thiago Alcantara, gbá àmì-ayò kínní wọlé nísẹ̀ẹ́jú méjìdínlógún sáà àkọ́kọ́ ìfẹsẹ̀wọnsẹ̀ náà láti fòpin sí ìrètí Besiktas, bóyá wọ́n lè pegedé síwájú síi."
The quarter-final draw will take place on Friday.,"Ní báyìí, ìyíkoto ìpele kẹta yóò wáyé lọ́jọ́ Ẹtì (Friday)."
--- Venus trumps Serena in ‘the battle of sisters’,--- Venus j́awé olúborí nínú ìfigagbága ọ̀mọ-ìyá.
"In the “battle of sisters,” Venus Williams finally got one over her younger sister Serena to make it through to the fourth round at Indian Wells with a 6-3 6-4 win.","Venus Williams ti fàgbà han àbúrò rẹ̀ Serena, nínú ìfigagbága sípele kẹta ìdíje Indian Wells pẹ̀lú àmì-ayò mẹ́fà sí mẹ́ta (6-3), àmì-ayò mẹ́fà sí mẹ́rin (6-4)."
"Serena was playing in her first tournament since giving birth last September and faced her sister for the 29th time, with Venus winning all but four of their meetings.","Bí ó tilẹ̀ jẹ́ pé, ọ̀pọ̀ èèyàn sọ pé, kíkùnà Serena láti jáwé olúborí ò níiṣe pẹ̀lú ọmọ tí ó ṣẹ̀ṣẹ̀ bí, ṣùgbón ìfigagbága ọ̀hún ló di ìgbà mọ́kàndínlọ́gbọ̀n (29) tí àwọn ọmọ-ìyá méjéèjì máa pàdé, tí Venus sì jáwé olúborí ìgbà márùndínlọ́gbọ̀n."
"Venus will now go on to face Latvian Anastasija Sevastova, who beat Julia Goerges to qualify for the next round","Ní báyìí, Venus yóò ló kojú ọmọ ilẹ̀ Latvia Anastasija Sevastova, lẹ́ni tí ó fàgbà han Julia Goerges láti pegedé sípele tí ó kàn."
--- Halep beats Wang to reach Indian Wells quarter-finals,--- Halep fàgbà han Wang láti pegedé sínú ìpele kẹta ìdíje Indian Wells.
"World number one Simona Halep overcame a sluggish start to beat Wang Qiang 7-5, 6-1 at the BNP Paribas Open on Tuesday and book a quarter-final seed.","Olùkópa obìnrin tí ó dára jùlọ lágbàáyé nínú eré-ìdárayá bọ́ọ̀lù àfigigbá, Simona Halep fàgbà han akẹẹgbẹ́ rẹ̀ Wang Qiang pẹ̀lú àmì-ayò méje sí márùn-ún (7-5), mẹ́fà sí óókàn (6-1), ní pápá ìṣeré BNP Paribas lọ́jọ́ Ìṣẹ́gun (Tuesday) láti pegedé sípele kẹta ìdíje Indian Wells."
She will now rest before joining Petra Martic in the California desert.,"Ní báyìí, yóò gbáradì láti kojú Petra Martic nílùú California."
The turning point came after a string of unforced errors left Halep trailing 5-4 in the first set.  It prompted coach Darren Cahill to tell the defensive specialist to work longer points and reduce the error count.,"Bí ó ti lẹ̀ jẹ́ pé, oríṣiríṣi aṣemáṣeni Simona fi bẹ̀ẹ̀rẹ̀ ìfigágbaga ọ̀hún, kí akọ́nimọ̀ọ́gbá rẹ̀, Darren Cahill kó tó ṣí i níyè láti tẹpá mọ́ṣẹ́ síi, kí ó sì fòpin sí aṣemáse náà."
"Simona, the 26-year-old Romanian showed no sign of the foot injury that forced her to withdraw from the Qatar Total Open in Doha last month.","Simona Ọmọ ọdún mẹ́rìndínlọ́gbọ̀n (26) ọ̀hún, kò kópa bí ẹni tó ní ìfarapa rárá, lẹ́yìn tí ó kọ̀ láti tẹ̀síwájú nínú ìdíje Qatar Total Open nílùú Doha lóṣù tí ó kọjá."
It does appear now that Simona is well-positioned to make a run at reclaiming the Indian Wells title she won in 2015.,"Ẹ̀wẹ̀, Simona gba irúfẹ́ ife-ẹ̀yẹ ìdíje ọ̀hún tí ó wáyé lọ́dún 2015."
I will have to get past unseeded Croatian Petra Martic.,"Mo ní láti tẹpámọ́ṣẹ́ nínú ìpele tí ó kàn, nítorí Petra Martic dára púpọ̀ ,""."
Karolina Pliskova used her powerful serve to overwhelm 16-year-old Amanda Anisimova.,Karolina Pliskova fi agbára rẹ̀ fàgbà han ọmọ ọdún mẹ́rìndínlógún Amanda Anisimova.
--- Maria Sharapova splits with Sven Groeneveld,--- Maria Sharapova àti Sven Groeneveld fòpin sí ìbáṣépọ́ wọn.
"Maria Sharapova has “mutually agreed” to part company with her coach, Sven Groeneveld.","Maria Sharapova sẹtán láti fòpin sí ìbáṣepọ̀ ọ̀un àti akọ́nimọ̀ọ́gbá rẹ̀, Sven Groeneveld."
"Groeneveld started working with Sharapova in 2014, and helped her to win the French Open that season.","Groeneveld bẹ̀ẹ̀rẹ̀ síní ṣisẹ́ pẹ̀lú Sharapova láti ọdún 2014, tí ó sì rà án lọ́wọ́ láti gba ife-ẹ̀yẹ ìdíje French Open fún sáà náà."
The pair remained a team during the Russian’s 15-month doping ban for taking meldonium in 2016.,"Bákan náà, àwọn méjèèjì ṣì jọ wà papọ̀ fún oṣù márùndínlógún(15) tí àjọ tó ń rí sí eré-ìdárayá ọ̀hún ní Russia fòfin dè, látàrí lílo ògùn èyìnbó afúnilókun tí a mọ̀ sí meldonium lọ́dún 2016."
"But the 30-year-old Russian has won just five matches this year, and was beaten in the first round at Indian Wells this week.","Ṣùgbọ́n, ọmọ ọgbòn(30) ọdún náà ti yege ìfigagbága márùn-ún(5) lọ́dún yìí, tí ó sì pàdánù ìfigagbága àkọ́kọ́ nínú ìdíje Indian Wells nínú ọ̀sẹ̀ yìí."
Sharapova said the pair had enjoyed “four successful and challenging years of collaboration.,"Sharapova fikún un pé, Ìṣiṣẹ́pọ̀ ọlọ́dún mẹ́rin àti oríṣiríṣi ìdojúkọ la ti jọ là kọjá láti ọdún mẹ́rin sẹ́yìn."
"Although we have mutually agreed to part ways during this time, I have been incredibly fortunate to have a team leader like him in my corner for the past four years,” .","Bí ó tilẹ̀ jẹ́ pé, A ti jọ fẹnu kò láti pínyà fún àkọ́kọ́ yìí, bẹ́ẹ̀ sìni àǹfààní ńlá ló jẹ́ fún mi láti ṣiṣẹ́ papọ̀ pẹ̀lù rẹ̀ fùn ọdún mẹ̀rin gbàko,""."
"The Dutch coach has previously worked with players including Monica Seles, Arantxa Sanchez Vicario, Ana Ivanovic, Caroline Wozniacki and Britain’s Greg Rusedski.","Akọ̀nimọ̀ọ̀gbà ọmọ orìlẹ̀-èdè Holland ọ̀hún, ti ṣiṣẹ́ papọ̀ pẹ̀lú oríṣirìṣi olùkòpa nínú erè-ìdàrayà yìí bíi: Monica Seles, Arantxa Sanchez Vicario, Ana Ivanovic, Caroline Wozniacki àti Greg Rusedski."
"“Maria has been one of the most hardworking and professional players I have ever worked with and I have the deepest respect for her as a player and person,” Groeneveld said.","Gẹ́gẹ́ bí Groeneveld ṣe sọ Maria jẹ́ ọ̀kan gbòógì, akíkanjú, ẹni tó ń ṣiṣẹ́ kárakára lára àwọn tí mo ti bá ṣiṣẹ́ pọ̀ sẹ́yìn, bẹ́ẹ̀ sìni Mo ní ọ̀wọ̀ púpọ̀ fùn un."
--- Serena celebrates first win on return after being away for 14 months,--- Serena ṣàjọyọ̀ jíjáwé olúborí lẹ́yìn ìsinmi oṣù mẹ́rìnlá.
"Serena Williams said she was rusty on her victorious WTA Tour return, following 14 months away for the birth of her child.","Serena Williams ti fi ìdùnnú rẹ̀ hàn púpọ̀ lẹ́yìn jíjáwé olúborí nínú ìfigagbága WTA, lẹ́ni tí ó ṣẹ̀ṣẹ̀ padà sínú ìdíje látàrí ìsinmi oṣù mẹ́rìnlá ọmọ tí ó ṣèṣẹ̀ bí."
"Williams beat Zarina Diyas of Kazakhstan 7-5, 6-3 in her first-round match at Indian Wells.","Williams fàgbà han akẹẹgbẹ́ rẹ̀ Zarina Diyas pẹ̀lú àmì-ayò méje sí márùn-ún (7-5), mẹ́fà sí mẹ́ta (6-3), nínú ìfigagbága kínní tí ó wáyé lórílẹ̀-èdè India."
"Also, I am ready to retire now.","""Bákan náà, Mi ò tí́i ṣetàn láti fẹ̀yìntì bàyìí."
"Serena Williams, the 36-year-old gave birth to daughter Alexis Olympia in December last year.","Serena Williams, ọmọ ọdún mẹ́rìndínlógójì ọ̀hún, bí ọmọ obìnrin Alexis Olympia nínú oṣù kejìla lọ́dún tí ó kọjá."
"Serena plays Kiki Bertens in the second round, knowing that she could face sister Venus in the third round if both progress.","Serena yóò wàákò pẹ̀lú Kiki Bertens nínú ìfigagbága kejì, tí ó sì tún mọ̀ pé, òun yóò tún kojú àbúrò rẹ̀ Venus nípele kẹta."
--- Europa Cup: Arsenal beats AC Milan 2-0,--- Ìdíje Europa: Arsenal fàgbà han AC Milan 2-0
Arsenal defeated AC Milan with a 2-0 away win in the Europa cup competition that happened yesterday.,"Arsenal fàgbà han ikọ̀ agbábọ́ọ̀lù AC Milan mọ́lé pẹ̀lú àmì-ayò méjì sóódo (2-0), nínú ìdíje Europa tí ó wáyé lánàá òde yìí."
"Mkhitaryan scored the first goal for Arsenal, while Aaron Ramsey scored the second.","Mkhitaryan gbá àmì-ayò àkọ́kọ́ wọlé fún Arsenal, tí Aaron Ramsey sì gbá àmì-ayò kejì wọlé."
--- President Buhari receives FIFA World Cup trophy,--- Ààrẹ Muhammadu Buhari gbàlejò ife-ẹ̀yẹ ìdíje bọ́ọ̀lù àgbááyé FIFA.
