English,Yoruba
“The Board will make it public when the results are ready” the board said.,"Àjọ náà tún sọ pé “Àjọ náà yóò polongo èsì ìdánwò náà, nígbà tí ó bá jáde"
"Security operatives have picked up some of these nefarious characters and they are on the trail of others still at large,” it added.","""Ọwọ́ àwọn agbófinro ti tẹ àwọn ọ̀daràn kan, ní èyí tí wọ́n ṣì ń wá àwọn yòókù"
US express satisfaction in partnership with Nigeria to end Malaria,Amẹ́ríkà kan sáárá sí fọwọ́sowọ́pọ̀ pẹ̀lú orílẹ̀-èdè Nàìjíríà láti fòpin sí àìsàn ibà.
The United States government says it is satisfied with its partnership with Nigeria and the support towards the fight against Malaria.,Ìjọba orílẹ̀-èdè Amẹ́ríkà ti fi ìdùnnú hàn bí wọ́n ṣe fọwọ́sowọ́pọ̀ àti láti ṣàtìlẹyìn fún orílẹ̀-èdè Nàìjíríà nípá gbígbógun ti àìsàn ibà.
"The US Ambassador to Nigeria, W. Stuart Symington stated this in a statement to mark World Malaria day with the theme: ‘‘Zero Malaria Starts with Me.”","Aṣojú orílẹ̀-èdè Amẹ́ríkà sí orílẹ̀-èdè Nàìjíríà, W. Stuart Symington l’ó sọ̀rọ̀ yìí l’ásìkò ayẹyẹ láti fi sàmì àyájọ́ Ọjọ́ Àìsán ibà Lágbàáyé tí wọ́n pe àkórí rẹ̀ ní: “Láti gbógun ti àìsàn ibà bẹ̀rẹ̀ láti ọ̀dọ̀ mi""."
"Ambassador Symington also saluted all Nigeria’s health champions ranging from health workers to mothers, pharmacists to drivers, journalists to researchers, teachers to warehouse managers and all those working to end malaria.","Aṣojú Symington wá gbóṣùbà fún àwọn àjọ elétò ìlera orílẹ̀-èdè Nàìjíríà fún akitiyan wọn láti orí àwọn òṣìṣẹ́ elétò ìlera, dé orí àwọn ìyá, àwọn apòògùn òyìnbó, awakọ̀, akọ̀ròyìn, àwọn oníwàdìí, olùkọ́ dé orí àwọn alákòóso ilé-ìkónnkanpamọ́ àti gbogbo àwọn tó kó ipa pàtàkì láti gbógun ti àìsàn ibà lorílẹ̀-èdè Nàìjíríà."
"Ambassador Symington noted that as a global community, they have achieved remarkable success towards the elimination of the disease.","Aṣojú Symington sọ pé gẹ́gẹ́ bí àwùjọ àgbáyé, wọ́n ti ṣe àṣeyọrí nípasẹ̀ ìgbógunti àrùn náà."
---President Buhari demands more respect for farmers,---Ààrẹ Buhari fẹ́ ìmóríyá fún àwọn àgbẹ̀.
President Muhammadu Buhari says a top priority of his administration is to ensure that the efforts of hardworking Nigerian farmers are respected.,Ààrẹ Muhammadu Buhari ti ní ṣíṣe ìmóríyá fún àwọn àgbẹ̀ lórílẹ̀-èdè Nàìjíríà ni yóò jẹ́ ohun akọ́kọ́ tí ó wà lọ́kàn òun láti ṣe nínú ìjọba rẹ̀.
"The President said it is in this regard that he directed the Ministry of Agriculture and the Central Bank of Nigeria to bypass the knotty issue of collateral which he described as “a terrible colonial legacy,” so that farmers will get easy access to capital.","Ààrẹ sọ pé òun ti pàsẹ fún Àjọ tó ń mójútó Iṣẹ́ Ọ̀gbìn àti Ilé-Ìfowópamọ́ tí Ijọba Orílẹ̀-èdè Nàìjíríà láti yọ àwọn ìṣòro àti ìdíwọ́ tí kò jẹ́ kí àwọn àgbè rí owó yá láti fi ṣe iṣẹ́ ọ̀gbìn kúrò níbẹ̀, ní èyí tí ó pè ní “Ìwà àmúnisìn burúkú""."
End to Smuggling,Fífòpin sí ìwà fàyàwọ́
"President Buhari also identified smuggling as a threat to domestic agricultural production and processing, and promised to continue to fight the menace with all means available to government.","Ààrẹ Buhari wá bẹnu àtẹ́ lu ìwà fàyàwọ́ tí ó ń ṣàkóbá fún ohun ọ̀gbìn àti iṣẹ́ àgbẹ̀ lórílẹ̀-èdè Nàìjíríà, ó sì ṣèlérí pé òun kò ní káàárẹ̀ láti túbọ̀ máa gbógun ti ìwà burúkú yìí pẹ̀lú gbogbo agbára tó bá wà ní ìkáwọ́ òun."
"The President gave the assurance that in addition to the focus of his administration on security, economy and the war against corruption, the new administration in his second term will pay greater attention to education and health.","Ààrẹ ni ìjọba òun yóò túbò máa sa ipá rẹ̀ lórí ètò ààbò, ìdàgbàsókè ètò ọrọ̀-ajé àti gbígbógun ti ìwà ìbàjẹ́, sáà tuntun ìjọba òun yóò tẹnpẹlẹ mọ́ ètò ẹ̀kọ́ àti ìlera."
"“I understand our problems. I am acutely aware of my duty to my God and country. I will continue to do my best,” he told the support group.",Ààrẹ sọ fún àwọn ọmọ ẹgbẹ́ náà pé “Mo mọ ìsòro wa. Mo mọ ojúṣe mi sí Ọlọ́run àti orílẹ̀-èdè mi. N ó máa tẹ̀síwájú láti sa ipá mi.”
"Earlier, the leader of the group, which is mostly made up of scholars and professionals, Dr Arabo Ibrahim Bayo, said they came together on the basis of a shared passion for the country’s development, and in the firm belief that President Buhari represents the best in terms of leadership that Nigeria can offer.","""Ṣáájú èyí ni adarí ikọ̀ náà, Ọ̀mọ̀wé Arabo Ibrahim Báyọ̀, ní àwọ́n wá sí orílẹ̀-èdè Nàìjíríà nítorí ìfẹ́ tí àwọn ní sí ìdàgbàsókè orílẹ̀-èdè yìí àti ìgbàgbọ́ tí wọ́n ní sí ìṣèjọba Ààrẹ Muhammadu Buhari."
The group further pledged support to the President for a formidable and enduring legacy.,Àwọn ọmọ ẹgbẹ́ náà wá ṣèlérí àtìlẹ̀yìn wọn fún Ààrẹ láti ṣe ohun málegbàgbé lorílẹ̀-èdè Nàìjíríà.
---Nigeria calls for safer digital world,---Orílẹ̀-èdè Nàìjíríà pè fún ètó ààbò lórí ìmọ̀ ẹ̀rọ ìgbàlódé.
"President Muhammadu Buhari has called on world leaders to come up with proposals to create a digital world that is accessible, inclusive and safe to all.",Ààrẹ orílẹ̀-èdè Nàìjíríà Muhammadu Buhari ti rọ àwọn adaŕi orílè èdè àgbáyé láti wá wọ̀rọ̀kọ̀ fi ṣàdá lórí bí ìmọ̀ ẹ̀rọ ìgbàlódé yóò ṣe wà lárọ̀wọ́tó àwọn ènìyàn àti èyí tí ètò ààbò tó péye yóò tún wà níbẹ̀.
"In his keynote speech at the 2019 Annual Investment Meeting (AIM) in Dubai on Monday, President Buhari said a certain level of regulation was needed to preserve the integrity of the digital economy.","Nínú ọ̀rọ̀ rẹ̀ níbi Ìpàdé ètò Okoòwò ti ọdún 2019 (AIM) t’ó wáyé ní ìlú Dubai lọ́jọ́ Ajé, Ààrẹ ní ètò ìlànà gbọdò wà nípa èyí tí yóò máa dáàbò bo ìmọ̀ ẹ̀rọ ìgbàlódé lórí ètò ọrọ̀ ajé."
The theme of the summit is: ‘Mapping the Future of Foreign Direct Investment: Enriching World Economies through Digital Globalization.’’,Àkórí ìpàdé àpérò náà ni: ‘Wíwá ọjọ́ iwájú tó dára fún ètò okoòwò: Mímú ìdàgbàsókè bá ètò okoòwò àgbáyé nípa lílo Ìmọ̀-ẹ̀rọ ìgbàlódé.
"Acknowledging that digital globalisation is transforming the world almost every day with innovations and transformative ideas, the Nigerian leader cautioned that the cyber world would remain a constant threat if left unregulated.",’’Ààrẹ orílẹ̀-èdè Nàìjíríà ni pípèsè ètò ìlànà fún lílo ìmọ̀ ẹ̀ro ìgbàlódé nìkan ló lè dín wàhálà àti ìsòro tó máa ń wáyé nípa rẹ̀.
"The President decried the use of the cyberspace to manipulate elections, subvert the democratic rights of citizens as well as propagate violence.","Ààrẹ fi àìdunnú rẹ̀ hàn nípa bí wọ́n ṣe ń lo ìmò èrọ ìgbàlódé láti ṣe ayédùrú ètò ìdìbò, ni èyí tí ó tako ẹ̀tọ̀ ọmọnìyàn, tí ó sì tún máa ń dá rògbòdìyàn sílẹ́ láàrín ìlú."
"President Buhari, therefore, called for collective efforts led by both public and private sector leaders to address the emerging threats of digital globalisation.","Ààrẹ Buhari, wá rọ àwọn adarí ilé-iṣẹ́ ìjọba àti ilé-iṣẹ́ aládàáni láti fọwọ́sowọ́pọ̀ láti wá ojútùú sí wàhálà àti ìsoro tó máa ń wáyé nípa lílo ìmọ̀ èrọ ìgbàlódé."
---Indonesia Landslides: at least 15 killed after year of disasters,---ilẹ̀-rírì lórílè-èdè Indonesia: ó tó ènìyàn màrúndínlógún tí ó ti kú lẹ́yìn ọ̀pọ̀ ọdún ìjàmbá
"Indonesian rescue teams were searching for victims of a series of landslides that killed at least 15 people on New Year Day, officials said, after a year of natural disasters killed thousands.","Ikọ̀ aláàbò tó ń mójútò ìṣèlẹ̀ pàjáwìrì lórílé-èdé Indonesia ti ń wá àwọn ènìyàn tí ó fara káásà nínú ìṣẹ̀lẹ̀ ìjàmbá ilẹ̀ rírì tí ó gba ẹ̀mí ènìyàn màrúndínlógún lọ́jọ́ Ọdún Tuntun, lẹ́yìn irúfẹ́ ìṣẹ̀lẹ̀ náà tí ó wáyé lọ́dún kan ṣẹ́yìn ti o ṣekúpa ọ̀gọ̀rọ̀ ènìyàn."
"At least 20 people were missing after landslides during heavy rain buried 30 houses in Sukabumi regency, West Java.","Ókéré tán ogún ènìyàn ni ó pàdánù ẹ̀mí wọn sínú ìṣẹ̀lẹ̀ ọ̀hún, bẹ́ẹ̀ sì ni ilé ọgbọ̀n sì bá ìṣẹ̀lẹ̀ náà lo nílùú Sukabumi."
"“Loose soil is a danger to rescue teams that are working in the field,” said disaster mitigation agency spokesman Sutopo Purwo Nugroho.","Gẹ́gẹ́ bí agbẹnusọ̀rọ̀ ikọ̀ aláàbò náà, Sutopo Purwo Nugroho ṣe sọ,“Ó le púpọ̀ fún àwọn òṣìṣẹ́ oníṣẹ̀lẹ̀ pàjáwìrì láti gba àwọn ènìyàn sílẹ̀ lásìkò ìṣẹ̀lẹ̀ ilè rírì.”"
Heavy rain had forced rescuers to suspend the search on Tuesday.,"Wàyìí o, àrọ̀rọ̀ dá òjò tí ó rọ̀ lọ́jọ́ Ìṣégun ọ̀hún ni ó dènà iṣẹ́ àwọn aláàbó náà."
"Indonesia is a disaster-prone archipelago that in 2018 suffered its deadliest year in over a decade in a series of earthquakes and tsunamis in different regions killed more than 3,000 people.","Ìṣẹ̀lẹ̀ ìjàm̀bá ilẹ̀ ríri jẹ́ ohun tí ó máa ń ṣẹlẹ̀ lọ́pọ̀lọpọ̀ lórílè-èdè Indonesia, eléyìí tí o sì ṣekúpa ẹgbẹ̀rún mẹ́ta ènìyàn ní àwọn agbègbè lóríṣiríṣi lọ́dún 2018."
"---Korea donates $500,000 to displaced persons in Nigeria",---Orílẹ̀-èdè Korea fún Nàìjíríà ni ẹ̀gbẹ̀rún lọ́nà ẹ̀ẹ́dẹ́gbẹ̀ta owó dọ́là.
"The United Nations World Food Programme, (WFP) has welcomed a contribution of 500,000 US Dollars from the Republic of Korea aimed at providing one month of food assistance for about 125,000 internally displaced persons in Borno, Adamawa and Yobe States, northeast Nigeria.","Ètò Oúnjẹ Àjọ Ìṣọ̀kan Àgbáyé Orílẹ̀-èdè Nàìjíríà ti fi ẹgbẹ̀rún lọ́nà ẹ̀ẹ́dẹ́gbẹ̀ta dọ́là owó ilẹ̀ òkèèrè ran àwọn ènìyàn tí iye wọn dín ní ẹ̀ẹ́dẹ́gbéje ẹ̀gbẹ̀rún fún àwọn ìpínlẹ̀ Borno, Adamawa àti Yobe tí ikọ̀ ọlọ́tẹ̀ Boko Haram sọ di aláìnílé lórí."
"The Korean Ambassador to Nigeria Major General (Rtd) In-tae Lee, said Korean Government has been making efforts to address the needs of vulnerable people, which was why they are supporting internally displaced persons in Nigeria.","Aṣojú orílẹ̀-èdè Korea fún orílẹ̀-èdè Nàìjíríà ajagun fẹ̀yìnti In-Tae Lee, ló sọ pé ìjọba orílẹ̀-èdè Korea ti ń gbìyànjú láti wá ọ̀nà tí yóò gbé ṣèrànwó fún àwọn ènìyàn tí ikọ̀ ọmọ gun Boko Haram sọ di aláìnílé lórí."
"He said Korea stands ready to fight against malnutrition and poverty, joining hands with the people of Nigeria.",Ó ní ìjọba orílẹ̀-èdè Korea yóò fọwọsowọ́pọ̀ pẹ̀lú ìjọba orílẹ̀-èdè Nàìjíríà láti gbógun ti àìsàn ebi àti òṣì lórílẹ̀-èdè Nàìjíríà.
"The World Food Programme (WFP) Representative in Nigeria, Myrta Kaulard, applauded the gesture saying it would go a long way in sustaining the momentum of WFP’s response in Nigeria.","Aṣojú Àjọ Àgbáyé ní orílẹ̀-èdè Nàìjíríà, Myrta Kaulard wá gbósùbà fún orílẹ̀-èdè Korea fún ètò ìránwó tí wọ́n ṣe fún orílẹ̀-èdè Nàìjíríà, pé irú ètò báyìí yóò tún jẹ́ kí ìgbé ayé ìdẹ̀rùn bá àwọn ọmọ orílẹ̀-èdè Nàìjíríà."
---The Yoruba section of Voice of Nigeria (VON) started broadcasting in Abuja.,"---Èka èdè Yorùbá, Ohùn Nàìjíríà (VON) bẹ̀rẹ̀ ìgbòhùn sáfẹ́fẹ́ ní ìlú Àbújá."
Voice of Nigeria says the Yoruba section has started broadcasting in Abuja.,Ohùn Nàìjíríà (Voice of Nigeria) ní ẹ̀ka èdè Yorùbá ti bẹ̀rẹ̀ ìgbóhùn sáfẹ́fẹ́ láti ìlú Àbújá.
The director of the Yoruba section in Abuja Abiodun Popoola told people that a lot of programs have been specially arranged for the enjoyment of the loved once throughout the nation.,"Adarí ẹ̀ka èdè Yorùbá ní ìlú Àbújá Abíọ́dún Pópóọlá sọ fún àwọn ènìyàn pé, ọ̀pọ̀lọpọ̀ ètò ni àwọ́n ti yà sọ́tọ̀ fún ìgbádùn àwọn olólùfẹ́ jákè-jádò àgbáyé."
"He continued that the interest of our listeners are paramount to us, this is the why the authority of the broadcasting of Nigeria, voice of Nigeria began broadcasting from Abuja.","Ó tẹ̀síwájú pé"" Ìfẹ́ àwọn olùgbọ́ wa ló jẹ wá lógún, ìdí nìyí tí àwọn aláṣẹ Ohùn Nàìjíríà, Voice of Nigeria ṣe bẹ̀rẹ̀ ìgbóhùn sáfẹ́fẹ́ láti ìlú Àbújá."
Likewise we have arrayed different programs for the enjoyment of our listeners most especially Africa.,"Bákan náà, ni a ti ya àwọn ọ̀pọ̀lọpọ̀ ètò sílẹ̀ fún ìgbádùn àwọn tó ń gbọ́ wa, pàápàá jùlo ilẹ̀ Áfíríkà."
"“Ewe, who is the director of engineering in Yoruba section said as the yoruba section have started broadcasting from Abuja will make the listeners of Voice of Nigeria from abroad will hear them clearly.","""Ewe, tí ó jẹ́ adarí ìmọ̀ ẹ̀rọ lábẹ́ ẹ̀ka Yorùbá náà tún sọ pé bí ẹ̀ka èdè Yorùbá ṣe bẹ̀rẹ̀ ìgbóhùn sáfẹ́fẹ́ láti ìlú Àbújá jẹ́ ohun tí yóò tún jẹ́ kí àwọn olùgbọ Ohùn Nàìjíríà láti ilẹ̀ òkèèrè tún máa gbọ́ wọn yéké-yéké."
He said nothing as good as making people listening to Voice of Nigeria happy to listen the more.,Ó ní kò sí ohun tó dára jùlọ pé kí inú àwọn ènìyàn tó ń gbọ́ wa láti ilé akéde dùn láti máa tẹ́tí sí wọn.
"Part of the workers that will partake in the programs are Mrs Aderonke Osundiya, Tobi Sangotola and Maryam Yusuf.","Lára àwọn òṣìṣẹ́ tí yóò máa kópa lórí ètò ọ̀hún náà ni ìyáàfin Adérónkẹ́ Ọ̀súndíyà, Tóbi Ṣàngótọ́lá àti Maryam Yusuf."
Listen to Voice of Nigeria on 31m 969khz frequency from 11am to 11:45am and in the evening from 5:15pm to 5:30pm.,Ẹ ó máa gbọ́ Ohùn Nàíjíríà láti ìkànnì 31m 9690khz ní déédé aago mọ̀kànlá ààbọ̀ òwúrọ̀ títí di aago mọ̀kànlá kọjá ìṣẹ́jú   márùndínláàdọ́ta àti ní ìrọ̀lẹ́ ní déédé  aago màrún kọjá ìṣẹ́jú màrúndínlógún tít́i di aago màrún ààbọ̀.
---Vice-President to participate in Africa-Europe forum in Austria,---Igbákejì Ààrẹ yóò kópa níbi ìpàdé Africa-Europe ni Austria.
"Nigeria’s Vice President, Professor Yemi Osinbajo will be participating in the Africa-Europe High Level Forum with other African and European Heads of States or Government holding in Vienna, Austria on Monday, December 17, and Tuesday, December 18.","Igbákejì Ààrẹ orílẹ̀-èdè Nàìjíríà Yemí Ọ̀sínbàjò yóò máa darapọ̀ mọ àwọn akẹgbẹ́ rẹ̀ láti orílẹ̀-èdè Áfíríkà àti Europe níbi ìjíròrò tí yóò wáyé ní Viénna lórílẹ̀-èdè Austria lọ́jọ́ Ajé, oṣù Kejìlá, ọjọ́ kej̀idínlógún àti ọjọ́ kẹrìndínlógún."
"A press release from the Office of the Vice President said that Professor Osinbajo would at the forum, hosted by the Austrian government on behalf of the European Union and the African Union, be speaking on the forum’s theme ‘Taking cooperation to the digital age’.","Nínú àtẹ̀jáde kan t’ó wá láti Ibi-iṣẹ́ igbákej̀i Ààrẹ, ó sọ pé Ọ̀jọ̀gbọ́n Ọ̀ṣínbàjò yóò máa sọ̀rọ̀ lórí àkórí ’Gbígbé àjùmọ̀ṣe dé orí ẹ̀rọ ìgbàlódé’ ní ìpàdé náà tí ìjọba orílẹ̀-èdè Austria jẹ́ olùgbàlejò tí ó dúró fún Àjọ Europe àti Àjọ Africa."
"The High-Level Forum will promote innovation and digitalisation according to the organizers in the EU and AU, “as important enablers of our future development, so that everyone can benefit from the ongoing digital transformation.”","Àpérò àwọn èèyàn jànkànjànkàn náà yóò ṣe ìgbélárugẹ ìdàgbàsókè ìmọ̀ ẹ̀rọ ìgbàlódé àti ọgbọ́n àtinudá bí àwọn olùṣètò ní EU àti AU, “gẹ́gẹ́ bí àwọn ohun t’ó ṣe onígbọ̀nwọ́ ìdàgbàsókè ọjọ́ ọ̀la wa, kí gbogbo ènìyàn ó lè jẹ àǹfààní tí ènìyàn yóò jẹ láti ara àwọn àyípadà ìmọ̀ ẹ̀rọ ìgbàlódé.”"
"The forum aims at assessing “how current partnerships between Africa and Europe contribute to this goal, complementing the ongoing implementation of the joint declaration of the 2017 Abidjan Summit between the African Union and the European Union, which, among other things, highlighted the importance of unlocking the potential of the digital economy for Africa and Europe.","Ìpàdé náà yóò tún máa wo ""bí ìbaṣepọ tó wà láàárín Europe àti Áfíríkà ṣe lọ́wọ́ sí alépa yìí, àṣekún ìmúṣe tí ó ń lọ lọ́wọ́ tí wọ́n fẹnukò lé lórí níbi ìpàdé Abidjan tó wáyé lọ́dún 2017 àti àwọn nǹkan mìíràn, wọn yóò tún máa jíròrò lórí ipa pàtàkì tí ìmọ̀ ẹ̀rọ ìgbàlódé yóò tún fi wúlò fún ìdàgbàsókè ètò ọrọ̀ ajé fún Europe àti Áfíríkà."
It also aims at contributing to the Africa-Europe Alliance for Sustainable Investment and Jobs.”,Ó lépa ìdásí Àjọṣe fún Ìmúrò Ìdókoòwò àti ìpèsè Iṣé.”
"During his trip to Vienna, Prof. Osinbajo would hold a town-hall meeting with the Nigerian community in Austria; and also attend several bilateral meetings with European government leaders, including the Prime Minister of Czech Republic, Andrej Babis; Prime Minister of Finland, H.E. Juha Petri Sipilä; the Federal Chancellor of Austria, His Excellency, Sebastian Kurz; and the UK Minister for Africa, Harriet Baldwin.","Lásìkò ìrìnàjò rẹ̀ lọ sí Vienna, Ọ̀jọ̀gbọ́n  Ọ̀ṣínbàjò yóò máa ṣe ìpàdé abẹ́lé pẹ̀lú àwọn ọmọ orílè Nàìjíríà t’ó ń gbé ní orílẹ̀-èdè Austria; bákan náà ni yóò tún máa ṣe ìpàdé pọ̀ pẹ̀lú àwọn olórí orílẹ̀-èdè Europe, lára wọn ni Adarí ìjọba ti orílẹ̀-èdè Czech Republic, Andrej Babis; Adarí ìjọba ti orílẹ̀-èdè Finland, H.E. Juha Petri Sipilä; Ọba orílẹ̀-èdè Austria, alayé jùlọ, Sebastian Kurz; àti Mínísítà ilẹ̀ aláwọ̀ funfun (UK ) tó ń sojú fún ilẹ̀  Africa, Harriet Baldwin."
Prof. Osinbajo would also meet with top officials of the Bill and Melinda Gates Foundation.,Ọ̀jọ̀gbọ́n Ọ̀ṣínbànjò yóò tún máa ṣèpàdé pọ̀ pẹ̀lú àwọn òṣìṣẹ́ àgbà ilé iṣẹ́ Bill àti Melinda Gates Foundation.
The Vice President left Abuja on Sunday night and is expected back on Tuesday.,"Igbákejì Ààrẹ fi ìlú Àbújá sílẹ̀ l’áṣàlẹ́ ọjọ́ Àìkú, yóò sì padà wá sí orílẹ̀-èdè Nàìjíríà lọ́jọ́ Ìṣẹ́gun."
---President Buhari pays tribute to Holocaust victims,---Ààrẹ Buhari ṣèbọ̀wọ̀ fún àwọn tó pàdánù ẹ̀mí wọn lásìkò Ìṣẹ̀lẹ̀-ìpaninípakúpa.
"President Muhammadu Buhari has visited the Auschwitz-Birkenau Memorial and Museum in Oświęcim, Poland, where he paid tribute to Holocaust victims.",Ààrẹ orílẹ̀-èdè Nàìjíríà Muhammadu Buhari ti lọ sí ibi tí wọ́n ń kó àwọn Ilé-ọnà ohun àlùmọ́ọ́ni àti àmì ìdàgbére sí ni Auschwitz-Birkenau àti Oświęcim láti lọ bọ̀wọ̀ fùn àwọn tó pàdánù ẹ̀mí wọn lásìkò ogun.
"After an hour and 10 minutes guided tour of the Museum, devoted to the memory of the victims who died at both camps during World War II, President Buhari penned a hand-written tribute in the visitor’s book, quoting Shakespeare’s ‘Julius Caesar:","Lẹ́yìn wákàtí kan àti ìṣéjú mẹ́wàá tí Ààrẹ ti rin Ilé-ọnà, fún àwọn tí wọ́n pàdánù ẹ̀mí wọn lásìkò Ogun Àgbáyé kejì, Ààrẹ Buhari tún tọwọ́bọ ìwé láti bọ̀wọ̀ fún àwọn akọni náà nínú ìwé àlejò, tí ó sì lo ọ̀rí ‘Julius Caesar ti Shakespeare:"
”The evil that men do lives after them; the good is oft interred with their bones.”,"Ìwà burúkú tí àwọn ènìyàn ba wù, máa ń tẹ̀lé wọn; ṣùgbón ìwà rere máa ń wọnú eegun lọ."""
"The President also laid a wreath at Block II of the museum, known as the ‘‘Death block.’’","Ààrẹ tún gbé òdódó ibojì si Ilé kejì ti ilé-ọnà, tí a mọ̀ sí “Ilé ikú.”"
"According to an epitaph in the Block: ”Male and female prisoners from all parts of the camp complex were held in this building…following brutal interrogations, they were in most cases sentenced to death by shooting.”","Gẹ́gé bí wọ́n ṣe kọ sórí Ilé ikú náà: ’’Àwọn ẹlẹ́wọ̀n l’ọ́kùnrin àti l’óbìnrin láti gbogbo ilé ìpàgọ́ náà ni wọ́n kó sínú ilé yìí...lẹ́yìn ìfọ̀rọ̀wánilẹ́nuwo ìjìyà, ti wọ́n sí dá wọn lẹ́jọ́ ìyìnbọn pa.”"
"Shortly before leaving the Museum, President Buhari while fielding questions from State House Correspondents traveling with him, described those fanning embers of discord in Nigeria as” illiterates and ignorant.”","""Lẹ́yìn ti Ààrẹ kúrò níbẹ̀ tán, ló ń bẹ̀rẹ̀ sí ń dáhùn ìbéèrè láti ọ̀dọ àwọn akọ̀ròyìn tí ó tẹ̀lẹ́ láti ilé –iṣé Ààrẹ pé àwọn tó ń dá wàhálà sílẹ̀ lorílẹ̀-èdè Nàìjíríà’’ jẹ́ aláìlẹ́kọ̀ọ́ àti aláìmọ̀kan."
"The President is on Day Four of his visit to Poland, where he had attended the opening of the UN Climate Change Conference in Katowice, delivered his national address at the 12-day meeting of COP24, met several world leaders and visited the impressive Nigerian pavilion at the climate summit.","""Ààrẹ lọ fún ìrìnàjọ̀ ọlọ́jọ́ mẹ́rin sí orílẹ̀-èdè Poland, níbi tí yóò ti darapọ̀ mọ́ ìpàdé Àpérò Àyípadà Ojú-ọjọ́ ti UN àgbáyé ní Katowice, ó ṣe àgbékalẹ̀ ọ̀rọ̀ orílẹ̀-èdè rẹ̀ ní ìpàdé ọlọ́jọ́ méjìlá ti COP24, ṣèpàdé pẹ̀lú àwọn olórí àgbáyé tí wọ́n sì bẹ ibi àfihàn orílẹ̀-èdè Nàìjíríà ní àpérò ojú-ọjọ́ náà."
"The President had attended a town-hall meeting with Nigerians in Poland, a day after his arrival in the country.",Ààrẹ tún bá àwọn ọmọ orílẹ̀-èdè Nàìjíríà tí wọ́n wà ní Poland sọ̀rọ̀ lọ́jọ́ kejì tí ó dé sí orílẹ̀-èdè Poland.
---Nigeria condoles with US on death of George Bush,---Nàìjíríà bá Amẹ́ríkà kẹ́dùn lórí ikú George Bush.
"President Muhammadu Buhari has joined world leaders in mourning the death of former President of United States, George H.W. Bush, who lived a life of service to country and humanity.","Ààrẹ Muhammadu Buhari ti darapọ̀ mọ́ àwọn adarí orílẹ̀-èdè lágbàáyé láti bá orílẹ̀-èdè Amẹ́ríkà kẹ́dùn lórí ikú Ààrẹ àna George H. Bush, tí ó gbé ìgbé ayé rẹ̀ láti fi sin ìlú àti àwọn ènìyàn."
"President Buhari sent his condolences to the government and people of the United States, family of the 41st President and all political associates of the great leader, whose legacies continue to inspire and attract encomiums across the world.","Ààrẹ Buhari fi ìwé ìkẹ́dùn náà ránṣé sí àwọn ọmọ orílẹ̀-èdè Amẹ́ríkà, ọ̀rẹ́ àti ẹbí olóògbé náà, tí ó jẹ́ Ààrẹ   ìkọkànlélógójì ní orílẹ̀-èdè náà, ẹni tí gbogbo àwọn ènìyàn ń kan sáárá sí fún ipa pàtàkì tí ó kó lágbàáyé."
"The President believes the passing of George H.W. Bush is a loss to the entire world, not just America, especially the many people he inspired.","Ààrẹ tún tẹ̀síwájú pé ikú George H. Bush, kìí ṣe orílẹ̀-èdè Amẹ́ríkà nìkan ni yóò dùn,ṣùgbọ́n àjọ gbayé  àti àwọn ènìyàn tí ó ti ko ipa rere ní ìgbésí ayé wọn pẹ̀lú."
"President Buhari extols the late President’s love for his family and country, which remains legendary as clearly seen in the way his children have taken up leadership roles and are steadily breeding new generation of great thinkers and leaders.","Ààrẹ wá gbóṣùbà fún ipa rere tí olóògbé náà tí kó ní ìgbésí ayé àwọn ọmọ rẹ̀, ní èyí tí ó ń ràn wọ́n lọ́wọ́ láti kó ipa pàtàkì nínú ipò adarí lágbàáyé."
"The President prays for God’s comfort on the mourning nation, the family of the nonagenarian, and a peaceful rest for his soul.","Ààrẹ wá gbàdúrà pé kí Ọlórun dun orílẹ̀-èdè náà, ẹbí, ọ̀rẹ́ olóògbé náà nínú, àti ìsinmi fún ẹ̀mi rẹ̀."
---Nigeria to produce festivals compendium to boost Tourism,---Nàìjíríà kò ní pẹ́ gbé àwọn àkọsílẹ̀ ìwé àṣà fún ìdàgbàsókè ìgbáfẹ́ jáde.
The Ministry of Culture and Tourism in Nigeria says it will soon produce a compendium of the festivals across the country as part of efforts to boost tourism and showcase the country’s diverse cultures.,Àjo tó ń mójútó àṣà àti ìgbáfẹ́ lorílẹ̀-èdè Nàìjíríà ti sọ pé àwọn kò ní pẹ́ gbé ìwé àkosílè ti yóò sàfihàn gbogbo àwọn àṣà tó wà jákè-jádò orílẹ̀-èdè Nàìjíríà síta láti lè mú ìdàgbàsókè bá àṣà àti ìgbáfẹ́ lorílẹ̀-èdè yìí.
"Minister of Information and Culture, Mr. Lai Mohammed, said this in Istanbul, Turkey, while speaking at the ongoing 3rd UNWTO/UNESCO World Conference on Tourism and Culture, jointly organised by the two UN agencies.","Mínísítà fún ìlanilóye àti àṣà lorílẹ̀-èdè Nàìjíríà, Lai Mohammed ló sọ̀rọ̀ yìí ni Istanbul, lorílẹ̀-èdè Turkey níbi ayẹyẹ àṣà àti ìgbáfẹ́ tí àjọ àgbáyé (UNWTO/UNESCO World Conference on Tourism and Culture) ṣe,eléyìí ló jẹ́ ìkẹta irú rẹ̀ tí àjọ àgbáyé yóò ṣe."
